id,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
1,13400-13-0,56859-55-3
2,13400-13-0,56859-55-3
3
4,121-44-8,865-34-9
5,121-44-8
6,121-44-8,7440-66-6,12125-02-9
7,121-44-8
8,121-44-8
9,121-44-8,7440-66-6,12125-02-9
10,121-44-8
11,121-44-8,7440-66-6,12125-02-9
12,121-44-8
13,121-44-8,7440-66-6,12125-02-9
14,121-44-8,7440-66-6,12125-02-9
15,121-44-8,12125-02-9
16,121-44-8
17,121-44-8
18,121-44-8,7440-66-6,12125-02-9
19,7782-44-7
20,13400-13-0
21,13400-13-0,56859-55-3
22,865-48-5,7647-14-5
23,865-48-5,7647-14-5
24,865-48-5,7647-14-5
25,917-58-8,7732-18-5
26
27,917-58-8,7732-18-5
28,7440-66-6
29,497-19-8
30,865-48-5,7647-14-5
31,917-58-8,7732-18-5
32,917-58-8,7732-18-5
33,7440-66-6
34,7440-66-6
35,1191-15-7
36,7758-11-4
37,7778-53-2
38,7778-53-2
39
40
41
42
43,7732-18-5
44,280-57-9,25015-63-8,12125-01-8
45,13400-13-0
46,13400-13-0,12125-02-9
47
48,103-50-4
49,865-47-4
50
51
52,121-44-8
53,67-56-1,127-08-2
54,127-09-3
55,127-09-3
56,127-09-3
57,1333-74-0
58,120144-90-3
59,120144-90-3
60,127-09-3
61,13400-13-0,56859-55-3
62,7087-68-5
63,13400-13-0
64,127-09-3
65
66
67,127-08-2
68,917-58-8,7732-18-5
69,917-58-8,7732-18-5
70
71,917-58-8,7732-18-5
72,917-58-8,7732-18-5
73
74
75,917-58-8,7732-18-5
76,917-58-8,7732-18-5
77,917-58-8,7732-18-5
78,60-12-8,865-47-4
79,16940-66-2
80,7758-11-4
81,7758-11-4
82,13400-13-0
83,103-50-4
84
85
86,121-44-8,7440-66-6,12125-02-9
87,121-44-8,12125-02-9
88,121-44-8,12125-02-9
89,121-44-8,7440-66-6,12125-02-9
90
91,121-44-8
92,121-44-8
93,121-44-8,7440-66-6,12125-02-9
94
95,865-34-9
96
97,917-58-8,7732-18-5
98
99
100
101,121-44-8,7440-66-6,12125-02-9
102,121-44-8
103,67-56-1,127-08-2
104,67-56-1,127-08-2
105,865-33-8,7732-18-5
106,1333-74-0
107,127-09-3
108,120144-90-3
109,865-34-9
110,865-34-9
111
112,998-30-1
113,14610-37-8
114
115
116,536-75-4,7439-96-5,13755-29-8
117,865-34-9
118
119
120
121
122
123
124
125,917-58-8,7732-18-5
126,16940-66-2
127
128,7789-23-3,2031-62-1
129,7440-66-6
130
131,584-08-7
132
133
134,603-35-0
135,3999-38-0
136,121-44-8
137,121-44-8
138,121-44-8
139,121-44-8,7440-66-6,12125-02-9
140
141
142,37342-97-5
143,7782-44-7
144,67-56-1,127-08-2
145
146
147
148
149,865-34-9
150,865-34-9
151
152,865-34-9
153,7440-66-6
154,121-44-8
155,121-44-8
156,121-44-8
157,121-44-8
158,121-44-8
159,7778-53-2
160,7732-18-5
161,333-27-7,865-47-4
162,603-35-0
163
164,127-08-2
165,7789-19-7,13400-13-0
166,865-33-8,7732-18-5
167,121-44-8,7440-66-6,12125-02-9
168,121-44-8,7440-66-6,12125-02-9
169,121-44-8,7440-66-6,12125-02-9
170
171,121-44-8,12125-02-9
172,121-44-8
173,121-44-8,7440-66-6,12125-02-9
174,121-44-8
175,121-44-8,7440-66-6,12125-02-9
176,865-33-8,7732-18-5
177,7778-53-2,7732-18-5
178,7778-53-2,7732-18-5
179
180
181
182,865-34-9
183,865-34-9
184,865-34-9
185,1907-33-1,7647-01-0
186,865-48-5
187
188
189,865-34-9,7732-18-5
190,917-58-8,7732-18-5
191
192,7440-66-6
193,7440-66-6
194,121-44-8
195,121-44-8
196,7778-53-2
197
198,7647-01-0
199
200
201,333-27-7,865-47-4
202
203,7732-18-5
204
205,1191-15-7,7732-18-5
206
207,865-34-9
208,865-34-9
209,13400-13-0,56859-55-3
210,13400-13-0,56859-55-3
211,13400-13-0
212,7440-66-6
213
214
215
216,865-34-9
217,917-58-8,7732-18-5
218,497-19-8
219,497-19-8
220,1907-33-1
221,1907-33-1
222
223
224,121-44-8
225,103-50-4
226
227,865-48-5
228,77253-67-9
229
230
231,333-27-7,865-47-4
232
233,7087-68-5
234
235,7732-18-5
236
237
238
239,67-56-1,127-08-2
240,865-34-9
241,917-58-8,7732-18-5
242,865-34-9
243,917-58-8,7732-18-5
244,865-34-9
245
246
247
248,1643-19-2,6674-22-2
249
250
251,1191-15-7
252
253,7681-82-5
254,7681-82-5
255,7681-82-5
