id,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
706,110-71-4,5614-37-9
707,75-05-8
708,108-88-3
709,109-99-9,127-19-5
710,109-99-9
711,109-99-9,127-19-5
712,109-99-9,127-19-5
713,109-99-9,127-19-5
714,109-99-9,127-19-5
715,5614-37-9
716,5614-37-9
717,5614-37-9
718,5614-37-9
719,127-19-5
720,60-29-7,109-99-9
721,75-05-8,127-19-5
722,109-99-9,127-19-5
723,872-50-4
724,872-50-4
725,64-17-5
726,64-17-5
727,64-17-5
728,64-17-5
729,110-54-3,71-43-2
730,108-20-3
731
732
733
734,123-91-1
735,108-88-3
736,108-88-3
737,108-88-3
738,123-91-1
739,60-29-7,108-88-3,110-80-5
740,108-88-3,67-56-1
741,109-99-9
742,109-99-9
743,123-91-1
744,108-88-3,110-71-4,7732-18-5
745,108-88-3,7732-18-5
746,108-88-3,7732-18-5
747,108-88-3,7732-18-5
748,108-88-3
749,109-99-9
750,108-88-3,7732-18-5
751,108-88-3,7732-18-5
752,108-88-3,7732-18-5
753,108-88-3,7732-18-5
754,108-88-3,7732-18-5
755,109-99-9
756,109-99-9
757,109-99-9
758,109-99-9
759,127-19-5
760,109-99-9
761,109-99-9
762,109-99-9
763,123-91-1
764,123-91-1
765,123-91-1
766,123-91-1
767,123-91-1
768,123-91-1
769,123-91-1
770,109-99-9
771,71-43-2
772,109-99-9
773,109-99-9
774,109-99-9
775,109-99-9
776,109-99-9
777,123-91-1
778,872-50-4
779
780,75-05-8
781,127-19-5
782,123-91-1
783,75-05-8,7732-18-5
784,109-99-9,68-12-2
785,123-91-1
786,109-99-9,68-12-2
787,109-99-9,68-12-2
788,75-05-8
789,108-88-3,7732-18-5
790,110-71-4,141-78-6
791,110-71-4,5614-37-9
792,127-19-5
793,110-71-4,5614-37-9
794,127-19-5
795,108-88-3
796,108-20-3,127-19-5
797,108-20-3
798,109-99-9,127-19-5
799,5614-37-9
800,108-88-3,110-82-7
801,127-19-5
802,108-88-3
803,108-88-3
804,64-17-5
805,109-99-9
806,64-17-5
807,64-17-5
808,64-17-5
809,64-17-5
810,64-17-5
811,108-88-3,109-99-9
812,108-88-3,109-99-9
813,108-87-2
814,109-99-9,7226-23-5
815,108-88-3
816,108-88-3,110-80-5
817,108-88-3
818,108-88-3
819,75-05-8
820,123-91-1
821,108-88-3,111-65-9
822,108-87-2
823,108-88-3,111-65-9
824,109-99-9
825,108-88-3
826,109-99-9
827,109-99-9
828,67-56-1,108-88-3
829,108-88-3,110-71-4,7732-18-5
830,109-99-9
831,109-99-9
832,109-99-9
833,109-99-9
834,109-99-9
835,108-88-3
836,109-99-9
837,109-99-9
838,108-88-3
839,123-91-1
840,108-88-3
841,108-88-3
842,5614-37-9
843,109-99-9
844,109-99-9
845,109-99-9
846,109-99-9
847,109-99-9
848,123-91-1
849,67-68-5
850,123-91-1
851,110-71-4
852,123-91-1
853,109-99-9,68-12-2
854,109-99-9,68-12-2
855,872-50-4
856,109-99-9,7732-18-5
857,68-12-2
858,75-05-8
859,123-91-1
860,872-50-4
861,75-05-8,127-19-5
862,108-20-3
863,127-19-5
864,75-05-8,127-19-5
865,108-20-3
866,108-88-3
867,5614-37-9
868,5614-37-9
869,108-88-3,110-82-7
870,108-20-3,127-19-5
871,108-20-3
872,108-88-3,110-82-7
873,108-88-3,110-82-7
874,127-19-5
875,108-20-3,127-19-5
876,109-99-9,127-19-5
877,109-99-9
878,109-99-9
879,64-17-5
880,64-17-5
881,64-17-5
882,123-91-1
883,108-88-3
884,109-99-9
885,108-88-3,109-99-9
886,109-99-9,7226-23-5
887,108-88-3,110-80-5
888,108-88-3
889,123-91-1
890,108-88-3
891,60-29-7
892,60-29-7
893,108-88-3,67-56-1
894,123-91-1
895,75-05-8
896,109-99-9
897,123-91-1
898,108-88-3,60-29-7,7732-18-5
899,109-99-9
900,108-88-3,60-29-7,7732-18-5
901,108-88-3
902,108-88-3,7732-18-5
903,123-91-1
904,109-99-9
905,108-88-3,7732-18-5
906,108-88-3,7732-18-5
907,109-99-9
908,109-99-9
909,109-99-9
910,109-99-9
911,108-88-3
912,123-91-1
913,109-99-9
914,109-99-9
915,123-91-1
916,5614-37-9
917,109-99-9
918,109-99-9
919,109-99-9
920,123-91-1
921,123-91-1
922,75-05-8,109-99-9
923,109-99-9,7732-18-5
924,127-19-5
925,872-50-4
926,110-82-7,127-19-5
927,110-71-4
928,109-99-9,68-12-2
929,110-71-4
930,872-50-4
931,108-88-3,7732-18-5
932,110-71-4,5614-37-9
933,123-91-1
934,108-88-3
935,109-99-9,127-19-5
936,127-19-5
937,108-20-3
938,75-05-8,127-19-5
939,109-99-9
940,109-99-9
941,75-05-8,127-19-5
942,5614-37-9
943,5614-37-9
944,109-99-9,127-19-5
945,75-05-8,127-19-5
946,108-88-3,110-82-7
947,75-05-8,127-19-5
948,108-20-3
949,109-99-9
950,64-17-5
951,64-17-5
952,64-17-5
953,64-17-5
954,64-17-5
955,123-91-1
956,108-88-3
957,108-88-3
958,108-88-3
959,109-99-9,7226-23-5
960,108-88-3
961,108-88-3,67-56-1
962,108-88-3,67-56-1
963,67-56-1,108-88-3
964,123-91-1
965,108-88-3,110-80-5
966,75-05-8
967,123-91-1
968,123-91-1
969,108-88-3
970,108-88-3
971,67-56-1
972,108-88-3,67-56-1
973,108-88-3
974,115-10-6
975,108-88-3
976,123-91-1
977,67-56-1,108-88-3
978,67-56-1,108-88-3
979,109-99-9
980,108-88-3
981,108-88-3,67-56-1
982,108-88-3,110-71-4,7732-18-5
983,108-88-3,7732-18-5
984,109-99-9
985,109-99-9
986,108-88-3
987,108-88-3,7732-18-5
988,109-99-9
989,109-99-9
990,123-91-1
991,123-91-1
992,123-91-1
993,108-87-2
994,123-91-1
995,123-91-1
996,108-88-3
997,108-88-3
998,68-12-2
999,68-12-2
1000,109-99-9
1001,109-99-9
1002,127-19-5
1003,109-99-9,68-12-2
1004,109-99-9,7732-18-5
1005,123-91-1
1006,110-71-4,5614-37-9
1007,127-19-5
1008,96-47-9
1009,108-88-3,110-82-7
1010,109-99-9,127-19-5
1011,127-19-5
1012,127-19-5
1013,5614-37-9
1014,5614-37-9
1015,108-20-3
1016,75-05-8,127-19-5
1017,108-20-3
1018,108-20-3,127-19-5
1019,109-99-9,127-19-5
1020,108-20-3,127-19-5
1021,109-99-9
1022,109-99-9
1023,108-88-3
1024,64-17-5
1025,64-17-5
1026,64-17-5
1027,64-17-5
1028,64-17-5
1029,108-88-3,67-56-1
1030,109-99-9
1031,108-88-3
1032,108-88-3
1033,108-88-3
1034,108-88-3,67-56-1
1035,108-88-3,110-80-5
1036,75-05-8
1037,109-99-9
1038,108-88-3
1039,110-86-1
1040,108-88-3
1041,108-88-3,60-29-7,7732-18-5
1042,108-88-3
1043,123-91-1
1044,108-88-3
1045,109-99-9
1046,67-56-1,108-88-3
1047,108-88-3,67-56-1
1048,108-88-3,67-56-1
1049,108-88-3
1050,108-88-3,60-29-7,7732-18-5
1051,108-88-3,110-71-4,7732-18-5
1052,109-99-9
1053,108-88-3,7732-18-5
1054,109-99-9
1055,108-88-3
1056,108-88-3,7732-18-5
1057,108-88-3,7732-18-5
1058,109-99-9
1059,108-88-3
1060,123-91-1
1061,109-99-9
1062,109-99-9
1063,109-99-9
1064,5614-37-9
1065,108-87-2
1066,108-88-3
1067,109-99-9
1068,109-99-9
1069,109-99-9
1070,109-99-9
1071,109-99-9
1072,123-91-1
1073,108-88-3
1074,109-99-9,127-19-5
1075,141-78-6
1076,109-99-9,7732-18-5
1077,123-91-1
1078,109-99-9,7732-18-5
1079,110-82-7,127-19-5
1080,75-05-8
1081,75-05-8
1082,141-78-6
1083,127-19-5
1084,127-19-5
1085,108-88-3,110-82-7
1086,109-99-9,7226-23-5
1087,109-99-9,7226-23-5
1088,109-99-9,127-19-5
1089,109-99-9,108-88-3
1090,109-99-9
1091,127-19-5
1092,108-88-3
1093,67-56-1
1094,64-17-5
1095,123-91-1
1096,108-88-3
1097,67-56-1,108-88-3
1098,108-88-3
1099,108-20-3
1100,108-88-3,67-56-1
1101,108-88-3,110-80-5
1102
1103,123-91-1
1104,109-99-9
1105,123-91-1
1106,123-91-1
1107,108-88-3,111-65-9
1108,108-88-3
1109,108-88-3,109-99-9
1110,123-91-1
1111,75-05-8
1112,108-88-3
1113,108-88-3,7732-18-5
1114,108-88-3,67-56-1
1115,108-88-3,109-99-9
1116,108-88-3,60-29-7,7732-18-5
1117,108-88-3
1118,108-88-3,110-71-4,7732-18-5
1119,108-88-3,7732-18-5
1120,108-88-3,7732-18-5
1121,109-99-9
1122,108-88-3
1123,108-88-3
1124,109-99-9
1125,109-99-9
1126,108-88-3
1127,109-99-9
1128,123-91-1
1129,123-91-1
1130,109-99-9
1131,109-99-9
1132,108-88-3
1133,109-99-9
1134,123-91-1
1135,123-91-1,7732-18-5
1136,872-50-4
1137,109-99-9,127-19-5
1138,123-91-1
1139,109-99-9,7732-18-5
1140,110-71-4
1141,109-99-9,7732-18-5
1142,109-99-9,7732-18-5
1143,872-50-4
1144,110-71-4
1145,67-68-5
1146,110-82-7,127-19-5
1147,109-99-9,68-12-2
1148,110-71-4
1149,109-99-9,68-12-2
1150,108-88-3
1151,127-19-5
1152,108-20-3
1153,75-05-8,127-19-5
1154,108-88-3
1155,108-88-3
1156,108-88-3
1157,75-05-8,127-19-5
1158,75-05-8,127-19-5
1159,108-20-3
1160,75-05-8,127-19-5
1161,5614-37-9
1162,5614-37-9
1163,108-88-3,110-82-7
1164,75-05-8,127-19-5
1165,127-19-5
1166,64-17-5
1167,108-88-3
1168,109-99-9,7226-23-5
1169,108-88-3,60-29-7,7732-18-5
1170,108-88-3
1171,108-88-3
1172,108-88-3
1173,75-05-8
1174,123-91-1
1175,110-86-1
1176,68-12-2
1177,108-88-3
1178,108-88-3,7732-18-5
1179,108-88-3,7732-18-5
1180,108-88-3,7732-18-5
1181,108-88-3,7732-18-5
1182,108-88-3,7732-18-5
1183,123-91-1
1184,108-88-3,7732-18-5
1185
1186,109-99-9
1187,108-88-3
1188,108-88-3
1189,68-12-2
1190,109-99-9
1191,109-99-9
1192,109-99-9
1193,108-88-3
1194,108-88-3
1195,108-87-2
1196,108-88-3
1197,109-99-9,127-19-5
1198,109-99-9,127-19-5
1199,110-71-4
1200,109-99-9,7732-18-5
1201,109-99-9,68-12-2
1202,109-99-9,68-12-2
1203,67-68-5
1204,110-71-4,5614-37-9
1205,127-19-5
1206,123-91-1
1207,109-99-9,7226-23-5
1208,109-99-9,7226-23-5,7732-18-5
1209,127-19-5
1210,75-05-8,127-19-5
1211,127-19-5
1212,127-19-5
1213,127-19-5
1214,5614-37-9
1215,5614-37-9
1216,5614-37-9
1217,109-99-9,7226-23-5
1218,109-99-9,7226-23-5
1219,109-99-9,127-19-5
1220,75-05-8,127-19-5
1221,5614-37-9
1222,5614-37-9
1223,108-88-3,110-82-7
1224,108-88-3,110-82-7
1225,127-19-5
1226,127-19-5
1227,109-99-9
1228,109-99-9
1229,108-88-3
1230,75-05-8,67-56-1,60-29-7
1231,64-17-5
1232,141-78-6
1233,67-56-1,108-88-3,75-09-2
1234,108-88-3
1235,108-20-3
1236,109-99-9,7226-23-5
1237,109-99-9,127-19-5,7732-18-5
1238,108-88-3
1239,108-88-3
1240,108-88-3
1241,123-91-1
1242,108-88-3
1243,108-88-3,60-29-7,7732-18-5
1244,108-88-3,110-80-5
1245,123-91-1
1246,108-88-3
1247,108-88-3
1248,108-87-2
1249,108-87-2
1250,108-88-3
1251,108-88-3,110-80-5
1252,108-20-3
1253,108-88-3
1254,108-88-3
1255,67-56-1,108-88-3
1256,108-88-3
1257,108-88-3,110-71-4,7732-18-5
1258,108-88-3,110-71-4,7732-18-5
1259,108-88-3,110-71-4,7732-18-5
1260,109-99-9
1261,109-99-9
1262,5306-85-4,7732-18-5
1263,109-99-9
1264,108-88-3,7732-18-5
1265,108-88-3,7732-18-5
1266,109-99-9
1267,109-99-9
1268,108-88-3
1269,108-88-3
1270,123-91-1
1271,108-87-2
1272,108-87-2
1273,75-89-8,108-88-3
1274,109-99-9
1275,123-91-1
1276,123-91-1
1277
1278,123-91-1
1279,872-50-4
1280,127-19-5
1281,109-99-9,68-12-2
1282,108-88-3
1283,123-91-1
1284,110-71-4
1285,872-50-4
1286,75-05-8
1287,123-91-1
1288,123-91-1
1289,108-20-3,127-19-5
1290,127-19-5
1291,127-19-5
1292,127-19-5
1293,127-19-5
1294,108-88-3,110-82-7
1295,108-20-3
1296,108-88-3
1297,75-05-8,127-19-5
1298,127-19-5
1299,5614-37-9
1300,5614-37-9
1301,108-20-3,127-19-5
1302,109-99-9
1303,108-88-3
1304,67-68-5,141-78-6,7732-18-5
1305,68-12-2
1306,68-12-2
1307,64-17-5
1308,64-17-5
1309,108-88-3
1310,108-88-3
1311,109-99-9,7226-23-5
1312,60-29-7
1313,60-29-7
1314,108-88-3,67-56-1
1315,67-56-1,108-88-3
1316,127-19-5
1317,109-99-9
1318,108-88-3,110-80-5
1319,108-88-3
1320,108-88-3
