,MeanDecreaseGini,Features
PRO_SMR_VSA10,1.3717194243237,PRO_SMR_VSA10
CAT_MaxEStateIndex,1.36628169691292,CAT_MaxEStateIndex
PRO_BCUT2D_MWLOW,1.33619808253314,PRO_BCUT2D_MWLOW
RCTB_NumValenceElectrons,1.32428732078934,RCTB_NumValenceElectrons
RCTB_HeavyAtomMolWt,1.31996672746336,RCTB_HeavyAtomMolWt
PRO_SMR_VSA7,1.31061270639007,PRO_SMR_VSA7
PRO_TPSA,1.28801225385425,PRO_TPSA
RCTB_SlogP_VSA6,1.27315556461531,RCTB_SlogP_VSA6
RCTB_VSA_EState5,1.26884049101046,RCTB_VSA_EState5
CAT_SlogP_VSA8,1.2453152819429,CAT_SlogP_VSA8
CAT_VSA_EState1,1.24073027014177,CAT_VSA_EState1
CAT_fr_pyridine,1.22308867333623,CAT_fr_pyridine
RCTB_VSA_EState7,1.22202754226778,RCTB_VSA_EState7
CAT_NumAromaticHeterocycles,1.20142951741581,CAT_NumAromaticHeterocycles
RCTB_Chi2v,1.19977907740448,RCTB_Chi2v
PRO_PEOE_VSA1,1.19444404035121,PRO_PEOE_VSA1
RCTB_TPSA,1.18541320455806,RCTB_TPSA
PRO_VSA_EState2,1.18308555775594,PRO_VSA_EState2
PRO_HeavyAtomCount,1.18091936324864,PRO_HeavyAtomCount
RCTB_SMR_VSA10,1.17823621568108,RCTB_SMR_VSA10
RCTB_SMR_VSA5,1.17754459621167,RCTB_SMR_VSA5
CAT_Chi3v,1.15652081387913,CAT_Chi3v
RCTB_HeavyAtomCount,1.1524635011542,RCTB_HeavyAtomCount
CAT_VSA_EState3,1.15043961237276,CAT_VSA_EState3
CAT_MolWt,1.14285135263519,CAT_MolWt
RCTB_SlogP_VSA3,1.13818260607262,RCTB_SlogP_VSA3
CAT_Chi4v,1.12450292440594,CAT_Chi4v
CAT_SMR_VSA3,1.11567070570231,CAT_SMR_VSA3
PRO_SlogP_VSA7,1.10905531206094,PRO_SlogP_VSA7
PRO_BCUT2D_MRLOW,1.10614250845296,PRO_BCUT2D_MRLOW
CAT_ExactMolWt,1.10308025877754,CAT_ExactMolWt
CAT_Chi0,1.08376728332663,CAT_Chi0
CAT_SMR_VSA1,1.07888974425902,CAT_SMR_VSA1
CAT_Chi2n,1.07609628026736,CAT_Chi2n
PRO_NumHeteroatoms,1.06820154872555,PRO_NumHeteroatoms
CAT_PEOE_VSA7,1.06499738977929,CAT_PEOE_VSA7
CAT_Kappa1,1.05998040764544,CAT_Kappa1
CAT_Chi1n,1.05012377633538,CAT_Chi1n
CAT_SlogP_VSA6,1.04278204043408,CAT_SlogP_VSA6
CAT_NumValenceElectrons,1.03316589795806,CAT_NumValenceElectrons
CAT_SlogP_VSA5,1.03227203261768,CAT_SlogP_VSA5
RCTB_VSA_EState2,1.02903229705643,RCTB_VSA_EState2
CAT_MolLogP,1.02154928183119,CAT_MolLogP
CAT_Kappa3,1.0187776153525,CAT_Kappa3
CAT_VSA_EState7,1.00697896761942,CAT_VSA_EState7
ADD..B...CC..CC.CC..Na...O.O,1.00618832246046,ADD..B...CC..CC.CC..Na...O.O
CAT_fr_Ar_N,1.00169905458862,CAT_fr_Ar_N
CAT_VSA_EState2,0.988095980936053,CAT_VSA_EState2
PRO_NOCount,0.983936582570902,PRO_NOCount
CAT_Chi2v,0.983750382115703,CAT_Chi2v
RCTB_SlogP_VSA2,0.983295374481464,RCTB_SlogP_VSA2
PRO_NumHAcceptors,0.973416607912321,PRO_NumHAcceptors
PRO_SlogP_VSA4,0.962615368424669,PRO_SlogP_VSA4
PRO_204,0.959913476551531,PRO_204
CAT_Chi0n,0.957669092980608,CAT_Chi0n
CAT_VSA_EState5,0.950094232748366,CAT_VSA_EState5
PRO_SlogP_VSA6,0.947599949106026,PRO_SlogP_VSA6
CAT_FpDensityMorgan3,0.945401092691752,CAT_FpDensityMorgan3
CAT_BertzCT,0.939329838336164,CAT_BertzCT
CAT_152,0.93827210083753,CAT_152
RCTB_NumRotatableBonds,0.933542606312416,RCTB_NumRotatableBonds
CAT_Chi0v,0.931761905736894,CAT_Chi0v
RCTB_SlogP_VSA4,0.918920220822153,RCTB_SlogP_VSA4
CAT_VSA_EState6,0.905771733496395,CAT_VSA_EState6
PRO_EState_VSA10,0.903881414771914,PRO_EState_VSA10
CAT_Chi1v,0.875773252151337,CAT_Chi1v
CAT_SMR_VSA7,0.872716250863861,CAT_SMR_VSA7
CAT_SlogP_VSA2,0.866238148302537,CAT_SlogP_VSA2
CAT_NumRotatableBonds,0.858124922002072,CAT_NumRotatableBonds
CAT_LabuteASA,0.857848905519613,CAT_LabuteASA
CAT_HeavyAtomMolWt,0.854845160249852,CAT_HeavyAtomMolWt
CAT_EState_VSA1,0.814012097989927,CAT_EState_VSA1
CAT_BalabanJ,0.810976688609106,CAT_BalabanJ
CAT_TPSA,0.807367923464941,CAT_TPSA
RCTB_PEOE_VSA10,0.804588501154521,RCTB_PEOE_VSA10
CAT_PEOE_VSA9,0.801696248136732,CAT_PEOE_VSA9
RCTB_VSA_EState3,0.783620533215322,RCTB_VSA_EState3
CAT_NumAromaticRings,0.778545085395191,CAT_NumAromaticRings
CAT_Kappa2,0.771680898118379,CAT_Kappa2
PRO_VSA_EState3,0.770610255576694,PRO_VSA_EState3
CAT_Chi3n,0.768712772333129,CAT_Chi3n
CAT_Chi1,0.763108802884814,CAT_Chi1
CAT_233,0.757588879128513,CAT_233
PRO_PEOE_VSA14,0.750083336107741,PRO_PEOE_VSA14
CAT_201,0.749582293891269,CAT_201
CAT_EState_VSA10,0.748113167973211,CAT_EState_VSA10
PRO_172,0.7373794432059,PRO_172
CAT_HeavyAtomCount,0.731411778825049,CAT_HeavyAtomCount
RCTB_SMR_VSA9,0.728874184188209,RCTB_SMR_VSA9
CAT_VSA_EState9,0.728054342946527,CAT_VSA_EState9
RCTB_116,0.711202774157786,RCTB_116
PRO_SMR_VSA6,0.703039078203111,PRO_SMR_VSA6
CAT_Chi4n,0.688846715173808,CAT_Chi4n
CAT_114,0.686048063947846,CAT_114
CAT_FpDensityMorgan1,0.66982192832798,CAT_FpDensityMorgan1
RCTB_183,0.651585289551186,RCTB_183
CAT_212,0.637038426595738,CAT_212
RCTB_EState_VSA8,0.619964322278501,RCTB_EState_VSA8
CAT_MolMR,0.619058765373764,CAT_MolMR
PRO_EState_VSA8,0.612772695000859,PRO_EState_VSA8
CAT_FpDensityMorgan2,0.60293761436746,CAT_FpDensityMorgan2
RCTB_PEOE_VSA5,0.596108982708806,RCTB_PEOE_VSA5
RCTB_SMR_VSA6,0.582156674340466,RCTB_SMR_VSA6
RCTB_NOCount,0.578164818545225,RCTB_NOCount
PRO_157,0.576907027731003,PRO_157
CAT_PEOE_VSA6,0.575423523235223,CAT_PEOE_VSA6
RCTB_PEOE_VSA1,0.564775369273365,RCTB_PEOE_VSA1
CAT_116,0.559335179789198,CAT_116
PRO_BCUT2D_LOGPLOW,0.556083386201739,PRO_BCUT2D_LOGPLOW
RCTB_174,0.553191389149262,RCTB_174
PRO_SlogP_VSA8,0.544147511074979,PRO_SlogP_VSA8
RCTB_NumHAcceptors,0.535291640741458,RCTB_NumHAcceptors
PRO_SlogP_VSA1,0.534455714789614,PRO_SlogP_VSA1
RCTA_BCUT2D_LOGPHI,0.533389491136922,RCTA_BCUT2D_LOGPHI
CAT_NumHeteroatoms,0.529273306411752,CAT_NumHeteroatoms
CAT_SlogP_VSA3,0.526237587004165,CAT_SlogP_VSA3
RCTB_EState_VSA10,0.515600166327,RCTB_EState_VSA10
CAT_192,0.508484879535173,CAT_192
PRO_25,0.505456136068846,PRO_25
RCTB_16,0.502491108031667,RCTB_16
RCTB_SlogP_VSA8,0.502423360316171,RCTB_SlogP_VSA8
RCTB_NumHeteroatoms,0.501615117767114,RCTB_NumHeteroatoms
CAT_SMR_VSA9,0.491040770698775,CAT_SMR_VSA9
CAT_SlogP_VSA4,0.489331776492319,CAT_SlogP_VSA4
CAT_PEOE_VSA1,0.484507887037259,CAT_PEOE_VSA1
RCTB_SlogP_VSA1,0.478846762885949,RCTB_SlogP_VSA1
RCTB_fr_allylic_oxid,0.478542778201302,RCTB_fr_allylic_oxid
PRO_237,0.47211389084259,PRO_237
CAT_SlogP_VSA1,0.453565356344745,CAT_SlogP_VSA1
RCTB_VSA_EState9,0.447287236603631,RCTB_VSA_EState9
RCTB_Ipc,0.442806090082594,RCTB_Ipc
PRO_249,0.429067992050398,PRO_249
RCTB_EState_VSA6,0.424747491753154,RCTB_EState_VSA6
PRO_73,0.424240376391158,PRO_73
RCTB_192,0.406388137359319,RCTB_192
PRO_241,0.405617378244331,PRO_241
PRO_SMR_VSA4,0.404436977639585,PRO_SMR_VSA4
CAT_EState_VSA8,0.403636159328129,CAT_EState_VSA8
SOL.C1CCOC1,0.396566308603213,SOL.C1CCOC1
CAT_1,0.394323084812269,CAT_1
PRO_80,0.389901621994882,PRO_80
CAT_PEOE_VSA2,0.378680044853334,CAT_PEOE_VSA2
PRO_200,0.376494650059095,PRO_200
CAT_fr_halogen,0.373201646213621,CAT_fr_halogen
PRO_fr_allylic_oxid,0.372057320644397,PRO_fr_allylic_oxid
RCTB_31,0.370742072422321,RCTB_31
CAT_RingCount,0.370074547514295,CAT_RingCount
CAT_NOCount,0.364752543433219,CAT_NOCount
PRO_67,0.361331274960421,PRO_67
CAT_NumAromaticCarbocycles,0.360646268018917,CAT_NumAromaticCarbocycles
RCTB_176,0.359927221522284,RCTB_176
CAT_NumHAcceptors,0.35806104237736,CAT_NumHAcceptors
RCTA_BCUT2D_MRHI,0.355529721058661,RCTA_BCUT2D_MRHI
CAT_SMR_VSA4,0.354306979342126,CAT_SMR_VSA4
CAT_MinPartialCharge,0.347627502386333,CAT_MinPartialCharge
CAT_63,0.344368426538399,CAT_63
CAT_166,0.341968628907468,CAT_166
PRO_141,0.339609214649498,PRO_141
CAT_96,0.334524938380745,CAT_96
PRO_PEOE_VSA10,0.334397952563391,PRO_PEOE_VSA10
RCTB_125,0.333020383110344,RCTB_125
PRO_185,0.332524610719287,PRO_185
RCTB_SlogP_VSA10,0.331491478918497,RCTB_SlogP_VSA10
RCTB_PEOE_VSA2,0.329392819907773,RCTB_PEOE_VSA2
CAT_136,0.326818363156122,CAT_136
CAT_fr_NH0,0.326137440127837,CAT_fr_NH0
RCTB_199,0.323226472078212,RCTB_199
CAT_131,0.321266913766588,CAT_131
RCTA_FpDensityMorgan1,0.319391695085887,RCTA_FpDensityMorgan1
RCTA_VSA_EState4,0.319132563090953,RCTA_VSA_EState4
PRO_125,0.317748126187433,PRO_125
PRO_180,0.316084988259495,PRO_180
RCTA_Kappa3,0.315712645346943,RCTA_Kappa3
RCTB_38,0.31359479471566,RCTB_38
PRO_NumAliphaticHeterocycles,0.312637332649664,PRO_NumAliphaticHeterocycles
RCTA_FpDensityMorgan2,0.312185840024828,RCTA_FpDensityMorgan2
PRO_182,0.310394367872922,PRO_182
RCTB_162,0.308783518889596,RCTB_162
RCTA_BCUT2D_CHGHI,0.302441008403087,RCTA_BCUT2D_CHGHI
PRO_PEOE_VSA2,0.300602758230809,PRO_PEOE_VSA2
CAT_249,0.298941602914353,CAT_249
PRO_29,0.298784882101001,PRO_29
RCTA_qed,0.298391413874432,RCTA_qed
RCTB_109,0.297364783092806,RCTB_109
RCTB_RingCount,0.29542468781491,RCTB_RingCount
PRO_112,0.295235739525181,PRO_112
PRO_SMR_VSA9,0.294060350100106,PRO_SMR_VSA9
RCTB_64,0.293415129372907,RCTB_64
RCTB_172,0.292724958393855,RCTB_172
RCTA_BCUT2D_MWHI,0.292625550011249,RCTA_BCUT2D_MWHI
PRO_107,0.289438890942321,PRO_107
PRO_219,0.285256005322695,PRO_219
RCTB_113,0.28475262134163,RCTB_113
RCTA_MaxEStateIndex,0.283792021490264,RCTA_MaxEStateIndex
CAT_175,0.282260193757604,CAT_175
CAT_27,0.281977962134495,CAT_27
CAT_15,0.280891569025332,CAT_15
RCTB_13,0.280888314510856,RCTB_13
PRO_168,0.280881629825189,PRO_168
RCTB_136,0.276706852693237,RCTB_136
RCTA_MinAbsEStateIndex,0.276125937666368,RCTA_MinAbsEStateIndex
PRO_RingCount,0.276102161824945,PRO_RingCount
RCTB_33,0.275977117116323,RCTB_33
CAT_237,0.275911971812049,CAT_237
PRO_31,0.275357688048859,PRO_31
RCTB_102,0.274257987523318,RCTB_102
CAT_NumAliphaticHeterocycles,0.273723225581863,CAT_NumAliphaticHeterocycles
CAT_111,0.272586757730053,CAT_111
PRO_251,0.271541379080921,PRO_251
PRO_fr_benzene,0.271058040921734,PRO_fr_benzene
PRO_61,0.26981797690722,PRO_61
RCTB_241,0.267486809682967,RCTB_241
RCTB_212,0.266800403605116,RCTB_212
PRO_NumSaturatedRings,0.26656934348108,PRO_NumSaturatedRings
RCTB_182,0.266282063390518,RCTB_182
PRO_11,0.265300524270138,PRO_11
RCTB_EState_VSA7,0.264905659174066,RCTB_EState_VSA7
RCTB_107,0.26489530319274,RCTB_107
RCTB_73,0.263445362452335,RCTB_73
PRO_207,0.262871450880077,PRO_207
RCTA_ExactMolWt,0.262708733934615,RCTA_ExactMolWt
PRO_192,0.26028980098697,PRO_192
ADD..B...CC..CC.CC..Na..,0.259945289821942,ADD..B...CC..CC.CC..Na..
PRO_43,0.259560013073277,PRO_43
RCTB_fr_ether,0.2588161624237,RCTB_fr_ether
RCTB_PEOE_VSA13,0.258229146674146,RCTB_PEOE_VSA13
PRO_183,0.25787369525672,PRO_183
PRO_64,0.257691460947832,PRO_64
CAT_67,0.257053969571084,CAT_67
RCTB_133,0.256058553490224,RCTB_133
RCTA_Chi4v,0.254831066895585,RCTA_Chi4v
RCTA_FpDensityMorgan3,0.25481980081237,RCTA_FpDensityMorgan3
CAT_fr_benzene,0.254670524130862,CAT_fr_benzene
PRO_39,0.254423560189867,PRO_39
RCTA_VSA_EState8,0.253027866701859,RCTA_VSA_EState8
PRO_fr_ether,0.252712079691546,PRO_fr_ether
CAT_64,0.251911520470068,CAT_64
RCTA_NumValenceElectrons,0.250451827909441,RCTA_NumValenceElectrons
CAT_SMR_VSA6,0.250365733056909,CAT_SMR_VSA6
PRO_218,0.250284194062869,PRO_218
RCTB_28,0.249573726254418,RCTB_28
RCTA_Chi1v,0.248016107485984,RCTA_Chi1v
PRO_105,0.247839464261066,PRO_105
PRO_13,0.247473005095057,PRO_13
PRO_fr_C_O,0.246546228411591,PRO_fr_C_O
PRO_NumSaturatedHeterocycles,0.246538158945227,PRO_NumSaturatedHeterocycles
PRO_113,0.245822632146557,PRO_113
PRO_54,0.245128110176372,PRO_54
PRO_244,0.244495688056193,PRO_244
CAT_122,0.243908430403896,CAT_122
PRO_0,0.243616462167659,PRO_0
CAT_186,0.243566767606419,CAT_186
CAT_fr_Imine,0.24306107460275,CAT_fr_Imine
PRO_216,0.242990897086592,PRO_216
RCTB_249,0.242321035434492,RCTB_249
PRO_SlogP_VSA10,0.242289122299324,PRO_SlogP_VSA10
PRO_133,0.241372577282389,PRO_133
CAT_EState_VSA2,0.240726264490415,CAT_EState_VSA2
RCTA_MinEStateIndex,0.240398706740473,RCTA_MinEStateIndex
CAT_182,0.239426197674614,CAT_182
PRO_85,0.239271894309926,PRO_85
RCTB_198,0.234666719090114,RCTB_198
RCTA_HeavyAtomCount,0.234342013024493,RCTA_HeavyAtomCount
PRO_45,0.232610143090886,PRO_45
RCTB_fr_benzene,0.232106043138968,RCTB_fr_benzene
RCTA_Ipc,0.232034405709974,RCTA_Ipc
PRO_181,0.230871476998112,PRO_181
PRO_186,0.230646694373408,PRO_186
PRO_227,0.229670507962573,PRO_227
RCTB_fr_NH0,0.228932817100245,RCTB_fr_NH0
PRO_128,0.228397466995535,PRO_128
RCTB_245,0.226635251215869,RCTB_245
PRO_3,0.226209127830242,PRO_3
CAT_SlogP_VSA12,0.225419487348236,CAT_SlogP_VSA12
RCTA_BCUT2D_CHGLO,0.225304541375098,RCTA_BCUT2D_CHGLO
PRO_38,0.224601794760488,PRO_38
RCTB_163,0.224236007279018,RCTB_163
RCTB_39,0.223878070837806,RCTB_39
RCTB_226,0.223695544322575,RCTB_226
CAT_PEOE_VSA5,0.221982143931687,CAT_PEOE_VSA5
RCTA_MinPartialCharge,0.219793480823655,RCTA_MinPartialCharge
PRO_NumAliphaticRings,0.219685750987366,PRO_NumAliphaticRings
RCTB_63,0.21887247045922,RCTB_63
PRO_NumAromaticRings,0.218844185873989,PRO_NumAromaticRings
RCTB_fr_halogen,0.218634933548385,RCTB_fr_halogen
RCTA_MinAbsPartialCharge,0.21834735976787,RCTA_MinAbsPartialCharge
PRO_164,0.218204447429517,PRO_164
CAT_142,0.218065697663529,CAT_142
CAT_86,0.217017041005302,CAT_86
RCTB_48,0.21604217345516,RCTB_48
PRO_215,0.214879894615643,PRO_215
RCTB_25,0.214485301026103,RCTB_25
RCTB_206,0.214351605032347,RCTB_206
PRO_SMR_VSA3,0.214020005675379,PRO_SMR_VSA3
RCTA_MaxAbsPartialCharge,0.213695670660836,RCTA_MaxAbsPartialCharge
PRO_42,0.213588095119396,PRO_42
RCTA_Kappa1,0.212783918139744,RCTA_Kappa1
RCTA_MolWt,0.21242733430609,RCTA_MolWt
RCTA_VSA_EState1,0.212386900188804,RCTA_VSA_EState1
CAT_PEOE_VSA10,0.212319863860109,CAT_PEOE_VSA10
CAT_fr_C_O,0.212186823378977,CAT_fr_C_O
PRO_12,0.211721452259585,PRO_12
RCTA_BertzCT,0.209166912679956,RCTA_BertzCT
RCTA_Chi4n,0.208646482256849,RCTA_Chi4n
RCTA_VSA_EState9,0.208388391044367,RCTA_VSA_EState9
CAT_203,0.207821417650144,CAT_203
CAT_218,0.207714864142027,CAT_218
PRO_69,0.207616155745057,PRO_69
RCTA_MaxAbsEStateIndex,0.207558354175533,RCTA_MaxAbsEStateIndex
PRO_fr_C_O_noCOO,0.206987991124553,PRO_fr_C_O_noCOO
RCTA_HallKierAlpha,0.2065654467167,RCTA_HallKierAlpha
PRO_75,0.206091727767084,PRO_75
PRO_175,0.205614072889085,PRO_175
RCTB_186,0.205272918869951,RCTB_186
PRO_130,0.204390775095483,PRO_130
RCTB_42,0.203952371358081,RCTB_42
RCTB_139,0.203687465794228,RCTB_139
PRO_119,0.202681360364924,PRO_119
CAT_SlogP_VSA10,0.202650674742248,CAT_SlogP_VSA10
RCTA_MolMR,0.202561291405595,RCTA_MolMR
PRO_91,0.200981203902048,PRO_91
PRO_7,0.200634201300629,PRO_7
RCTB_54,0.19962691356654,RCTB_54
CAT_125,0.198860231760873,CAT_125
PRO_fr_NH0,0.198677565460213,PRO_fr_NH0
RCTB_49,0.198510029345367,RCTB_49
PRO_1,0.198392894112852,PRO_1
PRO_129,0.197785240232312,PRO_129
CAT_PEOE_VSA3,0.197656228790892,CAT_PEOE_VSA3
PRO_26,0.197298184006437,PRO_26
