,MeanDecreaseGini,Features
RCTB_BCUT2D_MWHI,3.64356322667141,RCTB_BCUT2D_MWHI
RCTB_MolMR,3.62319689444099,RCTB_MolMR
RCTB_VSA_EState2,3.58967039930619,RCTB_VSA_EState2
PRO_Kappa2,3.58053035885947,PRO_Kappa2
RCTB_SMR_VSA7,3.57992517969368,RCTB_SMR_VSA7
PRO_SMR_VSA1,3.53655899819927,PRO_SMR_VSA1
PRO_SMR_VSA5,3.48402448001165,PRO_SMR_VSA5
PRO_BCUT2D_MRHI,3.43978475339806,PRO_BCUT2D_MRHI
PRO_FractionCSP3,3.43285134351931,PRO_FractionCSP3
RCTA_MinAbsPartialCharge,3.42362121315393,RCTA_MinAbsPartialCharge
PRO_BertzCT,3.39496475516379,PRO_BertzCT
RCTB_VSA_EState8,3.36676355773049,RCTB_VSA_EState8
PRO_SMR_VSA7,3.21319823183697,PRO_SMR_VSA7
RCTB_Chi2n,3.20369940837332,RCTB_Chi2n
RCTB_Chi1n,3.20023162886596,RCTB_Chi1n
RCTB_Chi0n,3.19859460469134,RCTB_Chi0n
PRO_Chi3n,3.14361595478234,PRO_Chi3n
RCTB_LabuteASA,3.10494677718105,RCTB_LabuteASA
RCTB_BertzCT,3.09907997586186,RCTB_BertzCT
PRO_Chi2v,3.09105794878362,PRO_Chi2v
RCTB_Chi0,3.08870638689592,RCTB_Chi0
PRO_Chi1n,3.07863993670927,PRO_Chi1n
PRO_Chi0n,3.07293453101721,PRO_Chi0n
PRO_Chi2n,3.03608859547396,PRO_Chi2n
PRO_ExactMolWt,3.03108742705411,PRO_ExactMolWt
PRO_BCUT2D_MWHI,3.03086877919616,PRO_BCUT2D_MWHI
RCTA_Chi1n,3.01533559868823,RCTA_Chi1n
PRO_EState_VSA1,3.01481106814783,PRO_EState_VSA1
PRO_SMR_VSA10,2.98303323845895,PRO_SMR_VSA10
PRO_MolMR,2.97726486083509,PRO_MolMR
RCTA_Chi0n,2.97528427183422,RCTA_Chi0n
RCTB_SlogP_VSA4,2.91017668370508,RCTB_SlogP_VSA4
PRO_VSA_EState3,2.89371289683023,PRO_VSA_EState3
RCTB_Chi1,2.88331075221534,RCTB_Chi1
RCTB_Chi0v,2.8648610578358,RCTB_Chi0v
PRO_MolWt,2.85640442763287,PRO_MolWt
PRO_Chi1v,2.85062781200137,PRO_Chi1v
RCTB_FractionCSP3,2.83970398156256,RCTB_FractionCSP3
PRO_BCUT2D_MRLOW,2.82839920516645,PRO_BCUT2D_MRLOW
RCTA_Chi0,2.77999796791198,RCTA_Chi0
PRO_Chi1,2.76365582116758,PRO_Chi1
PRO_LabuteASA,2.69377322779836,PRO_LabuteASA
PRO_HallKierAlpha,2.6816495856352,PRO_HallKierAlpha
PRO_PEOE_VSA14,2.68077753033459,PRO_PEOE_VSA14
RCTB_SlogP_VSA6,2.67671494613529,RCTB_SlogP_VSA6
PRO_BCUT2D_LOGPLOW,2.65696597698399,PRO_BCUT2D_LOGPLOW
PRO_HeavyAtomMolWt,2.60446390884685,PRO_HeavyAtomMolWt
RCTB_PEOE_VSA10,2.58953671232654,RCTB_PEOE_VSA10
RCTB_VSA_EState3,2.57891339097433,RCTB_VSA_EState3
RCTB_VSA_EState10,2.57681102259439,RCTB_VSA_EState10
RCTA_SlogP_VSA5,2.56891634972765,RCTA_SlogP_VSA5
PRO_Chi0,2.53531943015063,PRO_Chi0
RCTA_SMR_VSA5,2.49914485861313,RCTA_SMR_VSA5
RCTB_NumValenceElectrons,2.49393615427781,RCTB_NumValenceElectrons
RCTB_SMR_VSA5,2.48700767597056,RCTB_SMR_VSA5
PRO_Chi0v,2.47387643989789,PRO_Chi0v
PRO_SMR_VSA6,2.46060399929165,PRO_SMR_VSA6
PRO_VSA_EState2,2.46026374006339,PRO_VSA_EState2
RCTA_MinPartialCharge,2.44896720085196,RCTA_MinPartialCharge
RCTA_BCUT2D_MWLOW,2.4318318251505,RCTA_BCUT2D_MWLOW
RCTB_EState_VSA8,2.41512561471147,RCTB_EState_VSA8
PRO_NumRotatableBonds,2.40309370853912,PRO_NumRotatableBonds
RCTB_SMR_VSA6,2.3858579811905,RCTB_SMR_VSA6
RCTA_MinEStateIndex,2.35802489701841,RCTA_MinEStateIndex
RCTA_EState_VSA9,2.30652609475601,RCTA_EState_VSA9
RCTA_MaxPartialCharge,2.27434716700611,RCTA_MaxPartialCharge
RCTA_VSA_EState1,2.21968132008191,RCTA_VSA_EState1
RCTA_MaxAbsPartialCharge,2.16142513150503,RCTA_MaxAbsPartialCharge
RCTB_EState_VSA10,2.15505934933652,RCTB_EState_VSA10
RCTB_TPSA,2.13389256357228,RCTB_TPSA
PRO_SlogP_VSA6,2.08115787484235,PRO_SlogP_VSA6
PRO_NumValenceElectrons,2.07859095782471,PRO_NumValenceElectrons
RCTA_qed,2.04189537941507,RCTA_qed
PRO_SlogP_VSA7,2.03650392861096,PRO_SlogP_VSA7
RCTB_NumRotatableBonds,2.00510945505087,RCTB_NumRotatableBonds
RCTA_BalabanJ,1.9501538358673,RCTA_BalabanJ
PRO_SlogP_VSA1,1.94496464510338,PRO_SlogP_VSA1
RCTB_VSA_EState9,1.89895886550449,RCTB_VSA_EState9
RCTA_BCUT2D_CHGLO,1.89339843196384,RCTA_BCUT2D_CHGLO
PRO_SlogP_VSA3,1.8801273791829,PRO_SlogP_VSA3
RCTB_SlogP_VSA3,1.85665039900723,RCTB_SlogP_VSA3
PRO_PEOE_VSA1,1.83906710589407,PRO_PEOE_VSA1
PRO_PEOE_VSA10,1.82493775408742,PRO_PEOE_VSA10
PRO_TPSA,1.77236743298693,PRO_TPSA
RCTB_PEOE_VSA1,1.74417674894096,RCTB_PEOE_VSA1
RCTA_VSA_EState4,1.73882871056937,RCTA_VSA_EState4
RCTA_PEOE_VSA9,1.73049929388789,RCTA_PEOE_VSA9
RCTA_VSA_EState8,1.72394335146018,RCTA_VSA_EState8
PRO_NumHeteroatoms,1.71211520159954,PRO_NumHeteroatoms
RCTB_NumHeteroatoms,1.71110027339092,RCTB_NumHeteroatoms
RCTA_SMR_VSA1,1.68895290537603,RCTA_SMR_VSA1
RCTA_Chi3n,1.68873769716031,RCTA_Chi3n
RCTA_Chi2v,1.66831845367947,RCTA_Chi2v
RCTA_BCUT2D_CHGHI,1.6576363831169,RCTA_BCUT2D_CHGHI
RCTB_SlogP_VSA1,1.65123945744691,RCTB_SlogP_VSA1
CAT_Kappa3,1.64604515192287,CAT_Kappa3
RCTB_HeavyAtomCount,1.63619105421065,RCTB_HeavyAtomCount
CAT_MaxEStateIndex,1.53129144199884,CAT_MaxEStateIndex
PRO_HeavyAtomCount,1.51965859540651,PRO_HeavyAtomCount
RCTA_Kappa3,1.50187400751529,RCTA_Kappa3
RCTA_MaxAbsEStateIndex,1.49804731182225,RCTA_MaxAbsEStateIndex
CAT_Chi4n,1.49399214739889,CAT_Chi4n
RCTA_MaxEStateIndex,1.48905605842081,RCTA_MaxEStateIndex
RCTA_Chi1,1.48044695681989,RCTA_Chi1
CAT_PEOE_VSA8,1.47772770057356,CAT_PEOE_VSA8
RCTB_SMR_VSA9,1.47447742055833,RCTB_SMR_VSA9
RCTB_PEOE_VSA2,1.47236080199389,RCTB_PEOE_VSA2
RCTA_FpDensityMorgan2,1.46847345139858,RCTA_FpDensityMorgan2
RCTA_HallKierAlpha,1.46424476944806,RCTA_HallKierAlpha
RCTA_BCUT2D_LOGPHI,1.4577819405717,RCTA_BCUT2D_LOGPHI
RCTB_PEOE_VSA14,1.45502556962184,RCTB_PEOE_VSA14
RCTA_FpDensityMorgan1,1.44326992109963,RCTA_FpDensityMorgan1
RCTA_MinAbsEStateIndex,1.44041785221484,RCTA_MinAbsEStateIndex
PRO_EState_VSA10,1.43946993755738,PRO_EState_VSA10
RCTA_EState_VSA1,1.43872202239316,RCTA_EState_VSA1
RCTB_SlogP_VSA10,1.4335539417008,RCTB_SlogP_VSA10
PRO_SlogP_VSA4,1.42263941253052,PRO_SlogP_VSA4
PRO_NumSaturatedHeterocycles,1.36652145577872,PRO_NumSaturatedHeterocycles
RCTB_149,1.35399317240763,RCTB_149
RCTA_Chi2n,1.28809977228766,RCTA_Chi2n
RCTA_FpDensityMorgan3,1.28119423282075,RCTA_FpDensityMorgan3
CAT_Chi4v,1.27026834952638,CAT_Chi4v
RCTA_Chi4v,1.26708477150615,RCTA_Chi4v
RCTA_Chi3v,1.22876385288918,RCTA_Chi3v
RCTA_Chi1v,1.22466299388182,RCTA_Chi1v
CAT_SlogP_VSA2,1.21707761029496,CAT_SlogP_VSA2
PRO_NOCount,1.20500949490868,PRO_NOCount
RCTB_EState_VSA6,1.19659819361812,RCTB_EState_VSA6
CAT_qed,1.19647096850497,CAT_qed
RCTA_Kappa2,1.18901114950712,RCTA_Kappa2
PRO_fr_allylic_oxid,1.18347710739467,PRO_fr_allylic_oxid
RCTA_Chi4n,1.18239192465338,RCTA_Chi4n
CAT_MaxAbsEStateIndex,1.17591253915602,CAT_MaxAbsEStateIndex
SOL.CC1.CC.CC.C1,1.16067383127563,SOL.CC1.CC.CC.C1
CAT_VSA_EState8,1.15658981499835,CAT_VSA_EState8
CAT_Chi3n,1.15445399151015,CAT_Chi3n
CAT_HallKierAlpha,1.1532883520726,CAT_HallKierAlpha
RCTB_PEOE_VSA3,1.13796705153801,RCTB_PEOE_VSA3
RCTA_BCUT2D_MRHI,1.1211278434822,RCTA_BCUT2D_MRHI
SOL.C1CCOC1,1.11444973310718,SOL.C1CCOC1
PRO_SMR_VSA9,1.11093474926788,PRO_SMR_VSA9
RCTA_BCUT2D_MRLOW,1.07433676064149,RCTA_BCUT2D_MRLOW
RCTA_PEOE_VSA8,1.07258425357349,RCTA_PEOE_VSA8
CAT_SMR_VSA1,1.07244298730646,CAT_SMR_VSA1
PRO_EState_VSA8,1.0718564669235,PRO_EState_VSA8
PRO_NumHAcceptors,1.06793456645877,PRO_NumHAcceptors
CAT_HeavyAtomMolWt,1.06273884790577,CAT_HeavyAtomMolWt
PRO_192,1.05772927009278,PRO_192
RCTB_SlogP_VSA8,1.05672474147166,RCTB_SlogP_VSA8
RCTB_SlogP_VSA12,1.04318612037764,RCTB_SlogP_VSA12
CAT_SMR_VSA10,1.0421374100975,CAT_SMR_VSA10
CAT_Kappa1,1.03809095242457,CAT_Kappa1
CAT_PEOE_VSA9,1.03582034383728,CAT_PEOE_VSA9
RCTA_ExactMolWt,1.03028222726898,RCTA_ExactMolWt
RCTA_PEOE_VSA6,1.03016497118219,RCTA_PEOE_VSA6
RCTB_235,1.02503355455358,RCTB_235
RCTB_PEOE_VSA5,1.02295168858018,RCTB_PEOE_VSA5
RCTA_PEOE_VSA7,1.00849886531889,RCTA_PEOE_VSA7
RCTA_BCUT2D_MWHI,0.984431444588554,RCTA_BCUT2D_MWHI
PRO_SlogP_VSA8,0.983851088811566,PRO_SlogP_VSA8
RCTA_Kappa1,0.979426678823903,RCTA_Kappa1
RCTA_HeavyAtomMolWt,0.975064137412555,RCTA_HeavyAtomMolWt
CAT_Kappa2,0.974452610307812,CAT_Kappa2
RCTB_NOCount,0.970736061637848,RCTB_NOCount
RCTB_128,0.968706806815382,RCTB_128
RCTA_BertzCT,0.966375130893925,RCTA_BertzCT
RCTB_31,0.948623893282979,RCTB_31
RCTA_MolMR,0.933570523303329,RCTA_MolMR
RCTB_186,0.93243891346614,RCTB_186
RCTB_fr_halogen,0.928672864105924,RCTB_fr_halogen
PRO_SMR_VSA4,0.928165572435153,PRO_SMR_VSA4
PRO_119,0.922166328317103,PRO_119
RCTB_NumHAcceptors,0.912109553548367,RCTB_NumHAcceptors
RCTB_fr_alkyl_halide,0.90387386638185,RCTB_fr_alkyl_halide
RCTA_VSA_EState6,0.899701532528129,RCTA_VSA_EState6
PRO_NumSaturatedRings,0.898056054532301,PRO_NumSaturatedRings
RCTA_MolWt,0.894906115951703,RCTA_MolWt
RCTA_LabuteASA,0.885776886101326,RCTA_LabuteASA
CAT_Chi3v,0.878478943554789,CAT_Chi3v
RCTA_Chi0v,0.866343807380089,RCTA_Chi0v
CAT_BalabanJ,0.848433312606969,CAT_BalabanJ
PRO_231,0.844121152800022,PRO_231
CAT_SMR_VSA6,0.840764983587748,CAT_SMR_VSA6
CAT_FpDensityMorgan3,0.835953602650285,CAT_FpDensityMorgan3
RCTB_216,0.831762439284808,RCTB_216
CAT_ExactMolWt,0.830201875630703,CAT_ExactMolWt
CAT_MolWt,0.825777740914108,CAT_MolWt
CAT_LabuteASA,0.82079182734101,CAT_LabuteASA
RCTA_NumRotatableBonds,0.808939368630724,RCTA_NumRotatableBonds
CAT_Chi0v,0.805553138833242,CAT_Chi0v
RCTB_218,0.803145523652374,RCTB_218
PRO_SlogP_VSA10,0.800636489041012,PRO_SlogP_VSA10
RCTB_179,0.800081748034506,RCTB_179
RCTB_80,0.798727475549689,RCTB_80
RCTB_125,0.793482776733971,RCTB_125
CAT_EState_VSA2,0.785651852340809,CAT_EState_VSA2
RCTA_SMR_VSA10,0.784771167719407,RCTA_SMR_VSA10
PRO_186,0.772690973267243,PRO_186
CAT_VSA_EState6,0.77254302819804,CAT_VSA_EState6
RCTB_fr_C_O,0.7718053322931,RCTB_fr_C_O
RCTB_25,0.769834982035234,RCTB_25
RCTA_SlogP_VSA6,0.767047764131761,RCTA_SlogP_VSA6
CAT_FractionCSP3,0.765265194361257,CAT_FractionCSP3
RCTA_SMR_VSA7,0.752719649424754,RCTA_SMR_VSA7
PRO_15,0.751922272938569,PRO_15
RCTB_fr_ether,0.746675063416564,RCTB_fr_ether
CAT_FpDensityMorgan2,0.739718029594408,CAT_FpDensityMorgan2
RCTB_PEOE_VSA4,0.738375144887006,RCTB_PEOE_VSA4
PRO_112,0.728530964248834,PRO_112
RCTB_199,0.711629525759627,RCTB_199
RCTA_NumValenceElectrons,0.710646641884953,RCTA_NumValenceElectrons
PRO_80,0.710361889320473,PRO_80
PRO_181,0.702449691478711,PRO_181
CAT_FpDensityMorgan1,0.699307616568057,CAT_FpDensityMorgan1
RCTB_161,0.692036754380741,RCTB_161
PRO_61,0.691954495577563,PRO_61
RCTB_206,0.690633739753968,RCTB_206
PRO_107,0.676668377705223,PRO_107
CAT_SlogP_VSA5,0.670834428173276,CAT_SlogP_VSA5
CAT_SlogP_VSA3,0.65631113072504,CAT_SlogP_VSA3
RCTB_249,0.648997265464855,RCTB_249
RCTB_136,0.640154373794847,RCTB_136
RCTA_HeavyAtomCount,0.638763959979792,RCTA_HeavyAtomCount
RCTB_247,0.636851123144213,RCTB_247
PRO_157,0.636093320802502,PRO_157
CAT_PEOE_VSA1,0.632927203716145,CAT_PEOE_VSA1
RCTB_SlogP_VSA11,0.632321355222348,RCTB_SlogP_VSA11
RCTB_fr_allylic_oxid,0.63092075119665,RCTB_fr_allylic_oxid
RCTA_SlogP_VSA4,0.628999989182998,RCTA_SlogP_VSA4
PRO_249,0.627382457440061,PRO_249
RCTA_SlogP_VSA2,0.627118186227277,RCTA_SlogP_VSA2
CAT_Chi2v,0.623159276031591,CAT_Chi2v
PRO_RingCount,0.618464239293798,PRO_RingCount
PRO_86,0.615425403131157,PRO_86
CAT_Chi0n,0.613473685431711,CAT_Chi0n
RCTB_107,0.612076204222586,RCTB_107
RCTA_SMR_VSA6,0.610736610932805,RCTA_SMR_VSA6
RCTB_fr_NH0,0.609534492758047,RCTB_fr_NH0
RCTA_BCUT2D_LOGPLOW,0.607843598536876,RCTA_BCUT2D_LOGPLOW
PRO_8,0.607624117467838,PRO_8
PRO_182,0.606426007937325,PRO_182
CAT_SlogP_VSA1,0.605893051561499,CAT_SlogP_VSA1
PRO_24,0.605320922502986,PRO_24
PRO_193,0.600212509048588,PRO_193
PRO_79,0.596090123945193,PRO_79
RCTB_172,0.595109141847987,RCTB_172
PRO_31,0.590444806628116,PRO_31
PRO_172,0.587566324633379,PRO_172
RCTB_63,0.580974620431181,RCTB_63
RCTB_110,0.57993955562447,RCTB_110
PRO_25,0.579247987449513,PRO_25
PRO_180,0.578376515083632,PRO_180
RCTB_210,0.575630648017182,RCTB_210
PRO_NumAliphaticRings,0.572503184820957,PRO_NumAliphaticRings
PRO_219,0.572356092092362,PRO_219
CAT_SlogP_VSA6,0.569729139386065,CAT_SlogP_VSA6
PRO_110,0.568961775310259,PRO_110
PRO_225,0.567447902132059,PRO_225
CAT_VSA_EState7,0.563605719881639,CAT_VSA_EState7
PRO_fr_halogen,0.559513940519489,PRO_fr_halogen
RCTB_fr_benzene,0.55764371882151,RCTB_fr_benzene
PRO_85,0.552636334600672,PRO_85
PRO_185,0.547388781830327,PRO_185
PRO_128,0.545420326405049,PRO_128
RCTB_86,0.544604476793694,RCTB_86
PRO_105,0.544314515665904,PRO_105
CAT_Chi0,0.543998384218845,CAT_Chi0
CAT_SMR_VSA7,0.543811725953734,CAT_SMR_VSA7
PRO_NumAromaticCarbocycles,0.542219006269885,PRO_NumAromaticCarbocycles
PRO_121,0.541795147551715,PRO_121
PRO_210,0.54144795998057,PRO_210
CAT_BertzCT,0.540473239370623,CAT_BertzCT
CAT_VSA_EState9,0.539189109251944,CAT_VSA_EState9
PRO_fr_benzene,0.538552230442158,PRO_fr_benzene
RCTB_193,0.538139829959659,RCTB_193
RCTB_fr_C_O_noCOO,0.537273948825329,RCTB_fr_C_O_noCOO
CAT_MolMR,0.534234615348063,CAT_MolMR
RCTB_64,0.532243306223341,RCTB_64
RCTB_133,0.53197976152957,RCTB_133
PRO_139,0.530895747325162,PRO_139
PRO_218,0.530529704473016,PRO_218
CAT_PEOE_VSA7,0.530481788104701,CAT_PEOE_VSA7
PRO_141,0.529120289013511,PRO_141
CAT_EState_VSA9,0.527743142044893,CAT_EState_VSA9
PRO_162,0.52712139172909,PRO_162
PRO_PEOE_VSA3,0.526372138963827,PRO_PEOE_VSA3
PRO_fr_ether,0.525159852617721,PRO_fr_ether
RCTB_231,0.523692790887591,RCTB_231
PRO_39,0.521788727502039,PRO_39
RCTB_251,0.520708454913318,RCTB_251
RCTB_40,0.52060303927289,RCTB_40
CAT_NumValenceElectrons,0.519668486621609,CAT_NumValenceElectrons
RCTB_NumAromaticHeterocycles,0.513554212522076,RCTB_NumAromaticHeterocycles
CAT_fr_ether,0.511982516864748,CAT_fr_ether
RCTA_FractionCSP3,0.511518083123053,RCTA_FractionCSP3
PRO_44,0.511154143874173,PRO_44
RCTB_NumHDonors,0.510414498442403,RCTB_NumHDonors
RCTB_241,0.50785643964445,RCTB_241
RCTB_SMR_VSA3,0.506991854337871,RCTB_SMR_VSA3
RCTB_15,0.506306155642093,RCTB_15
CAT_MolLogP,0.50549343553881,CAT_MolLogP
RCTB_164,0.500837114979046,RCTB_164
RCTB_27,0.500616858263227,RCTB_27
RCTB_178,0.499928411415604,RCTB_178
PRO_PEOE_VSA2,0.498258192182548,PRO_PEOE_VSA2
RCTB_182,0.498189722417452,RCTB_182
PRO_67,0.498181079823278,PRO_67
RCTB_245,0.497814842179899,RCTB_245
CAT_Chi2n,0.495297012543111,CAT_Chi2n
PRO_161,0.492407473526074,PRO_161
PRO_115,0.488373066855338,PRO_115
RCTB_113,0.487621826689325,RCTB_113
CAT_Chi1n,0.483734594247023,CAT_Chi1n
RCTB_180,0.483218203020888,RCTB_180
RCTA_EState_VSA8,0.482402247230807,RCTA_EState_VSA8
PRO_125,0.477669395238343,PRO_125
PRO_89,0.475674176885577,PRO_89
RCTB_111,0.475420531999595,RCTB_111
RCTB_fr_methoxy,0.471877970972215,RCTB_fr_methoxy
RCTB_49,0.470273737805968,RCTB_49
RCTB_227,0.46963221950893,RCTB_227
PRO_222,0.469137062713371,PRO_222
RCTB_39,0.467302353710204,RCTB_39
PRO_27,0.466724537606251,PRO_27
PRO_NumAliphaticHeterocycles,0.466700237193389,PRO_NumAliphaticHeterocycles
RCTB_67,0.466619781599915,RCTB_67
RCTB_NumAromaticRings,0.464896167711922,RCTB_NumAromaticRings
PRO_206,0.463839734418256,PRO_206
CAT_SMR_VSA5,0.462792867635566,CAT_SMR_VSA5
RCTA_PEOE_VSA14,0.462091204359644,RCTA_PEOE_VSA14
PRO_54,0.461479438651153,PRO_54
PRO_63,0.460108705230048,PRO_63
PRO_69,0.457365908650532,PRO_69
CAT_NumRotatableBonds,0.456003798563031,CAT_NumRotatableBonds
CAT_Chi1v,0.45467710344242,CAT_Chi1v
RCTB_fr_bicyclic,0.451741039233655,RCTB_fr_bicyclic
RCTB_48,0.451212490039463,RCTB_48
RCTB_147,0.449958669754345,RCTB_147
PRO_42,0.449877882368128,PRO_42
CAT_TPSA,0.447229295090199,CAT_TPSA
RCTB_54,0.445419369666586,RCTB_54
RCTB_13,0.4434214752684,RCTB_13
RCTB_NumAromaticCarbocycles,0.443318579806865,RCTB_NumAromaticCarbocycles
PRO_104,0.440570768596914,PRO_104
RCTA_73,0.437938862681145,RCTA_73
PRO_26,0.436515601345675,PRO_26
RCTB_94,0.435928263683362,RCTB_94
CAT_NumHAcceptors,0.435795554246309,CAT_NumHAcceptors
CAT_VSA_EState3,0.432675270712052,CAT_VSA_EState3
RCTB_79,0.43193218852047,RCTB_79
RCTB_1,0.431332635231067,RCTB_1
PRO_134,0.430018780992657,PRO_134
PRO_59,0.429379482685609,PRO_59
CAT_NumHeteroatoms,0.429073172896978,CAT_NumHeteroatoms
SOL.C1COCCO1,0.428467728056185,SOL.C1COCCO1
RCTB_73,0.427629629740056,RCTB_73
