,MeanDecreaseGini,Features
PRO_VSA_EState8,7.88757869107897,PRO_VSA_EState8
RCTB_BCUT2D_LOGPLOW,7.12635598216133,RCTB_BCUT2D_LOGPLOW
RCTB_MinAbsEStateIndex,6.86308888031153,RCTB_MinAbsEStateIndex
RCTB_MaxAbsPartialCharge,6.79135684708031,RCTB_MaxAbsPartialCharge
PRO_MinAbsEStateIndex,6.41667826827104,PRO_MinAbsEStateIndex
PRO_BalabanJ,6.36577543293989,PRO_BalabanJ
PRO_BCUT2D_CHGLO,6.27392372280634,PRO_BCUT2D_CHGLO
PRO_MaxAbsPartialCharge,6.12534568187889,PRO_MaxAbsPartialCharge
RCTB_FpDensityMorgan3,6.09833878392224,RCTB_FpDensityMorgan3
PRO_FpDensityMorgan3,6.08011157347687,PRO_FpDensityMorgan3
PRO_BCUT2D_CHGHI,6.00434001828259,PRO_BCUT2D_CHGHI
PRO_MaxPartialCharge,6.00109609234415,PRO_MaxPartialCharge
PRO_BCUT2D_LOGPHI,5.9828893940057,PRO_BCUT2D_LOGPHI
PRO_VSA_EState6,5.91910948973617,PRO_VSA_EState6
RCTB_MaxPartialCharge,5.88872718756216,RCTB_MaxPartialCharge
RCTB_MinPartialCharge,5.88623714376789,RCTB_MinPartialCharge
PRO_MinPartialCharge,5.87926844270569,PRO_MinPartialCharge
RCTB_qed,5.8671125795479,RCTB_qed
RCTB_BCUT2D_MWLOW,5.84718463678432,RCTB_BCUT2D_MWLOW
PRO_SlogP_VSA2,5.83701207681173,PRO_SlogP_VSA2
PRO_VSA_EState9,5.81271026476363,PRO_VSA_EState9
RCTB_BCUT2D_CHGLO,5.77358667244321,RCTB_BCUT2D_CHGLO
RCTB_PEOE_VSA7,5.74712832231882,RCTB_PEOE_VSA7
RCTB_Kappa3,5.67832072106143,RCTB_Kappa3
RCTB_FpDensityMorgan2,5.65619706576473,RCTB_FpDensityMorgan2
RCTB_MinEStateIndex,5.63921147667042,RCTB_MinEStateIndex
RCTB_BalabanJ,5.61909032177525,RCTB_BalabanJ
PRO_FpDensityMorgan2,5.59905506098534,PRO_FpDensityMorgan2
PRO_MinAbsPartialCharge,5.5430891828752,PRO_MinAbsPartialCharge
RCTA_MolLogP,5.52008812920132,RCTA_MolLogP
RCTB_FpDensityMorgan1,5.40658819643331,RCTB_FpDensityMorgan1
PRO_Kappa3,5.37829953075565,PRO_Kappa3
RCTB_MolLogP,5.34369846969704,RCTB_MolLogP
RCTB_BCUT2D_CHGHI,5.28167236456925,RCTB_BCUT2D_CHGHI
RCTB_PEOE_VSA6,5.2485239859399,RCTB_PEOE_VSA6
RCTB_MinAbsPartialCharge,5.20515877627258,RCTB_MinAbsPartialCharge
PRO_MinEStateIndex,5.18571326040336,PRO_MinEStateIndex
PRO_qed,5.08299415689562,PRO_qed
RCTB_BCUT2D_MRLOW,5.06063827776825,RCTB_BCUT2D_MRLOW
RCTB_MaxEStateIndex,5.04942216535533,RCTB_MaxEStateIndex
RCTB_VSA_EState5,5.03558639507431,RCTB_VSA_EState5
RCTB_PEOE_VSA9,5.03348884605759,RCTB_PEOE_VSA9
RCTB_MaxAbsEStateIndex,4.9452571421858,RCTB_MaxAbsEStateIndex
PRO_VSA_EState4,4.90705288359732,PRO_VSA_EState4
RCTB_Kappa2,4.80844089615977,RCTB_Kappa2
RCTB_VSA_EState6,4.76279543775062,RCTB_VSA_EState6
PRO_PEOE_VSA7,4.70572890852249,PRO_PEOE_VSA7
PRO_BCUT2D_MWLOW,4.68023142876061,PRO_BCUT2D_MWLOW
PRO_FpDensityMorgan1,4.65649543754611,PRO_FpDensityMorgan1
RCTB_Chi4v,4.63739227943286,RCTB_Chi4v
PRO_MaxAbsEStateIndex,4.62767920217043,PRO_MaxAbsEStateIndex
RCTB_BCUT2D_LOGPHI,4.48224499454272,RCTB_BCUT2D_LOGPHI
PRO_MaxEStateIndex,4.45090934139604,PRO_MaxEStateIndex
PRO_Kappa1,4.40347134984491,PRO_Kappa1
RCTA_BCUT2D_MWLOW,4.40281122147729,RCTA_BCUT2D_MWLOW
RCTB_PEOE_VSA8,4.38664606042819,RCTB_PEOE_VSA8
RCTB_SlogP_VSA2,4.35099457844218,RCTB_SlogP_VSA2
RCTB_VSA_EState2,4.32629212419944,RCTB_VSA_EState2
PRO_PEOE_VSA6,4.32092202778434,PRO_PEOE_VSA6
RCTB_SlogP_VSA5,4.3017151247498,RCTB_SlogP_VSA5
RCTB_Kappa1,4.28086596428815,RCTB_Kappa1
RCTB_Chi4n,4.2376276227001,RCTB_Chi4n
RCTB_VSA_EState4,4.21432678679468,RCTB_VSA_EState4
PRO_SlogP_VSA5,4.19441675055333,PRO_SlogP_VSA5
RCTB_MolWt,4.1283439747292,RCTB_MolWt
