,IncNodePurity,Features
PRO_PEOE_VSA9,927.3868169518,PRO_PEOE_VSA9
PRO_MolMR,911.921808668744,PRO_MolMR
PRO_HeavyAtomMolWt,899.015150966108,PRO_HeavyAtomMolWt
CAT_Chi2v,897.104012283537,CAT_Chi2v
PRO_MolLogP,892.50072309757,PRO_MolLogP
CAT_MaxEStateIndex,891.659101950965,CAT_MaxEStateIndex
PRO_SlogP_VSA2,889.390655552264,PRO_SlogP_VSA2
CAT_233,887.969067534077,CAT_233
RCTB_BCUT2D_LOGPHI,886.711664304403,RCTB_BCUT2D_LOGPHI
PRO_Chi2n,885.860257356746,PRO_Chi2n
CAT_SMR_VSA5,883.137181685047,CAT_SMR_VSA5
PRO_qed,882.459466250593,PRO_qed
PRO_BCUT2D_CHGHI,870.759768753324,PRO_BCUT2D_CHGHI
PRO_Chi4n,831.465328491269,PRO_Chi4n
RCTB_PEOE_VSA6,830.531090761511,RCTB_PEOE_VSA6
RCTB_MinAbsEStateIndex,828.878429230919,RCTB_MinAbsEStateIndex
CAT_EState_VSA9,825.521827209833,CAT_EState_VSA9
RCTB_BCUT2D_CHGLO,824.105336773004,RCTB_BCUT2D_CHGLO
RCTB_PEOE_VSA9,816.275601642122,RCTB_PEOE_VSA9
CAT_VSA_EState7,815.937122783376,CAT_VSA_EState7
RCTB_PEOE_VSA8,814.607847306266,RCTB_PEOE_VSA8
RCTB_MaxEStateIndex,809.137751193796,RCTB_MaxEStateIndex
PRO_BCUT2D_LOGPHI,805.86461481184,PRO_BCUT2D_LOGPHI
PRO_Chi1v,800.280896753029,PRO_Chi1v
RCTB_MinEStateIndex,798.894747044367,RCTB_MinEStateIndex
RCTB_Kappa3,795.531896232729,RCTB_Kappa3
CAT_qed,793.704699085601,CAT_qed
PRO_Chi3n,791.326480435133,PRO_Chi3n
CAT_PEOE_VSA8,787.551712987138,CAT_PEOE_VSA8
PRO_Chi4v,784.601972425411,PRO_Chi4v
RCTB_BCUT2D_LOGPLOW,776.096842486886,RCTB_BCUT2D_LOGPLOW
RCTB_FpDensityMorgan2,774.319733778048,RCTB_FpDensityMorgan2
RCTB_VSA_EState6,771.403859982336,RCTB_VSA_EState6
CAT_Chi1v,766.886709654114,CAT_Chi1v
PRO_PEOE_VSA6,758.309421994643,PRO_PEOE_VSA6
RCTB_VSA_EState8,757.33654741959,RCTB_VSA_EState8
PRO_BertzCT,754.725869064511,PRO_BertzCT
RCTB_MolWt,754.288780990765,RCTB_MolWt
RCTB_VSA_EState4,750.673650003197,RCTB_VSA_EState4
PRO_SlogP_VSA7,733.728023360036,PRO_SlogP_VSA7
CAT_VSA_EState4,733.288976648021,CAT_VSA_EState4
CAT_Kappa3,733.155005341134,CAT_Kappa3
RCTB_MaxAbsEStateIndex,731.467985240955,RCTB_MaxAbsEStateIndex
RCTB_BCUT2D_MWLOW,727.696555178081,RCTB_BCUT2D_MWLOW
RCTB_MolLogP,712.290795611849,RCTB_MolLogP
CAT_MolLogP,708.579876006837,CAT_MolLogP
PRO_NumRotatableBonds,702.815369963912,PRO_NumRotatableBonds
CAT_ExactMolWt,697.853816090405,CAT_ExactMolWt
RCTB_Chi3n,686.906459281698,RCTB_Chi3n
RCTB_VSA_EState1,684.714062961424,RCTB_VSA_EState1
PRO_NumHAcceptors,684.567291750321,PRO_NumHAcceptors
RCTB_BCUT2D_MRLOW,683.45820441094,RCTB_BCUT2D_MRLOW
RCTB_Kappa1,676.592185649678,RCTB_Kappa1
PRO_VSA_EState6,671.969170278334,PRO_VSA_EState6
RCTB_SMR_VSA7,667.076047881247,RCTB_SMR_VSA7
CAT_Chi0,662.770281254053,CAT_Chi0
CAT_SlogP_VSA6,662.156234238879,CAT_SlogP_VSA6
RCTB_FpDensityMorgan3,655.378675514411,RCTB_FpDensityMorgan3
RCTB_FpDensityMorgan1,654.634138997488,RCTB_FpDensityMorgan1
RCTB_SlogP_VSA5,654.233754578559,RCTB_SlogP_VSA5
RCTB_Kappa2,647.98451861968,RCTB_Kappa2
RCTB_BCUT2D_MWHI,644.043798222786,RCTB_BCUT2D_MWHI
RCTB_qed,643.837426361678,RCTB_qed
RCTB_Ipc,639.15932969524,RCTB_Ipc
CAT_VSA_EState3,638.683004671244,CAT_VSA_EState3
CAT_SMR_VSA7,635.442992026447,CAT_SMR_VSA7
PRO_VSA_EState7,634.897842070445,PRO_VSA_EState7
PRO_Chi2v,627.527962895292,PRO_Chi2v
RCTB_Chi4n,615.453196507185,RCTB_Chi4n
RCTB_SMR_VSA10,610.177510475275,RCTB_SMR_VSA10
RCTB_Chi0,605.654358893816,RCTB_Chi0
RCTB_HeavyAtomMolWt,603.396016753084,RCTB_HeavyAtomMolWt
RCTB_SMR_VSA1,598.959206206911,RCTB_SMR_VSA1
RCTB_VSA_EState5,595.892375203051,RCTB_VSA_EState5
PRO_BalabanJ,595.474176527565,PRO_BalabanJ
CAT_114,593.140793951985,CAT_114
CAT_TPSA,592.500052180185,CAT_TPSA
CAT_188,590.643063493936,CAT_188
CAT_193,588.98276722104,CAT_193
RCTB_ExactMolWt,588.263841452761,RCTB_ExactMolWt
RCTB_BalabanJ,585.359714947432,RCTB_BalabanJ
RCTB_BCUT2D_MRHI,583.911628722277,RCTB_BCUT2D_MRHI
CAT_SlogP_VSA5,580.192406268313,CAT_SlogP_VSA5
CAT_SlogP_VSA8,579.476770094943,CAT_SlogP_VSA8
RCTB_EState_VSA1,579.428794682509,RCTB_EState_VSA1
PRO_HeavyAtomCount,578.097538474856,PRO_HeavyAtomCount
RCTB_LabuteASA,574.133466192532,RCTB_LabuteASA
RCTB_BertzCT,572.065592678239,RCTB_BertzCT
RCTB_Chi1,571.966865133688,RCTB_Chi1
CAT_BertzCT,569.395383164477,CAT_BertzCT
PRO_SMR_VSA10,568.518276339518,PRO_SMR_VSA10
CAT_Chi2n,566.03067481507,CAT_Chi2n
PRO_PEOE_VSA14,562.195170789132,PRO_PEOE_VSA14
RCTB_Chi4v,560.857681455218,RCTB_Chi4v
RCTB_Chi1n,558.234335111098,RCTB_Chi1n
RCTB_Chi1v,556.97296948444,RCTB_Chi1v
RCTB_SlogP_VSA6,556.867310710039,RCTB_SlogP_VSA6
PRO_FractionCSP3,540.586805156437,PRO_FractionCSP3
RCTB_HallKierAlpha,531.621300903988,RCTB_HallKierAlpha
RCTB_MolMR,531.2197846916,RCTB_MolMR
RCTB_Chi2v,528.554335804068,RCTB_Chi2v
CAT_VSA_EState2,527.223386760301,CAT_VSA_EState2
RCTB_Chi0v,526.024208401336,RCTB_Chi0v
PRO_BCUT2D_MRHI,521.964682816885,PRO_BCUT2D_MRHI
RCTB_Chi2n,520.743453326647,RCTB_Chi2n
CAT_VSA_EState1,517.157405153994,CAT_VSA_EState1
RCTB_EState_VSA9,516.980401082639,RCTB_EState_VSA9
PRO_EState_VSA8,513.0681982832,PRO_EState_VSA8
RCTB_Chi3v,512.814772604809,RCTB_Chi3v
CAT_Kappa1,512.228277725845,CAT_Kappa1
CAT_SMR_VSA1,509.416045648168,CAT_SMR_VSA1
RCTB_Chi0n,509.320590628081,RCTB_Chi0n
PRO_SMR_VSA7,502.216611899174,PRO_SMR_VSA7
CAT_VSA_EState6,500.286918972335,CAT_VSA_EState6
CAT_Kappa2,498.324075000244,CAT_Kappa2
CAT_PEOE_VSA9,495.989805651019,CAT_PEOE_VSA9
RCTB_SlogP_VSA3,494.504517964719,RCTB_SlogP_VSA3
CAT_MolWt,491.92663914599,CAT_MolWt
PRO_101,489.700736243835,PRO_101
CAT_EState_VSA1,487.118757725404,CAT_EState_VSA1
PRO_NOCount,484.828486059771,PRO_NOCount
PRO_HallKierAlpha,482.979324074844,PRO_HallKierAlpha
CAT_138,481.323288961183,CAT_138
PRO_BCUT2D_MWHI,480.323348350621,PRO_BCUT2D_MWHI
CAT_SlogP_VSA2,479.599825634307,CAT_SlogP_VSA2
CAT_152,478.330728681372,CAT_152
RCTB_SMR_VSA5,476.666094875017,RCTB_SMR_VSA5
CAT_FpDensityMorgan3,475.628815469282,CAT_FpDensityMorgan3
RCTB_FractionCSP3,475.55799824127,RCTB_FractionCSP3
PRO_NumHeteroatoms,472.52924172722,PRO_NumHeteroatoms
CAT_VSA_EState8,467.793825102443,CAT_VSA_EState8
CAT_LabuteASA,466.824350266131,CAT_LabuteASA
CAT_VSA_EState5,462.181459858115,CAT_VSA_EState5
CAT_NOCount,460.474811861161,CAT_NOCount
CAT_MinPartialCharge,460.020034399266,CAT_MinPartialCharge
CAT_VSA_EState9,457.240539768601,CAT_VSA_EState9
RCTB_VSA_EState7,454.19588042097,RCTB_VSA_EState7
CAT_Chi3n,453.809703921365,CAT_Chi3n
CAT_HeavyAtomMolWt,449.375951893791,CAT_HeavyAtomMolWt
RCTB_EState_VSA8,448.836751228817,RCTB_EState_VSA8
CAT_Chi4n,439.614785463328,CAT_Chi4n
CAT_HeavyAtomCount,428.237314279791,CAT_HeavyAtomCount
CAT_SMR_VSA3,422.43987551121,CAT_SMR_VSA3
CAT_NumAromaticRings,420.263781507911,CAT_NumAromaticRings
RCTB_TPSA,419.296714576601,RCTB_TPSA
CAT_NumRotatableBonds,417.461282533383,CAT_NumRotatableBonds
CAT_Chi0n,412.377933710666,CAT_Chi0n
CAT_PEOE_VSA7,410.172089499176,CAT_PEOE_VSA7
CAT_Chi1n,403.607584886963,CAT_Chi1n
CAT_SlogP_VSA3,400.225654423659,CAT_SlogP_VSA3
CAT_96,398.829817856448,CAT_96
PRO_VSA_EState2,397.337178230376,PRO_VSA_EState2
RCTB_NumValenceElectrons,394.998401520302,RCTB_NumValenceElectrons
CAT_BalabanJ,394.552973240945,CAT_BalabanJ
CAT_Chi0v,392.230003951007,CAT_Chi0v
CAT_PEOE_VSA1,384.088543114232,CAT_PEOE_VSA1
CAT_91,380.84517499259,CAT_91
CAT_SMR_VSA4,378.752908667724,CAT_SMR_VSA4
PRO_SlogP_VSA6,377.438518316285,PRO_SlogP_VSA6
PRO_PEOE_VSA1,373.148340054273,PRO_PEOE_VSA1
CAT_NumValenceElectrons,371.158383835925,CAT_NumValenceElectrons
PRO_BCUT2D_MWLOW,359.164412466892,PRO_BCUT2D_MWLOW
ADD..B...CC..CC.CC..Na...O.O,356.595316715871,ADD..B...CC..CC.CC..Na...O.O
RCTB_VSA_EState2,346.845059015277,RCTB_VSA_EState2
PRO_SlogP_VSA8,345.566136275615,PRO_SlogP_VSA8
PRO_200,342.759986580839,PRO_200
CAT_FpDensityMorgan1,338.994077611363,CAT_FpDensityMorgan1
RCTB_SlogP_VSA2,337.554579822565,RCTB_SlogP_VSA2
CAT_212,333.491035786651,CAT_212
CAT_FpDensityMorgan2,332.590391302636,CAT_FpDensityMorgan2
PRO_VSA_EState3,331.791173268838,PRO_VSA_EState3
CAT_Chi1,327.307810252477,CAT_Chi1
RCTB_PEOE_VSA5,324.010412881646,RCTB_PEOE_VSA5
PRO_SlogP_VSA4,315.636630979722,PRO_SlogP_VSA4
RCTB_HeavyAtomCount,310.268736940052,RCTB_HeavyAtomCount
RCTB_NumHAcceptors,310.067278871504,RCTB_NumHAcceptors
RCTB_SlogP_VSA4,307.429740990374,RCTB_SlogP_VSA4
CAT_SlogP_VSA4,301.542705265689,CAT_SlogP_VSA4
CAT_MolMR,301.084084334279,CAT_MolMR
CAT_EState_VSA10,299.87049764433,CAT_EState_VSA10
PRO_BCUT2D_MRLOW,299.392230560517,PRO_BCUT2D_MRLOW
PRO_237,294.741964681299,PRO_237
PRO_EState_VSA10,288.488666997662,PRO_EState_VSA10
RCTB_SMR_VSA9,284.98386795552,RCTB_SMR_VSA9
RCTB_200,283.620930907038,RCTB_200
SOL.CCCCCC,280.08684771788,SOL.CCCCCC
RCTB_NumRotatableBonds,278.529627803827,RCTB_NumRotatableBonds
RCTB_212,276.546850209189,RCTB_212
CAT_NumHAcceptors,271.431560918081,CAT_NumHAcceptors
PRO_202,266.697078986873,PRO_202
CAT_PEOE_VSA6,257.857759662937,CAT_PEOE_VSA6
CAT_MinAbsPartialCharge,255.136811875959,CAT_MinAbsPartialCharge
RCTB_PEOE_VSA1,254.469145697044,RCTB_PEOE_VSA1
RCTB_116,252.980235486766,RCTB_116
RCTB_VSA_EState3,251.269386198157,RCTB_VSA_EState3
CAT_NumAromaticHeterocycles,249.065766176604,CAT_NumAromaticHeterocycles
CAT_RingCount,248.42851990841,CAT_RingCount
CAT_EState_VSA8,247.314787684642,CAT_EState_VSA8
RCTB_SMR_VSA6,244.816232120004,RCTB_SMR_VSA6
PRO_12,240.051937995781,PRO_12
RCTB_NumHeteroatoms,237.406558168813,RCTB_NumHeteroatoms
CAT_64,236.552979841077,CAT_64
CAT_SMR_VSA6,233.842789635861,CAT_SMR_VSA6
CAT_SlogP_VSA12,232.064737766983,CAT_SlogP_VSA12
CAT_PEOE_VSA2,231.943174754681,CAT_PEOE_VSA2
PRO_SMR_VSA3,230.474737262669,PRO_SMR_VSA3
CAT_fr_pyridine,230.360231415731,CAT_fr_pyridine
PRO_BCUT2D_LOGPLOW,229.631245327655,PRO_BCUT2D_LOGPLOW
RCTB_NOCount,229.351286434313,RCTB_NOCount
CAT_SMR_VSA9,225.878856545558,CAT_SMR_VSA9
RCTB_94,225.80598628411,RCTB_94
PRO_SMR_VSA4,225.010687449509,PRO_SMR_VSA4
PRO_141,221.291839529289,PRO_141
CAT_116,219.693783064553,CAT_116
PRO_94,219.638299360761,PRO_94
PRO_SMR_VSA6,215.478409084882,PRO_SMR_VSA6
PRO_67,212.520696489358,PRO_67
PRO_25,209.300721608032,PRO_25
PRO_168,208.300640378057,PRO_168
CAT_SlogP_VSA1,206.002377315843,CAT_SlogP_VSA1
PRO_105,204.420067319364,PRO_105
RCTB_SlogP_VSA8,200.397162779352,RCTB_SlogP_VSA8
CAT_201,196.764687138077,CAT_201
PRO_157,195.765436069356,PRO_157
CAT_131,193.839191316246,CAT_131
CAT_fr_halogen,193.191585733655,CAT_fr_halogen
PRO_215,192.908496003276,PRO_215
PRO_NumSaturatedHeterocycles,188.412505447256,PRO_NumSaturatedHeterocycles
RCTB_141,185.798528548757,RCTB_141
PRO_204,184.483107531743,PRO_204
CAT_192,180.399258276299,CAT_192
RCTB_PEOE_VSA10,180.234741223833,RCTB_PEOE_VSA10
CAT_186,177.446564160997,CAT_186
RCTA_BCUT2D_LOGPHI,175.403168820847,RCTA_BCUT2D_LOGPHI
RCTB_VSA_EState9,171.559703279102,RCTB_VSA_EState9
RCTB_174,170.022757248841,RCTB_174
RCTA_MaxEStateIndex,169.145592753059,RCTA_MaxEStateIndex
RCTB_147,168.909081729879,RCTB_147
RCTA_FpDensityMorgan1,167.96653082497,RCTA_FpDensityMorgan1
PRO_29,167.705938326865,PRO_29
PRO_80,167.261646318028,PRO_80
PRO_244,166.757210471834,PRO_244
RCTB_EState_VSA6,165.999537834657,RCTB_EState_VSA6
CAT_NumHeteroatoms,164.530734105495,CAT_NumHeteroatoms
RCTA_BCUT2D_CHGLO,162.819494972795,RCTA_BCUT2D_CHGLO
CAT_81,161.253481294968,CAT_81
CAT_NumAromaticCarbocycles,159.56883606933,CAT_NumAromaticCarbocycles
CAT_PEOE_VSA3,157.877249780342,CAT_PEOE_VSA3
PRO_241,156.803520195242,PRO_241
RCTB_fr_allylic_oxid,156.641509612551,RCTB_fr_allylic_oxid
RCTB_119,152.732262151084,RCTB_119
SOL.CC1.CC.CC.C1,150.874617342354,SOL.CC1.CC.CC.C1
RCTB_16,149.870220656166,RCTB_16
CAT_67,149.617729596777,CAT_67
RCTA_BCUT2D_MRHI,149.175930591632,RCTA_BCUT2D_MRHI
RCTA_Chi3v,148.081780970824,RCTA_Chi3v
RCTA_MinPartialCharge,147.421895178006,RCTA_MinPartialCharge
CAT_80,144.791569777583,CAT_80
PRO_39,144.515129728447,PRO_39
PRO_64,142.056262328073,PRO_64
CAT_fr_NH0,140.324442809046,CAT_fr_NH0
PRO_SlogP_VSA1,139.907495373733,PRO_SlogP_VSA1
RCTA_MaxAbsEStateIndex,139.739316298813,RCTA_MaxAbsEStateIndex
RCTB_fr_aniline,138.300421831938,RCTB_fr_aniline
RCTB_102,138.095808050072,RCTB_102
RCTA_FpDensityMorgan3,137.77198340234,RCTA_FpDensityMorgan3
RCTA_MinAbsPartialCharge,136.908870458732,RCTA_MinAbsPartialCharge
RCTB_PEOE_VSA2,136.808238101749,RCTB_PEOE_VSA2
RCTA_qed,136.58661102318,RCTA_qed
RCTA_PEOE_VSA9,134.774101584942,RCTA_PEOE_VSA9
RCTB_SlogP_VSA10,134.621366499425,RCTB_SlogP_VSA10
RCTA_LabuteASA,132.579368346421,RCTA_LabuteASA
PRO_RingCount,132.431453858818,PRO_RingCount
RCTB_113,132.039208350625,RCTB_113
PRO_79,131.925522065298,PRO_79
RCTB_216,131.466247215654,RCTB_216
CAT_125,131.031636686164,CAT_125
RCTA_VSA_EState9,130.991766388939,RCTA_VSA_EState9
RCTA_BCUT2D_CHGHI,130.953660079069,RCTA_BCUT2D_CHGHI
RCTB_227,130.096950129103,RCTB_227
RCTA_Kappa1,129.143442303722,RCTA_Kappa1
CAT_172,127.864302386946,CAT_172
RCTB_233,127.581721065376,RCTB_233
RCTB_163,126.320323260709,RCTB_163
RCTB_241,126.070342986005,RCTB_241
RCTB_162,125.216576258735,RCTB_162
PRO_225,124.408716893578,PRO_225
PRO_161,123.586209728466,PRO_161
RCTA_SlogP_VSA5,123.335673614542,RCTA_SlogP_VSA5
RCTA_FpDensityMorgan2,121.955484845228,RCTA_FpDensityMorgan2
RCTA_BertzCT,121.560333059768,RCTA_BertzCT
PRO_fr_allylic_oxid,120.915525083689,PRO_fr_allylic_oxid
RCTB_49,120.533476393517,RCTB_49
RCTB_SlogP_VSA1,120.270810174552,RCTB_SlogP_VSA1
SOL.CC1.CC.CC.C1.C1CCOC1,120.044138221378,SOL.CC1.CC.CC.C1.C1CCOC1
RCTA_MolWt,119.872490273239,RCTA_MolWt
CAT_fr_benzene,119.11938911366,CAT_fr_benzene
RCTB_109,115.159132855564,RCTB_109
CAT_111,113.511906354195,CAT_111
CAT_27,113.485519731705,CAT_27
PRO_NumSaturatedRings,113.44899026439,PRO_NumSaturatedRings
RCTA_BCUT2D_MWLOW,113.395192984022,RCTA_BCUT2D_MWLOW
RCTA_VSA_EState1,111.991749082701,RCTA_VSA_EState1
PRO_NumAliphaticRings,111.407677766733,PRO_NumAliphaticRings
PRO_251,111.072155665995,PRO_251
PRO_249,111.00915286077,PRO_249
RCTB_fr_NH0,109.073265879699,RCTB_fr_NH0
PRO_fr_NH0,108.930058434437,PRO_fr_NH0
RCTB_164,107.88189185294,RCTB_164
CAT_fr_Ar_N,107.8208046046,CAT_fr_Ar_N
RCTB_182,106.885488700501,RCTB_182
SOL.C1CCOC1,106.611611964417,SOL.C1CCOC1
PRO_246,106.268123942186,PRO_246
RCTB_EState_VSA10,105.818285956316,RCTB_EState_VSA10
PRO_110,105.775664843052,PRO_110
RCTA_Chi0,105.592006724134,RCTA_Chi0
PRO_PEOE_VSA2,105.381268955404,PRO_PEOE_VSA2
RCTB_208,105.257185680661,RCTB_208
CAT_175,105.183858045058,CAT_175
CAT_136,104.962435094655,CAT_136
CAT_1,104.944733466513,CAT_1
PRO_PEOE_VSA12,104.554673582203,PRO_PEOE_VSA12
PRO_75,104.515854471154,PRO_75
RCTB_183,104.468271178323,RCTB_183
RCTB_EState_VSA7,104.084543108364,RCTB_EState_VSA7
CAT_NumAliphaticRings,102.587239916242,CAT_NumAliphaticRings
RCTA_Chi1v,102.028394785842,RCTA_Chi1v
PRO_113,101.715356038335,PRO_113
CAT_203,101.484249196068,CAT_203
CAT_fr_Imine,101.396830532144,CAT_fr_Imine
CAT_fr_C_O,100.951385130039,CAT_fr_C_O
PRO_4,100.871343204646,PRO_4
RCTB_136,100.740423029514,RCTB_136
RCTA_Chi3n,100.714703220542,RCTA_Chi3n
RCTB_NumAliphaticCarbocycles,99.5443613321183,RCTB_NumAliphaticCarbocycles
RCTB_54,99.3888203970536,RCTB_54
RCTA_PEOE_VSA7,99.1956145505748,RCTA_PEOE_VSA7
PRO_PEOE_VSA10,99.0047833279861,PRO_PEOE_VSA10
PRO_248,97.5608203775083,PRO_248
PRO_32,97.5240399318422,PRO_32
CAT_218,97.5171865483283,CAT_218
CAT_141,97.359394817692,CAT_141
PRO_73,97.1562698594731,PRO_73
RCTA_ExactMolWt,96.8626042142694,RCTA_ExactMolWt
CAT_63,96.854475695153,CAT_63
RCTB_172,96.2145062936941,RCTB_172
RCTB_SMR_VSA3,96.1326981630195,RCTB_SMR_VSA3
PRO_7,95.8872612568197,PRO_7
CAT_129,95.4548366293264,CAT_129
PRO_46,95.2972669851069,PRO_46
PRO_fr_aniline,94.4840734736342,PRO_fr_aniline
CAT_166,93.9661895375343,CAT_166
RCTB_86,93.139607340773,RCTB_86
RCTA_BCUT2D_MWHI,92.3830031357303,RCTA_BCUT2D_MWHI
RCTB_fr_term_acetylene,92.0988222167479,RCTB_fr_term_acetylene
RCTA_Chi2n,92.0438706346418,RCTA_Chi2n
PRO_182,91.5732500187504,PRO_182
PRO_172,91.3340214008982,PRO_172
PRO_145,90.790307653859,PRO_145
RCTB_192,90.3598319272496,RCTB_192
RCTB_96,89.8957186831218,RCTB_96
PRO_68,89.2306791352928,PRO_68
RCTB_186,88.9710149580109,RCTB_186
CAT_15,88.8954131510163,CAT_15
PRO_176,88.575530211303,PRO_176
RCTA_BalabanJ,88.3425982765213,RCTA_BalabanJ
CAT_249,87.3122708096685,CAT_249
RCTA_SMR_VSA1,87.0727230765049,RCTA_SMR_VSA1
PRO_216,86.751477551722,PRO_216
PRO_133,86.6852280916691,PRO_133
RCTA_MinEStateIndex,86.1483784676321,RCTA_MinEStateIndex
PRO_175,85.9926050178938,PRO_175
RCTA_VSA_EState8,85.7556158599503,RCTA_VSA_EState8
CAT_239,85.6548969276579,CAT_239
PRO_61,85.6472512654399,PRO_61
RCTA_TPSA,85.4796323899545,RCTA_TPSA
CAT_213,85.417787900543,CAT_213
RCTA_Chi2v,84.9148387886118,RCTA_Chi2v
PRO_180,84.9070344070987,PRO_180
PRO_NumAliphaticCarbocycles,84.5948412002383,PRO_NumAliphaticCarbocycles
CAT_237,84.3315404491484,CAT_237
RCTB_RingCount,84.2750592925049,RCTB_RingCount
CAT_EState_VSA2,84.1742343959578,CAT_EState_VSA2
RCTB_138,84.0963045378662,RCTB_138
RCTA_HeavyAtomMolWt,83.909204248174,RCTA_HeavyAtomMolWt
RCTA_MaxAbsPartialCharge,83.8167774179412,RCTA_MaxAbsPartialCharge
PRO_fr_benzene,82.8864171461701,PRO_fr_benzene
PRO_125,82.5913814806694,PRO_125
RCTB_158,82.5257276039409,RCTB_158
RCTA_MolLogP,82.3278463768668,RCTA_MolLogP
RCTA_NumRotatableBonds,82.2983052643152,RCTA_NumRotatableBonds
RCTB_28,81.4347428082997,RCTB_28
PRO_SlogP_VSA10,80.9871476631498,PRO_SlogP_VSA10
RCTA_SlogP_VSA2,80.9299243173436,RCTA_SlogP_VSA2
CAT_119,80.8921678581454,CAT_119
RCTA_Chi0v,80.7580782620159,RCTA_Chi0v
CAT_202,80.6917989989125,CAT_202
RCTB_NumAromaticRings,80.1869832836557,RCTB_NumAromaticRings
PRO_63,80.124424032996,PRO_63
RCTA_Kappa2,79.8868038774518,RCTA_Kappa2
RCTB_133,79.7819004304852,RCTB_133
RCTB_33,79.4768925015635,RCTB_33
RCTB_198,79.3678955000094,RCTB_198
PRO_SMR_VSA9,79.1058429758446,PRO_SMR_VSA9
PRO_1,78.8476115258358,PRO_1
CAT_79,78.6257548685875,CAT_79
PRO_107,78.0415626234514,PRO_107
RCTA_PEOE_VSA8,77.8225461384711,RCTA_PEOE_VSA8
PRO_84,77.0562435735565,PRO_84
RCTA_VSA_EState4,76.7763789472213,RCTA_VSA_EState4
PRO_181,76.5303596353961,PRO_181
RCTB_254,76.0511654931068,RCTB_254
PRO_158,75.6266325040963,PRO_158
CAT_57,75.4974412366959,CAT_57
RCTB_129,75.4320661558826,RCTB_129
CAT_51,74.939308342875,CAT_51
RCTB_76,74.7588189533549,RCTB_76
RCTB_15,74.3876101778031,RCTB_15
