,IncNodePurity,Features
RCTA_Ipc,85.6943855797872,RCTA_Ipc
PRO_121,85.5934040121555,PRO_121
RCTB_48,85.5701703495834,RCTB_48
PRO_NumAliphaticCarbocycles,84.9382887019965,PRO_NumAliphaticCarbocycles
PRO_21,84.7471911179071,PRO_21
PRO_162,84.2494497575458,PRO_162
CAT_91,83.7201680470975,CAT_91
CAT_249,83.5531054264227,CAT_249
RCTB_63,83.4631032937735,RCTB_63
RCTB_145,83.2339150250884,RCTB_145
PRO_54,82.9677522916012,PRO_54
SOL.CC1.CC.CC.C1,82.7228648867227,SOL.CC1.CC.CC.C1
SOL.C1CCOC1,82.4375979370265,SOL.C1CCOC1
CAT_158,82.4017810000261,CAT_158
PRO_fr_ester,82.2051575859908,PRO_fr_ester
RCTB_39,82.0262707929898,RCTB_39
RCTB_fr_methoxy,81.4658512084914,RCTB_fr_methoxy
PRO_245,81.1535062038341,PRO_245
PRO_241,81.1229633446588,PRO_241
RCTA_ExactMolWt,80.921688683695,RCTA_ExactMolWt
PRO_fr_methoxy,80.7430747846717,PRO_fr_methoxy
RCTB_94,80.7291273261689,RCTB_94
PRO_fr_NH0,80.7084488388084,PRO_fr_NH0
RCTB_111,80.4141788077797,RCTB_111
RCTA_LabuteASA,80.4135019224414,RCTA_LabuteASA
RCTB_139,80.3669307003807,RCTB_139
RCTA_Kappa2,80.2008274699004,RCTA_Kappa2
RCTA_Chi1n,80.1839241134108,RCTA_Chi1n
PRO_fr_ether,80.0301918130071,PRO_fr_ether
RCTB_NumSaturatedRings,79.9788339671078,RCTB_NumSaturatedRings
CAT_fr_Imine,79.6884978070074,CAT_fr_Imine
PRO_SMR_VSA9,79.6739896433556,PRO_SMR_VSA9
PRO_181,79.5510185972449,PRO_181
PRO_fr_amide,78.8635798555996,PRO_fr_amide
PRO_125,78.5377271755381,PRO_125
PRO_158,78.3425195802352,PRO_158
RCTA_82,78.3082919983456,RCTA_82
PRO_13,78.1344224214433,PRO_13
RCTB_76,78.0500362275014,RCTB_76
RCTB_70,77.9771525364036,RCTB_70
RCTB_199,77.5888461595463,RCTB_199
PRO_210,77.5712693498803,PRO_210
CAT_80,77.5653393624322,CAT_80
CAT_192,77.482914417293,CAT_192
RCTB_189,77.3040227011844,RCTB_189
RCTB_fr_NH0,76.7940540372897,RCTB_fr_NH0
RCTB_NumAromaticRings,76.5769413828144,RCTB_NumAromaticRings
PRO_NumAliphaticHeterocycles,76.5117582272953,PRO_NumAliphaticHeterocycles
RCTB_176,76.4142618211218,RCTB_176
PRO_86,76.287285357658,PRO_86
RCTB_249,76.1984534103138,RCTB_249
CAT_119,76.1975978447287,CAT_119
RCTA_Chi2n,76.0011160592052,RCTA_Chi2n
RCTB_245,75.3739702857918,RCTB_245
RCTB_fr_bicyclic,75.2261139785989,RCTB_fr_bicyclic
RCTB_172,74.6108579084025,RCTB_172
PRO_185,74.3576798638863,PRO_185
CAT_227,74.2444541852163,CAT_227
RCTA_MolWt,73.848302553918,RCTA_MolWt
PRO_251,73.5347902222104,PRO_251
RCTB_123,73.5214428450584,RCTB_123
RCTA_221,73.2117084350283,RCTA_221
RCTB_119,72.913360528275,RCTB_119
RCTB_254,72.7578002633658,RCTB_254
PRO_119,72.5115072977786,PRO_119
RCTA_PEOE_VSA14,72.4748685897197,RCTA_PEOE_VSA14
RCTB_105,71.5905134098668,RCTB_105
RCTB_218,71.5568449291973,RCTB_218
RCTB_33,71.3566522707248,RCTB_33
RCTB_109,71.0054018002615,RCTB_109
RCTA_EState_VSA8,70.7047730154673,RCTA_EState_VSA8
RCTA_MinEStateIndex,70.2789612811836,RCTA_MinEStateIndex
PRO_7,70.2757891432382,PRO_7
CAT_218,70.2693188657678,CAT_218
RCTB_fr_C_O_noCOO,69.9320114591912,RCTB_fr_C_O_noCOO
PRO_164,69.7562139822813,PRO_164
PRO_128,68.4601336413994,PRO_128
CAT_fr_aniline,68.2169808650659,CAT_fr_aniline
PRO_107,68.1737825093615,PRO_107
RCTA_Chi1,68.1212652895588,RCTA_Chi1
RCTB_198,68.050334069395,RCTB_198
PRO_1,67.8881549651974,PRO_1
RCTB_250,67.6778781552705,RCTB_250
CAT_NumAliphaticHeterocycles,67.4718598888078,CAT_NumAliphaticHeterocycles
RCTB_147,67.4047489796833,RCTB_147
RCTB_182,67.2924537900671,RCTB_182
PRO_2,67.0887998691109,PRO_2
CAT_146,66.8720956932134,CAT_146
CAT_110,65.8645979144923,CAT_110
RCTA_MinPartialCharge,65.6512422652496,RCTA_MinPartialCharge
RCTB_fr_term_acetylene,65.1577976780221,RCTB_fr_term_acetylene
CAT_184,64.4622166271253,CAT_184
CAT_87,63.7130230670875,CAT_87
RCTB_fr_ester,63.5811551140712,RCTB_fr_ester
RCTB_36,63.4165982254275,RCTB_36
CAT_fr_para_hydroxylation,63.1827441314618,CAT_fr_para_hydroxylation
CAT_82,62.7487285083591,CAT_82
PRO_138,62.3040720200287,PRO_138
RCTB_136,61.8241201219551,RCTB_136
RCTA_HeavyAtomMolWt,61.8087552999567,RCTA_HeavyAtomMolWt
RCTB_PEOE_VSA14,61.6237974631469,RCTB_PEOE_VSA14
CAT_239,61.0904894989171,CAT_239
PRO_SlogP_VSA11,60.9832520220034,PRO_SlogP_VSA11
PRO_fr_benzene,60.945593111915,PRO_fr_benzene
RCTB_129,60.8565866410645,RCTB_129
RCTB_13,60.6142520502287,RCTB_13
PRO_110,60.4098356544255,PRO_110
RCTB_235,60.2198444878192,RCTB_235
CAT_55,59.8822351046468,CAT_55
PRO_124,59.57308246227,PRO_124
CAT_211,59.5223897989603,CAT_211
PRO_42,59.4831469791577,PRO_42
CAT_255,59.3048106929947,CAT_255
CAT_106,59.3033966583778,CAT_106
RCTB_fr_aniline,59.0070141774413,RCTB_fr_aniline
PRO_fr_halogen,58.8850968439371,PRO_fr_halogen
RCTB_30,58.488854700364,RCTB_30
RCTB_144,58.4186919952451,RCTB_144
PRO_27,58.3843687565191,PRO_27
PRO_91,58.2530364006674,PRO_91
PRO_81,58.1326268384811,PRO_81
RCTA_Chi3n,58.0959462409297,RCTA_Chi3n
RCTB_38,58.0078715355412,RCTB_38
RCTB_25,57.9818046023193,RCTB_25
RCTB_161,57.215033330582,RCTB_161
CAT_PEOE_VSA11,56.7858220929724,CAT_PEOE_VSA11
PRO_111,56.7489524697921,PRO_111
PRO_129,56.4908867086976,PRO_129
CAT_100,56.4489291379606,CAT_100
PRO_38,56.3179991632374,PRO_38
PRO_fr_C_O_noCOO,56.30437807749,PRO_fr_C_O_noCOO
RCTB_88,56.3020410529952,RCTB_88
PRO_122,56.2895705630105,PRO_122
PRO_167,55.7239239814664,PRO_167
PRO_219,55.3843040903017,PRO_219
PRO_114,55.2416490480821,PRO_114
CAT_144,55.2072335573458,CAT_144
CAT_185,54.9903485065241,CAT_185
RCTA_92,54.6664732418242,RCTA_92
PRO_145,54.4823992798264,PRO_145
RCTA_Chi0v,54.4710362556402,RCTA_Chi0v
CAT_207,54.0906826679684,CAT_207
RCTB_251,53.9486112752335,RCTB_251
PRO_85,53.8911676653082,PRO_85
RCTB_42,52.7968721192922,RCTB_42
CAT_213,52.7394399326429,CAT_213
RCTB_185,52.5159899893701,RCTB_185
RCTA_NumAliphaticRings,52.4783261140617,RCTA_NumAliphaticRings
RCTB_164,52.2014180417956,RCTB_164
RCTB_244,52.1973573784408,RCTB_244
PRO_3,52.1912808827347,PRO_3
PRO_fr_bicyclic,52.1204995539994,PRO_fr_bicyclic
PRO_104,52.0461551158367,PRO_104
RCTA_HeavyAtomCount,52.0031837608616,RCTA_HeavyAtomCount
RCTA_SMR_VSA10,51.9983273196581,RCTA_SMR_VSA10
RCTB_66,51.8804501568445,RCTB_66
RCTB_fr_C_O,51.8731789708431,RCTB_fr_C_O
RCTB_45,51.6826079152569,RCTB_45
CAT_253,51.5362523349598,CAT_253
PRO_196,50.5229639505921,PRO_196
PRO_112,50.4011698375955,PRO_112
PRO_203,50.3174497034748,PRO_203
RCTA_NumHAcceptors,50.2971652573762,RCTA_NumHAcceptors
RCTB_157,50.1297544948413,RCTB_157
RCTB_97,49.2944729710079,RCTB_97
PRO_43,49.1146217185005,PRO_43
RCTB_114,49.0781966754799,RCTB_114
CAT_142,47.6474813478702,CAT_142
CAT_133,47.5822177832954,CAT_133
PRO_136,47.4907043598648,PRO_136
RCTB_208,47.3913486680453,RCTB_208
PRO_0,47.2533359940362,PRO_0
RCTB_2,47.0468141660424,RCTB_2
PRO_76,46.9244901591717,PRO_76
RCTA_EState_VSA1,46.6127241526294,RCTA_EState_VSA1
PRO_26,46.5215939108509,PRO_26
RCTB_214,46.1625049895802,RCTB_214
PRO_192,45.9912629451964,PRO_192
PRO_169,45.8504709468964,PRO_169
RCTB_16,45.712275801647,RCTB_16
RCTB_225,45.6018956125574,RCTB_225
CAT_237,45.4556396341355,CAT_237
CAT_141,45.2592967815319,CAT_141
RCTB_fr_Ndealkylation1,45.1622210124107,RCTB_fr_Ndealkylation1
RCTB_134,44.9700927553984,RCTB_134
RCTB_81,44.6351621068214,RCTB_81
RCTA_Kappa1,44.3508207912748,RCTA_Kappa1
PRO_11,44.2720177424734,PRO_11
RCTB_128,43.6903724769265,RCTB_128
PRO_15,43.6850894896282,PRO_15
PRO_PEOE_VSA12,43.5350640334698,PRO_PEOE_VSA12
RCTB_4,43.2193636406837,RCTB_4
PRO_4,43.1868743810146,PRO_4
RCTB_100,43.0052900951349,RCTB_100
CAT_221,42.9211097596675,CAT_221
PRO_176,42.4426891014718,PRO_176
RCTB_80,41.9892645991437,RCTB_80
PRO_87,41.9862430672968,PRO_87
RCTA_233,41.4432519200452,RCTA_233
PRO_187,41.3492461794758,PRO_187
CAT_PEOE_VSA12,41.2219067720678,CAT_PEOE_VSA12
RCTB_28,41.2145107300917,RCTB_28
CAT_167,41.0499370798621,CAT_167
CAT_215,40.9177972984088,CAT_215
RCTB_193,40.6326919872394,RCTB_193
CAT_86,40.6288545447761,CAT_86
CAT_8,40.5851107163814,CAT_8
PRO_NumSaturatedCarbocycles,40.5537799750155,PRO_NumSaturatedCarbocycles
CAT_13,40.5408218655625,CAT_13
RCTB_203,40.4683512674007,RCTB_203
RCTB_178,40.4356562361858,RCTB_178
RCTB_122,40.4215510231983,RCTB_122
RCTA_159,40.2894917740301,RCTA_159
PRO_207,40.001942399909,PRO_207
RCTB_166,39.7977104684473,RCTB_166
PRO_fr_C_O,39.6490718919705,PRO_fr_C_O
PRO_69,39.5957087081265,PRO_69
PRO_191,39.3925647778209,PRO_191
PRO_68,39.1202190673253,PRO_68
PRO_66,38.8129050925573,PRO_66
PRO_49,38.717723850529,PRO_49
PRO_28,38.6810467257188,PRO_28
RCTA_NumSaturatedRings,38.2722155760097,RCTA_NumSaturatedRings
CAT_228,38.0643798267086,CAT_228
PRO_12,37.7178144507257,PRO_12
CAT_12,37.1326676009835,CAT_12
CAT_69,36.9058690680306,CAT_69
PRO_198,36.8634950219144,PRO_198
PRO_20,36.857901923536,PRO_20
RCTB_SlogP_VSA11,36.5039549347144,RCTB_SlogP_VSA11
CAT_177,36.3495003970325,CAT_177
RCTB_67,35.8400590106169,RCTB_67
PRO_214,35.6729943386523,PRO_214
RCTB_NumSaturatedCarbocycles,35.4609537195229,RCTB_NumSaturatedCarbocycles
PRO_197,35.264407701747,PRO_197
CAT_SlogP_VSA10,34.8616273827132,CAT_SlogP_VSA10
PRO_88,34.8462638585954,PRO_88
RCTA_RingCount,34.8201115808435,RCTA_RingCount
PRO_165,34.7508387323494,PRO_165
RCTB_73,34.6733985878528,RCTB_73
RCTB_15,34.6001839142106,RCTB_15
RCTA_NumAliphaticHeterocycles,34.5242922368424,RCTA_NumAliphaticHeterocycles
RCTA_NOCount,34.309475290414,RCTA_NOCount
CAT_219,34.2601223008214,CAT_219
RCTB_49,34.2327208981221,RCTB_49
PRO_206,33.8113448411623,PRO_206
RCTA_SMR_VSA5,33.0027282611034,RCTA_SMR_VSA5
CAT_34,32.9071549793962,CAT_34
RCTA_100,32.8446864267249,RCTA_100
RCTB_106,32.4025528423693,RCTB_106
RCTB_143,32.1604028871244,RCTB_143
CAT_fr_allylic_oxid,31.6728786295386,CAT_fr_allylic_oxid
RCTA_SlogP_VSA3,31.6334491834385,RCTA_SlogP_VSA3
RCTB_40,31.5721210668434,RCTB_40
RCTB_87,31.5046989858361,RCTB_87
RCTB_167,31.5034230353407,RCTB_167
PRO_8,31.4400161425282,PRO_8
CAT_162,31.4022706028638,CAT_162
RCTB_0,31.3735681787682,RCTB_0
PRO_161,31.3572284144339,PRO_161
PRO_130,31.29468916319,PRO_130
PRO_160,30.8609679607544,PRO_160
RCTA_101,30.8048908775557,RCTA_101
RCTB_219,30.7983932109642,RCTB_219
PRO_189,30.6095288889484,PRO_189
PRO_93,30.5059163976499,PRO_93
CAT_127,29.9871180558447,CAT_127
CAT_33,29.9112024392663,CAT_33
RCTA_117,29.6244021345113,RCTA_117
PRO_89,29.0390431940256,PRO_89
PRO_131,28.8640712617351,PRO_131
CAT_121,28.7143462233534,CAT_121
CAT_225,28.3661835621475,CAT_225
RCTA_178,27.8411289701334,RCTA_178
RCTA_81,27.7014954522616,RCTA_81
RCTB_1,27.6559871835314,RCTB_1
PRO_120,27.6190519479782,PRO_120
PRO_115,27.5002694983037,PRO_115
PRO_106,27.3411303770507,PRO_106
RCTB_239,27.0541200163914,RCTB_239
RCTB_160,26.921982457326,RCTB_160
RCTA_NumHeteroatoms,26.7043999722155,RCTA_NumHeteroatoms
PRO_9,26.5841431892644,PRO_9
PRO_31,26.3995259185516,PRO_31
RCTA_247,26.3777548974061,RCTA_247
CAT_105,26.3747803384203,CAT_105
CAT_129,26.3190785586241,CAT_129
PRO_254,25.5911199980276,PRO_254
CAT_168,25.2327262876429,CAT_168
CAT_182,25.1983780675084,CAT_182
PRO_96,24.7314481672399,PRO_96
CAT_107,24.4328292284501,CAT_107
PRO_40,24.3058227023385,PRO_40
PRO_100,23.8053848909833,PRO_100
CAT_217,23.2410657533656,CAT_217
RCTB_130,22.255082942684,RCTB_130
RCTA_NumSaturatedHeterocycles,22.1329203068364,RCTA_NumSaturatedHeterocycles
RCTB_NumAliphaticHeterocycles,22.0289270779206,RCTB_NumAliphaticHeterocycles
RCTB_187,21.4398177402906,RCTB_187
RCTB_79,21.3755112553453,RCTB_79
PRO_97,20.6515297999662,PRO_97
CAT_53,20.6011127367009,CAT_53
CAT_77,19.2799880940909,CAT_77
CAT_39,18.6280384179172,CAT_39
PRO_142,18.4834744997997,PRO_142
RCTA_135,18.3694175342272,RCTA_135
PRO_137,18.3164010946653,PRO_137
RCTB_210,18.1932307875779,RCTB_210
CAT_fr_amidine,18.0954668125072,CAT_fr_amidine
RCTB_26,17.9714212538528,RCTB_26
CAT_101,17.757175253177,CAT_101
RCTA_PEOE_VSA1,16.7768180624055,RCTA_PEOE_VSA1
PRO_34,16.0627796827881,PRO_34
CAT_224,15.3624320502542,CAT_224
CAT_57,15.2617675824921,CAT_57
RCTA_83,14.878600018278,RCTA_83
CAT_94,13.9874387351155,CAT_94
PRO_255,13.5182426562357,PRO_255
CAT_251,13.1223648027543,CAT_251
PRO_90,13.0814838608449,PRO_90
RCTB_154,11.3222621878438,RCTB_154
PRO_235,10.1087404220647,PRO_235
RCTA_214,8.61743524100298,RCTA_214
RCTB_226,8.30320830402244,RCTB_226
SOL.CC.N,6.35652043214811,SOL.CC.N
PRO_132,5.39769919877702,PRO_132
PRO_Ipc,2.3895873015873,PRO_Ipc
CAT_Ipc,0,CAT_Ipc
