,MeanDecreaseGini,Features
RCTB_MaxAbsEStateIndex,0.341111119958044,RCTB_MaxAbsEStateIndex
RCTB_BCUT2D_LOGPHI,0.336185372722905,RCTB_BCUT2D_LOGPHI
PRO_Chi2v,0.336055125392332,PRO_Chi2v
CAT_SlogP_VSA3,0.334153671638523,CAT_SlogP_VSA3
PRO_BCUT2D_MRHI,0.333939581831659,PRO_BCUT2D_MRHI
PRO_SMR_VSA1,0.333866643442222,PRO_SMR_VSA1
PRO_FpDensityMorgan2,0.332653243167589,PRO_FpDensityMorgan2
RCTB_Chi3v,0.326518681212494,RCTB_Chi3v
CAT_SMR_VSA3,0.325845418365403,CAT_SMR_VSA3
RCTB_PEOE_VSA1,0.320091191662435,RCTB_PEOE_VSA1
RCTB_Chi1n,0.315836244808826,RCTB_Chi1n
PRO_75,0.314534743848406,PRO_75
RCTB_SlogP_VSA2,0.313148875217337,RCTB_SlogP_VSA2
RCTB_Chi2v,0.309683681389337,RCTB_Chi2v
PRO_25,0.308019515339446,PRO_25
CAT_SMR_VSA9,0.303907358102909,CAT_SMR_VSA9
RCTB_SMR_VSA1,0.302520551415707,RCTB_SMR_VSA1
RCTB_SMR_VSA5,0.301242882752003,RCTB_SMR_VSA5
PRO_SlogP_VSA3,0.30034513448451,PRO_SlogP_VSA3
CAT_186,0.297505270977371,CAT_186
PRO_87,0.295520006476828,PRO_87
RCTB_PEOE_VSA6,0.293975061136234,RCTB_PEOE_VSA6
CAT_FpDensityMorgan1,0.290668927142848,CAT_FpDensityMorgan1
CAT_188,0.289970066120175,CAT_188
RCTB_BCUT2D_MRHI,0.286714751122838,RCTB_BCUT2D_MRHI
RCTB_SMR_VSA6,0.279957102373864,RCTB_SMR_VSA6
CAT_NOCount,0.270808535996103,CAT_NOCount
RCTB_Chi0n,0.270545700855156,RCTB_Chi0n
CAT_NumAromaticHeterocycles,0.270288590871409,CAT_NumAromaticHeterocycles
PRO_EState_VSA1,0.260865304279473,PRO_EState_VSA1
PRO_EState_VSA8,0.258178668544478,PRO_EState_VSA8
RCTB_SlogP_VSA10,0.256077257365744,RCTB_SlogP_VSA10
RCTB_163,0.254879391663967,RCTB_163
RCTB_VSA_EState5,0.253226495427409,RCTB_VSA_EState5
CAT_64,0.249113969384675,CAT_64
RCTB_EState_VSA9,0.248355971079424,RCTB_EState_VSA9
RCTB_fr_allylic_oxid,0.24764385440146,RCTB_fr_allylic_oxid
RCTB_BCUT2D_MWHI,0.246353225439581,RCTB_BCUT2D_MWHI
CAT_PEOE_VSA1,0.245268206197767,CAT_PEOE_VSA1
CAT_BalabanJ,0.245219419581274,CAT_BalabanJ
CAT_PEOE_VSA6,0.242185219390157,CAT_PEOE_VSA6
CAT_fr_benzene,0.240447495979418,CAT_fr_benzene
RCTB_VSA_EState7,0.239984612237262,RCTB_VSA_EState7
CAT_PEOE_VSA2,0.238934369741551,CAT_PEOE_VSA2
RCTB_SlogP_VSA8,0.236900495277578,RCTB_SlogP_VSA8
PRO_FpDensityMorgan1,0.236421190665651,PRO_FpDensityMorgan1
CAT_RingCount,0.236023604981638,CAT_RingCount
CAT_SlogP_VSA12,0.235190044672915,CAT_SlogP_VSA12
CAT_212,0.235152364124429,CAT_212
CAT_VSA_EState5,0.234986531794694,CAT_VSA_EState5
PRO_SlogP_VSA6,0.2292060833233,PRO_SlogP_VSA6
CAT_HeavyAtomCount,0.228384401112988,CAT_HeavyAtomCount
RCTB_216,0.228078785990983,RCTB_216
PRO_SlogP_VSA7,0.226569092054984,PRO_SlogP_VSA7
CAT_VSA_EState7,0.226404114917976,CAT_VSA_EState7
CAT_fr_Ar_N,0.225299891887778,CAT_fr_Ar_N
RCTB_141,0.225022503578347,RCTB_141
PRO_Chi1,0.219569359492431,PRO_Chi1
PRO_HeavyAtomCount,0.218948346731296,PRO_HeavyAtomCount
CAT_Chi4n,0.215954646549876,CAT_Chi4n
RCTB_189,0.21280757977968,RCTB_189
PRO_BCUT2D_MWLOW,0.212055363995197,PRO_BCUT2D_MWLOW
PRO_249,0.20661747036213,PRO_249
PRO_SlogP_VSA1,0.20484042233764,PRO_SlogP_VSA1
CAT_NumAromaticCarbocycles,0.203841809341838,CAT_NumAromaticCarbocycles
CAT_Kappa2,0.202167509601951,CAT_Kappa2
PRO_VSA_EState2,0.197245295787579,PRO_VSA_EState2
CAT_Chi2n,0.193966364542367,CAT_Chi2n
CAT_SMR_VSA6,0.193717595704165,CAT_SMR_VSA6
PRO_BCUT2D_MRLOW,0.192333815148841,PRO_BCUT2D_MRLOW
CAT_63,0.19177819166817,CAT_63
ADD..B...CC..CC.CC..Na...O.O,0.191660315144061,ADD..B...CC..CC.CC..Na...O.O
RCTB_NumHeteroatoms,0.191407423745968,RCTB_NumHeteroatoms
RCTB_SlogP_VSA1,0.189993661607519,RCTB_SlogP_VSA1
RCTB_SMR_VSA9,0.188973881742178,RCTB_SMR_VSA9
PRO_255,0.188820576594615,PRO_255
RCTB_TPSA,0.185854723915214,RCTB_TPSA
CAT_NumRotatableBonds,0.181705400400654,CAT_NumRotatableBonds
CAT_SMR_VSA4,0.181390258179513,CAT_SMR_VSA4
PRO_fr_benzene,0.180314211117072,PRO_fr_benzene
PRO_SlogP_VSA10,0.178447159746185,PRO_SlogP_VSA10
RCTB_183,0.177847674582742,RCTB_183
RCTB_SlogP_VSA4,0.17776152312629,RCTB_SlogP_VSA4
RCTB_102,0.17632284038387,RCTB_102
RCTB_113,0.173719995326855,RCTB_113
CAT_fr_NH0,0.173413818894784,CAT_fr_NH0
RCTB_PEOE_VSA13,0.17108000567141,RCTB_PEOE_VSA13
RCTB_NumRotatableBonds,0.169290476863169,RCTB_NumRotatableBonds
CAT_202,0.168631115795844,CAT_202
PRO_202,0.166489060379925,PRO_202
PRO_EState_VSA10,0.165659945821832,PRO_EState_VSA10
CAT_SlogP_VSA1,0.164895058127422,CAT_SlogP_VSA1
PRO_29,0.164729387110008,PRO_29
PRO_RingCount,0.163952588362668,PRO_RingCount
CAT_fr_pyridine,0.16388448962801,CAT_fr_pyridine
CAT_PEOE_VSA5,0.163806420309217,CAT_PEOE_VSA5
RCTB_174,0.163134655119412,RCTB_174
RCTB_fr_aniline,0.162874822452146,RCTB_fr_aniline
RCTB_233,0.161521143679322,RCTB_233
RCTA_Kappa3,0.159041924537279,RCTA_Kappa3
PRO_86,0.158145926966489,PRO_86
RCTB_VSA_EState2,0.156992435736451,RCTB_VSA_EState2
PRO_SMR_VSA4,0.155530759037111,PRO_SMR_VSA4
RCTB_VSA_EState3,0.155460234375922,RCTB_VSA_EState3
CAT_111,0.154862163727808,CAT_111
CAT_74,0.150499374345421,CAT_74
CAT_EState_VSA2,0.148586208123848,CAT_EState_VSA2
SOL.CC1.CC.CC.C1,0.147699227303134,SOL.CC1.CC.CC.C1
RCTA_Chi4v,0.145861906836989,RCTA_Chi4v
CAT_214,0.145467095200293,CAT_214
PRO_241,0.145374048323838,PRO_241
CAT_PEOE_VSA3,0.144415486655025,CAT_PEOE_VSA3
PRO_PEOE_VSA14,0.14332653584002,PRO_PEOE_VSA14
PRO_197,0.142702292762626,PRO_197
RCTB_212,0.14163287646322,RCTB_212
PRO_VSA_EState3,0.141343598917017,PRO_VSA_EState3
RCTB_86,0.141343373091454,RCTB_86
PRO_NumAromaticCarbocycles,0.140655892203353,PRO_NumAromaticCarbocycles
PRO_43,0.139136913037936,PRO_43
PRO_SlogP_VSA4,0.139008275843971,PRO_SlogP_VSA4
RCTB_PEOE_VSA10,0.136619107521604,RCTB_PEOE_VSA10
CAT_175,0.134577685969848,CAT_175
CAT_MolLogP,0.13357087238485,CAT_MolLogP
RCTB_250,0.13342791318735,RCTB_250
CAT_fr_C_O,0.131579083059925,CAT_fr_C_O
CAT_MinAbsPartialCharge,0.131265226640301,CAT_MinAbsPartialCharge
RCTA_BalabanJ,0.131021543638959,RCTA_BalabanJ
PRO_180,0.130060472652403,PRO_180
PRO_199,0.126268838433198,PRO_199
PRO_NumSaturatedHeterocycles,0.12371677479731,PRO_NumSaturatedHeterocycles
PRO_175,0.123436405657825,PRO_175
RCTB_254,0.122476187825124,RCTB_254
RCTB_162,0.120093298308977,RCTB_162
RCTB_54,0.119893540408633,RCTB_54
PRO_113,0.118888845343462,PRO_113
PRO_84,0.116649889072995,PRO_84
PRO_93,0.115092540323687,PRO_93
PRO_BCUT2D_LOGPLOW,0.110988266090483,PRO_BCUT2D_LOGPLOW
RCTA_Ipc,0.110046400187521,RCTA_Ipc
RCTB_fr_benzene,0.10845535770562,RCTB_fr_benzene
RCTB_fr_amide,0.107868976490866,RCTB_fr_amide
RCTB_36,0.107135667978345,RCTB_36
PRO_216,0.10690880984839,PRO_216
CAT_MinPartialCharge,0.105577262989551,CAT_MinPartialCharge
PRO_168,0.104975803508607,PRO_168
RCTB_109,0.102869879621582,RCTB_109
RCTB_EState_VSA6,0.102607147330565,RCTB_EState_VSA6
RCTA_qed,0.101926405409442,RCTA_qed
CAT_55,0.100666899241523,CAT_55
RCTA_MaxEStateIndex,0.100539869159581,RCTA_MaxEStateIndex
RCTB_227,0.0999870838289603,RCTB_227
PRO_80,0.0997929379803846,PRO_80
RCTB_NumAromaticRings,0.0996339600578621,RCTB_NumAromaticRings
RCTB_RingCount,0.0996104011202979,RCTB_RingCount
PRO_NumSaturatedCarbocycles,0.0989338750881908,PRO_NumSaturatedCarbocycles
RCTA_VSA_EState8,0.0978249376118342,RCTA_VSA_EState8
PRO_76,0.0977691172332242,PRO_76
CAT_239,0.0974126028808275,CAT_239
RCTA_Chi0n,0.0971204058468543,RCTA_Chi0n
PRO_187,0.0970448696721877,PRO_187
