,MeanDecreaseGini,Features
CAT_MinEStateIndex,5.32981135850962,CAT_MinEStateIndex
PRO_MaxPartialCharge,4.08787200064311,PRO_MaxPartialCharge
CAT_Chi3v,2.51367396158319,CAT_Chi3v
CAT_BertzCT,2.47916061520167,CAT_BertzCT
CAT_Chi4v,2.42256197558078,CAT_Chi4v
CAT_Chi1v,2.20445826154086,CAT_Chi1v
PRO_VSA_EState8,1.95077944501796,PRO_VSA_EState8
CAT_Chi2v,1.85052844338794,CAT_Chi2v
RCTB_HallKierAlpha,1.78221565203345,RCTB_HallKierAlpha
PRO_SlogP_VSA2,1.76335299768483,PRO_SlogP_VSA2
CAT_ExactMolWt,1.75526116147977,CAT_ExactMolWt
PRO_BCUT2D_CHGLO,1.74819409459619,PRO_BCUT2D_CHGLO
CAT_Chi0v,1.66999995704689,CAT_Chi0v
PRO_MaxAbsPartialCharge,1.56680001040681,PRO_MaxAbsPartialCharge
CAT_EState_VSA9,1.53456271977692,CAT_EState_VSA9
CAT_HallKierAlpha,1.50462002082827,CAT_HallKierAlpha
CAT_FractionCSP3,1.40957079252284,CAT_FractionCSP3
CAT_SMR_VSA10,1.4086123860048,CAT_SMR_VSA10
CAT_MolWt,1.39882940383663,CAT_MolWt
RCTB_MinPartialCharge,1.36964237770682,RCTB_MinPartialCharge
CAT_233,1.25703225884842,CAT_233
PRO_MinPartialCharge,1.25014543461664,PRO_MinPartialCharge
CAT_114,1.21030419466219,CAT_114
CAT_HeavyAtomMolWt,1.17439550974906,CAT_HeavyAtomMolWt
RCTB_MaxAbsPartialCharge,1.15451259402572,RCTB_MaxAbsPartialCharge
RCTB_VSA_EState4,1.12471013609584,RCTB_VSA_EState4
PRO_HallKierAlpha,1.08595943993394,PRO_HallKierAlpha
PRO_VSA_EState4,1.06767954029618,PRO_VSA_EState4
PRO_PEOE_VSA7,1.06594849169006,PRO_PEOE_VSA7
CAT_VSA_EState9,1.06558784708491,CAT_VSA_EState9
PRO_MinAbsPartialCharge,1.02830237465043,PRO_MinAbsPartialCharge
PRO_Kappa2,1.01613530207088,PRO_Kappa2
CAT_NumHeteroatoms,1.00381778768958,CAT_NumHeteroatoms
PRO_HeavyAtomMolWt,0.989663467820728,PRO_HeavyAtomMolWt
PRO_ExactMolWt,0.970101177472371,PRO_ExactMolWt
PRO_Kappa3,0.96272121239066,PRO_Kappa3
CAT_VSA_EState8,0.956162403482743,CAT_VSA_EState8
PRO_PEOE_VSA9,0.954940247712013,PRO_PEOE_VSA9
CAT_SMR_VSA5,0.925371644925117,CAT_SMR_VSA5
CAT_qed,0.921356331517618,CAT_qed
RCTB_SlogP_VSA3,0.916325602387712,RCTB_SlogP_VSA3
PRO_MolWt,0.903183870179021,PRO_MolWt
CAT_VSA_EState4,0.892063453705368,CAT_VSA_EState4
PRO_Kappa1,0.877819020541461,PRO_Kappa1
