,MeanDecreaseGini,Features
PRO_SMR_VSA6,0.744680290838686,PRO_SMR_VSA6
RCTA_qed,0.739042859820229,RCTA_qed
RCTB_PEOE_VSA10,0.727298720473962,RCTB_PEOE_VSA10
CAT_Kappa1,0.724960623103816,CAT_Kappa1
RCTB_SMR_VSA5,0.720708408131554,RCTB_SMR_VSA5
PRO_NumRotatableBonds,0.719735460764525,PRO_NumRotatableBonds
RCTA_Kappa3,0.715322268036837,RCTA_Kappa3
RCTB_SlogP_VSA4,0.714068429625065,RCTB_SlogP_VSA4
RCTA_MaxAbsPartialCharge,0.704204609972933,RCTA_MaxAbsPartialCharge
CAT_SlogP_VSA6,0.695571537623133,CAT_SlogP_VSA6
PRO_SlogP_VSA7,0.688925786363194,PRO_SlogP_VSA7
PRO_VSA_EState3,0.68850344320823,PRO_VSA_EState3
RCTB_SlogP_VSA3,0.669838289836836,RCTB_SlogP_VSA3
PRO_BCUT2D_MRLOW,0.661310636607316,PRO_BCUT2D_MRLOW
PRO_Chi0v,0.655460859288711,PRO_Chi0v
RCTB_TPSA,0.646802348744085,RCTB_TPSA
RCTB_PEOE_VSA5,0.645546975880626,RCTB_PEOE_VSA5
RCTA_BCUT2D_CHGHI,0.634866424696629,RCTA_BCUT2D_CHGHI
RCTA_MaxEStateIndex,0.633604319507933,RCTA_MaxEStateIndex
RCTB_218,0.621603108651374,RCTB_218
RCTB_NumHeteroatoms,0.616582519328962,RCTB_NumHeteroatoms
PRO_PEOE_VSA10,0.616223284505592,PRO_PEOE_VSA10
RCTB_PEOE_VSA1,0.613402195902694,RCTB_PEOE_VSA1
RCTA_MaxPartialCharge,0.611373324228932,RCTA_MaxPartialCharge
PRO_89,0.605625254265994,PRO_89
RCTA_VSA_EState6,0.603581078726446,RCTA_VSA_EState6
PRO_NumHAcceptors,0.601002885706482,PRO_NumHAcceptors
RCTA_FpDensityMorgan2,0.598996194573925,RCTA_FpDensityMorgan2
RCTA_EState_VSA9,0.587837457110192,RCTA_EState_VSA9
RCTB_VSA_EState9,0.57091114946526,RCTB_VSA_EState9
RCTA_Chi1,0.561792541574149,RCTA_Chi1
PRO_EState_VSA10,0.560185684959464,PRO_EState_VSA10
PRO_VSA_EState2,0.553302427152264,PRO_VSA_EState2
CAT_Kappa2,0.552103890581876,CAT_Kappa2
PRO_206,0.540474442410731,PRO_206
RCTA_MaxAbsEStateIndex,0.532861719452154,RCTA_MaxAbsEStateIndex
RCTA_EState_VSA1,0.532775639551579,RCTA_EState_VSA1
RCTA_Kappa1,0.526578115374046,RCTA_Kappa1
RCTA_BCUT2D_LOGPHI,0.511433258563229,RCTA_BCUT2D_LOGPHI
CAT_SMR_VSA7,0.503824305859466,CAT_SMR_VSA7
RCTB_PEOE_VSA14,0.497065529302818,RCTB_PEOE_VSA14
RCTB_EState_VSA10,0.493047893336966,RCTB_EState_VSA10
RCTA_Chi1v,0.491076469437309,RCTA_Chi1v
PRO_115,0.489862696957657,PRO_115
CAT_FractionCSP3,0.486664569992857,CAT_FractionCSP3
PRO_NOCount,0.483403131744834,PRO_NOCount
PRO_fr_allylic_oxid,0.476312969225094,PRO_fr_allylic_oxid
RCTB_235,0.471650556195051,RCTB_235
PRO_HeavyAtomCount,0.469758794769869,PRO_HeavyAtomCount
PRO_37,0.466376457662963,PRO_37
RCTB_247,0.465101225516542,RCTB_247
RCTA_BCUT2D_CHGLO,0.4634521742222,RCTA_BCUT2D_CHGLO
RCTA_BertzCT,0.459959572499316,RCTA_BertzCT
RCTA_MolWt,0.458072639118793,RCTA_MolWt
RCTA_LabuteASA,0.458067597273493,RCTA_LabuteASA
RCTB_PEOE_VSA3,0.454188586453511,RCTB_PEOE_VSA3
RCTA_MinAbsEStateIndex,0.437085799455901,RCTA_MinAbsEStateIndex
RCTB_fr_allylic_oxid,0.436729580107316,RCTB_fr_allylic_oxid
CAT_LabuteASA,0.434984720814677,CAT_LabuteASA
RCTA_BCUT2D_MWHI,0.433729218872844,RCTA_BCUT2D_MWHI
RCTA_PEOE_VSA7,0.433642853023232,RCTA_PEOE_VSA7
RCTA_Kappa2,0.428283256222057,RCTA_Kappa2
CAT_NumRotatableBonds,0.425066485834349,CAT_NumRotatableBonds
RCTB_PEOE_VSA13,0.405761458176624,RCTB_PEOE_VSA13
CAT_Chi2v,0.405453088144044,CAT_Chi2v
PRO_SlogP_VSA4,0.403406802177383,PRO_SlogP_VSA4
RCTA_ExactMolWt,0.402661823868617,RCTA_ExactMolWt
RCTA_MolMR,0.402283587820249,RCTA_MolMR
CAT_NumAromaticRings,0.40138572402899,CAT_NumAromaticRings
RCTA_FractionCSP3,0.395776619250125,RCTA_FractionCSP3
RCTB_RingCount,0.395330245960885,RCTB_RingCount
RCTA_PEOE_VSA8,0.391578377178768,RCTA_PEOE_VSA8
RCTA_SlogP_VSA6,0.389898219905186,RCTA_SlogP_VSA6
PRO_210,0.389629413046442,PRO_210
CAT_fr_benzene,0.389200793668513,CAT_fr_benzene
PRO_180,0.386758956126119,PRO_180
CAT_SlogP_VSA5,0.38425594377307,CAT_SlogP_VSA5
PRO_58,0.381385964359517,PRO_58
CAT_Chi0v,0.380908556508902,CAT_Chi0v
RCTA_BCUT2D_MRLOW,0.372906605818522,RCTA_BCUT2D_MRLOW
CAT_MolWt,0.372690062634546,CAT_MolWt
RCTA_SlogP_VSA2,0.367327519827212,RCTA_SlogP_VSA2
CAT_VSA_EState6,0.362849802750614,CAT_VSA_EState6
PRO_SlogP_VSA8,0.362540961895149,PRO_SlogP_VSA8
RCTB_227,0.361799442580145,RCTB_227
RCTB_NumRotatableBonds,0.36146842988157,RCTB_NumRotatableBonds
PRO_fr_benzene,0.357707482663539,PRO_fr_benzene
CAT_FpDensityMorgan3,0.355024937255526,CAT_FpDensityMorgan3
PRO_EState_VSA8,0.35294945926912,PRO_EState_VSA8
PRO_80,0.350171022393295,PRO_80
RCTA_NumValenceElectrons,0.34893465657897,RCTA_NumValenceElectrons
RCTB_SlogP_VSA8,0.348329485780743,RCTB_SlogP_VSA8
CAT_ExactMolWt,0.343666734820022,CAT_ExactMolWt
CAT_NumAromaticCarbocycles,0.343600392925616,CAT_NumAromaticCarbocycles
CAT_VSA_EState3,0.343468232123496,CAT_VSA_EState3
RCTB_PEOE_VSA4,0.341008791576264,RCTB_PEOE_VSA4
RCTA_fr_alkyl_halide,0.340262014993725,RCTA_fr_alkyl_halide
PRO_105,0.339834867610381,PRO_105
RCTA_PEOE_VSA6,0.338386643233607,RCTA_PEOE_VSA6
RCTB_EState_VSA8,0.330880606583958,RCTB_EState_VSA8
PRO_61,0.3290676827538,PRO_61
CAT_HeavyAtomMolWt,0.32674221574139,CAT_HeavyAtomMolWt
CAT_VSA_EState8,0.32455362980246,CAT_VSA_EState8
RCTB_fr_halogen,0.321864568437889,RCTB_fr_halogen
RCTB_fr_ether,0.320106316059311,RCTB_fr_ether
CAT_PEOE_VSA9,0.319500690168384,CAT_PEOE_VSA9
RCTB_EState_VSA6,0.319082720849587,RCTB_EState_VSA6
PRO_27,0.317819787690094,PRO_27
RCTA_SMR_VSA10,0.313479439568799,RCTA_SMR_VSA10
PRO_25,0.311538960116905,PRO_25
RCTB_SMR_VSA9,0.308691098995962,RCTB_SMR_VSA9
RCTB_128,0.307909006302256,RCTB_128
CAT_FpDensityMorgan1,0.306597909094968,CAT_FpDensityMorgan1
CAT_SlogP_VSA12,0.306383599615743,CAT_SlogP_VSA12
PRO_SMR_VSA4,0.306209084466448,PRO_SMR_VSA4
RCTB_77,0.30505046629035,RCTB_77
RCTB_210,0.304695544281074,RCTB_210
CAT_MolLogP,0.292988203498085,CAT_MolLogP
RCTA_Chi0v,0.291654803143185,RCTA_Chi0v
CAT_SlogP_VSA2,0.285955621025789,CAT_SlogP_VSA2
RCTB_199,0.280664694813441,RCTB_199
RCTB_SlogP_VSA12,0.280520357440874,RCTB_SlogP_VSA12
PRO_29,0.278278758214348,PRO_29
RCTA_HeavyAtomMolWt,0.27711617677908,RCTA_HeavyAtomMolWt
RCTB_fr_alkyl_halide,0.276593598244244,RCTB_fr_alkyl_halide
CAT_NOCount,0.275438969231591,CAT_NOCount
CAT_BalabanJ,0.268516845028643,CAT_BalabanJ
RCTB_SlogP_VSA10,0.268455757766175,RCTB_SlogP_VSA10
RCTA_117,0.266426867407247,RCTA_117
RCTB_157,0.265811129428832,RCTB_157
RCTB_NumSaturatedRings,0.262445632751721,RCTB_NumSaturatedRings
CAT_SlogP_VSA1,0.262050860194397,CAT_SlogP_VSA1
SOL.C1COCCO1,0.261139032714935,SOL.C1COCCO1
PRO_NumSaturatedRings,0.258964612119707,PRO_NumSaturatedRings
RCTA_SMR_VSA7,0.258431634131202,RCTA_SMR_VSA7
CAT_EState_VSA8,0.258174442014545,CAT_EState_VSA8
RCTB_27,0.256863053005001,RCTB_27
RCTB_58,0.252515172543358,RCTB_58
PRO_SMR_VSA9,0.251036724930306,PRO_SMR_VSA9
RCTB_NumHAcceptors,0.246895173431585,RCTB_NumHAcceptors
RCTA_SMR_VSA6,0.245465314695657,RCTA_SMR_VSA6
PRO_77,0.243622656306967,PRO_77
RCTA_BCUT2D_LOGPLOW,0.242677848514395,RCTA_BCUT2D_LOGPLOW
PRO_110,0.241124712274828,PRO_110
RCTB_102,0.24076621351146,RCTB_102
RCTB_NOCount,0.240569097111962,RCTB_NOCount
CAT_Chi1,0.232706468935022,CAT_Chi1
PRO_13,0.231510517143282,PRO_13
RCTB_SMR_VSA3,0.231417394601149,RCTB_SMR_VSA3
CAT_FpDensityMorgan2,0.229907291814433,CAT_FpDensityMorgan2
PRO_214,0.226801606725703,PRO_214
CAT_SMR_VSA1,0.226642020292899,CAT_SMR_VSA1
RCTB_31,0.224045459977201,RCTB_31
RCTB_251,0.222911282283475,RCTB_251
CAT_BertzCT,0.220759287125298,CAT_BertzCT
PRO_NumAromaticCarbocycles,0.220055645402162,PRO_NumAromaticCarbocycles
PRO_64,0.21949221833067,PRO_64
PRO_8,0.219454939501751,PRO_8
RCTB_42,0.218744595031448,RCTB_42
RCTB_11,0.218733072462617,RCTB_11
CAT_Chi0,0.216362810080101,CAT_Chi0
CAT_Chi0n,0.215336005288398,CAT_Chi0n
RCTA_RingCount,0.213375148871516,RCTA_RingCount
PRO_119,0.212226139995337,PRO_119
CAT_Chi1n,0.211872018765607,CAT_Chi1n
RCTA_SlogP_VSA1,0.210597096026935,RCTA_SlogP_VSA1
RCTB_fr_para_hydroxylation,0.210343130922108,RCTB_fr_para_hydroxylation
CAT_HeavyAtomCount,0.209584853333794,CAT_HeavyAtomCount
PRO_4,0.207818034564336,PRO_4
PRO_SlogP_VSA11,0.207717153229342,PRO_SlogP_VSA11
RCTB_49,0.205103522823526,RCTB_49
PRO_112,0.20443379473109,PRO_112
CAT_45,0.201856286449156,CAT_45
PRO_235,0.198735840130064,PRO_235
RCTB_167,0.197867483599572,RCTB_167
CAT_PEOE_VSA7,0.196618361212617,CAT_PEOE_VSA7
CAT_MolMR,0.196086841450099,CAT_MolMR
PRO_219,0.195756457497866,PRO_219
PRO_42,0.195123485055944,PRO_42
PRO_85,0.194533485434823,PRO_85
CAT_VSA_EState1,0.193661459302982,CAT_VSA_EState1
RCTB_186,0.193521365996468,RCTB_186
PRO_186,0.193103077298881,PRO_186
CAT_SlogP_VSA3,0.192051358471887,CAT_SlogP_VSA3
PRO_203,0.191623647165035,PRO_203
RCTA_BCUT2D_MRHI,0.189756436315175,RCTA_BCUT2D_MRHI
PRO_86,0.189616200505942,PRO_86
PRO_NumAliphaticHeterocycles,0.189207050576223,PRO_NumAliphaticHeterocycles
RCTB_249,0.189200064148192,RCTB_249
CAT_PEOE_VSA1,0.187994346872012,CAT_PEOE_VSA1
PRO_fr_ether,0.187086185562933,PRO_fr_ether
PRO_NumSaturatedHeterocycles,0.185894760154974,PRO_NumSaturatedHeterocycles
RCTA_167,0.185865849205598,RCTA_167
RCTB_0,0.18549838760859,RCTB_0
RCTA_PEOE_VSA1,0.183260886246829,RCTA_PEOE_VSA1
CAT_VSA_EState2,0.183130574232388,CAT_VSA_EState2
PRO_137,0.18238024900592,PRO_137
CAT_74,0.182173726652267,CAT_74
RCTA_HeavyAtomCount,0.181008731542723,RCTA_HeavyAtomCount
RCTB_182,0.180787129417379,RCTB_182
PRO_161,0.180756754446343,PRO_161
RCTB_48,0.178404511209878,RCTB_48
CAT_NumValenceElectrons,0.177550078003921,CAT_NumValenceElectrons
RCTB_172,0.176796020372829,RCTB_172
RCTB_80,0.175296919106896,RCTB_80
RCTB_239,0.17380554540363,RCTB_239
RCTB_1,0.173483960291821,RCTB_1
RCTB_203,0.173188257072533,RCTB_203
RCTA_EState_VSA8,0.172266181252955,RCTA_EState_VSA8
RCTB_25,0.17221493131952,RCTB_25
PRO_fr_halogen,0.171002441292956,PRO_fr_halogen
CAT_PEOE_VSA6,0.170817822385598,CAT_PEOE_VSA6
RCTB_fr_C_O_noCOO,0.1705314103829,RCTB_fr_C_O_noCOO
RCTA_SlogP_VSA4,0.169869688392851,RCTA_SlogP_VSA4
CAT_EState_VSA9,0.16982738553226,CAT_EState_VSA9
CAT_EState_VSA2,0.169046502593969,CAT_EState_VSA2
PRO_167,0.168549362817437,PRO_167
PRO_125,0.168459544702141,PRO_125
PRO_158,0.167254139347318,PRO_158
PRO_26,0.167177528903707,PRO_26
PRO_69,0.166771903626857,PRO_69
RCTB_130,0.166641610538811,RCTB_130
RCTB_147,0.166575189672733,RCTB_147
PRO_15,0.166288498699986,PRO_15
PRO_193,0.166106788397844,PRO_193
RCTB_73,0.164702833865927,RCTB_73
PRO_7,0.163921026246692,PRO_7
RCTB_161,0.16344743974441,RCTB_161
RCTA_101,0.163415381638811,RCTA_101
RCTB_NumAromaticRings,0.161922626696309,RCTB_NumAromaticRings
PRO_88,0.161425250785501,PRO_88
CAT_VSA_EState7,0.16130133756553,CAT_VSA_EState7
PRO_44,0.161027095317378,PRO_44
RCTB_fr_benzene,0.160945153956106,RCTB_fr_benzene
CAT_EState_VSA10,0.160207973874612,CAT_EState_VSA10
RCTB_SlogP_VSA11,0.160114294746849,RCTB_SlogP_VSA11
RCTB_187,0.159009000699526,RCTB_187
CAT_64,0.1588499472471,CAT_64
PRO_NumAromaticRings,0.158684974950789,PRO_NumAromaticRings
RCTB_fr_bicyclic,0.158479047493979,RCTB_fr_bicyclic
RCTB_NumAromaticCarbocycles,0.158136992723578,RCTB_NumAromaticCarbocycles
PRO_PEOE_VSA3,0.158066656947698,PRO_PEOE_VSA3
PRO_114,0.157834133702147,PRO_114
RCTB_241,0.157665277240311,RCTB_241
PRO_30,0.156713948235769,PRO_30
RCTB_196,0.156651977692132,RCTB_196
CAT_NumHAcceptors,0.156112032664671,CAT_NumHAcceptors
RCTB_144,0.156077455577045,RCTB_144
CAT_SlogP_VSA8,0.155705980933925,CAT_SlogP_VSA8
CAT_MinPartialCharge,0.155564424554684,CAT_MinPartialCharge
RCTB_163,0.155468396625189,RCTB_163
RCTA_TPSA,0.155375425133957,RCTA_TPSA
RCTB_28,0.153587011512784,RCTB_28
PRO_157,0.153322797690539,PRO_157
RCTB_fr_NH0,0.152153943565774,RCTB_fr_NH0
CAT_PEOE_VSA2,0.151306763729074,CAT_PEOE_VSA2
RCTB_40,0.150843393685588,RCTB_40
CAT_SMR_VSA6,0.150772118511158,CAT_SMR_VSA6
PRO_24,0.15063561598366,PRO_24
