,MeanDecreaseGini,Features
RCTB_PEOE_VSA9,1.46817634085719,RCTB_PEOE_VSA9
PRO_Chi4n,1.44929227892193,PRO_Chi4n
PRO_MinAbsEStateIndex,1.44832260682912,PRO_MinAbsEStateIndex
RCTA_HallKierAlpha,1.44165054538288,RCTA_HallKierAlpha
RCTA_PEOE_VSA9,1.43805290407096,RCTA_PEOE_VSA9
RCTB_MaxAbsEStateIndex,1.43290200663207,RCTB_MaxAbsEStateIndex
PRO_FpDensityMorgan2,1.4271760100768,PRO_FpDensityMorgan2
PRO_SMR_VSA1,1.42671999832986,PRO_SMR_VSA1
RCTB_Chi3n,1.4212187577544,RCTB_Chi3n
RCTB_Kappa2,1.40974511081135,RCTB_Kappa2
RCTB_VSA_EState5,1.40897811720708,RCTB_VSA_EState5
RCTB_MaxPartialCharge,1.40656610317682,RCTB_MaxPartialCharge
RCTA_FpDensityMorgan3,1.39768601016945,RCTA_FpDensityMorgan3
RCTB_BCUT2D_LOGPHI,1.38927462571541,RCTB_BCUT2D_LOGPHI
RCTB_MolLogP,1.37604830855354,RCTB_MolLogP
RCTB_SlogP_VSA5,1.37539526276807,RCTB_SlogP_VSA5
RCTA_VSA_EState8,1.37036359659488,RCTA_VSA_EState8
RCTB_SMR_VSA1,1.36971341370805,RCTB_SMR_VSA1
RCTB_PEOE_VSA8,1.36275595210909,RCTB_PEOE_VSA8
PRO_VSA_EState4,1.36215928753616,PRO_VSA_EState4
RCTB_Chi2n,1.33902557815321,RCTB_Chi2n
PRO_FractionCSP3,1.33856126109188,PRO_FractionCSP3
RCTB_SlogP_VSA2,1.33031610913455,RCTB_SlogP_VSA2
PRO_SlogP_VSA2,1.32024140996813,PRO_SlogP_VSA2
RCTB_HallKierAlpha,1.30571996376559,RCTB_HallKierAlpha
RCTB_Chi4n,1.3021561703174,RCTB_Chi4n
RCTB_PEOE_VSA6,1.29821810818709,RCTB_PEOE_VSA6
PRO_VSA_EState7,1.29554771726351,PRO_VSA_EState7
RCTB_Chi2v,1.29411512229914,RCTB_Chi2v
PRO_PEOE_VSA14,1.29383328356834,PRO_PEOE_VSA14
PRO_PEOE_VSA8,1.28515257823545,PRO_PEOE_VSA8
RCTB_EState_VSA9,1.28206228338689,RCTB_EState_VSA9
RCTA_VSA_EState9,1.28184950639598,RCTA_VSA_EState9
RCTB_Chi3v,1.2743370930227,RCTB_Chi3v
PRO_Chi1n,1.26000076980125,PRO_Chi1n
PRO_Chi3v,1.25993076393339,PRO_Chi3v
PRO_MaxEStateIndex,1.25970056268774,PRO_MaxEStateIndex
PRO_SlogP_VSA1,1.2519656291491,PRO_SlogP_VSA1
RCTB_PEOE_VSA7,1.24596417179834,RCTB_PEOE_VSA7
PRO_PEOE_VSA6,1.24167562247178,PRO_PEOE_VSA6
PRO_MolLogP,1.23692457549353,PRO_MolLogP
RCTB_MaxEStateIndex,1.2319619189577,RCTB_MaxEStateIndex
PRO_Kappa3,1.22750987720989,PRO_Kappa3
PRO_PEOE_VSA7,1.22667511479544,PRO_PEOE_VSA7
RCTB_EState_VSA1,1.22271555383935,RCTB_EState_VSA1
PRO_MaxAbsEStateIndex,1.22156631543657,PRO_MaxAbsEStateIndex
CAT_MaxAbsEStateIndex,1.21869902602305,CAT_MaxAbsEStateIndex
RCTB_MolMR,1.21845241057269,RCTB_MolMR
PRO_VSA_EState1,1.21284131073789,PRO_VSA_EState1
PRO_PEOE_VSA9,1.20364246835936,PRO_PEOE_VSA9
RCTB_FpDensityMorgan1,1.19575833836444,RCTB_FpDensityMorgan1
PRO_Kappa1,1.17927973727306,PRO_Kappa1
RCTB_LabuteASA,1.1689632159394,RCTB_LabuteASA
PRO_SMR_VSA5,1.16118605835456,PRO_SMR_VSA5
RCTB_VSA_EState10,1.15248354815268,RCTB_VSA_EState10
RCTB_VSA_EState4,1.15170260177956,RCTB_VSA_EState4
PRO_BCUT2D_MWLOW,1.14757947928917,PRO_BCUT2D_MWLOW
CAT_MaxEStateIndex,1.14723188857784,CAT_MaxEStateIndex
RCTA_NumRotatableBonds,1.12949751814993,RCTA_NumRotatableBonds
PRO_SlogP_VSA5,1.12729434364541,PRO_SlogP_VSA5
RCTB_BertzCT,1.12132425462594,RCTB_BertzCT
RCTA_Chi2v,1.1140988144487,RCTA_Chi2v
RCTB_Chi0n,1.09542250890224,RCTB_Chi0n
PRO_Chi4v,1.09253149506962,PRO_Chi4v
RCTB_Chi0,1.09095273415316,RCTB_Chi0
RCTA_Chi3n,1.07887970143163,RCTA_Chi3n
RCTB_HeavyAtomMolWt,1.07718796888794,RCTB_HeavyAtomMolWt
CAT_Chi3v,1.07361996636787,CAT_Chi3v
RCTB_SMR_VSA7,1.0727924665565,RCTB_SMR_VSA7
RCTA_FpDensityMorgan2,1.0716056501607,RCTA_FpDensityMorgan2
CAT_Chi4n,1.06977067761425,CAT_Chi4n
PRO_Chi2v,1.06573149110391,PRO_Chi2v
RCTA_Chi4n,1.05998448921804,RCTA_Chi4n
RCTB_MolWt,1.05153965841435,RCTB_MolWt
RCTB_Chi4v,1.041477202022,RCTB_Chi4v
RCTB_SMR_VSA5,1.03438067550062,RCTB_SMR_VSA5
RCTB_FractionCSP3,1.03110851849942,RCTB_FractionCSP3
PRO_BCUT2D_MRHI,1.02666037425336,PRO_BCUT2D_MRHI
RCTA_FpDensityMorgan1,1.02556188586608,RCTA_FpDensityMorgan1
RCTB_BCUT2D_MWHI,1.01714150267375,RCTB_BCUT2D_MWHI
PRO_LabuteASA,1.01392675093616,PRO_LabuteASA
PRO_VSA_EState5,1.00808750987409,PRO_VSA_EState5
CAT_Chi4v,1.00637141488616,CAT_Chi4v
RCTB_Chi1v,1.00554877943452,RCTB_Chi1v
PRO_SlogP_VSA3,0.995884399974122,PRO_SlogP_VSA3
RCTB_BCUT2D_MRHI,0.991165759432557,RCTB_BCUT2D_MRHI
PRO_Chi1,0.986049027379255,PRO_Chi1
RCTB_Kappa1,0.979785844994418,RCTB_Kappa1
PRO_SMR_VSA7,0.976471768524296,PRO_SMR_VSA7
PRO_ExactMolWt,0.976464479349681,PRO_ExactMolWt
RCTA_BalabanJ,0.969809534738387,RCTA_BalabanJ
CAT_Chi3n,0.966411977881601,CAT_Chi3n
RCTB_VSA_EState8,0.964579271911034,RCTB_VSA_EState8
RCTB_SlogP_VSA3,0.962533650181957,RCTB_SlogP_VSA3
RCTB_SlogP_VSA4,0.948575766377949,RCTB_SlogP_VSA4
RCTB_235,0.941871953091852,RCTB_235
RCTB_Chi0v,0.941191489826954,RCTB_Chi0v
PRO_NumRotatableBonds,0.938949480870376,PRO_NumRotatableBonds
PRO_HallKierAlpha,0.918279870156,PRO_HallKierAlpha
RCTB_ExactMolWt,0.903996439826685,RCTB_ExactMolWt
PRO_Chi1v,0.900320429791665,PRO_Chi1v
RCTB_SlogP_VSA1,0.899540697649974,RCTB_SlogP_VSA1
RCTA_MaxAbsPartialCharge,0.890314470540268,RCTA_MaxAbsPartialCharge
PRO_Chi0v,0.883813257884067,PRO_Chi0v
PRO_BertzCT,0.87997995601583,PRO_BertzCT
RCTA_VSA_EState6,0.879272243626069,RCTA_VSA_EState6
PRO_Kappa2,0.873754650989266,PRO_Kappa2
RCTB_Chi1n,0.848931906284373,RCTB_Chi1n
RCTB_Chi1,0.848904011268898,RCTB_Chi1
RCTA_EState_VSA1,0.845310267554954,RCTA_EState_VSA1
PRO_Chi2n,0.835423232037323,PRO_Chi2n
PRO_BCUT2D_MRLOW,0.833432154593622,PRO_BCUT2D_MRLOW
CAT_qed,0.833166860314324,CAT_qed
RCTA_BCUT2D_CHGHI,0.832346301679139,RCTA_BCUT2D_CHGHI
RCTB_SMR_VSA10,0.828942047806984,RCTB_SMR_VSA10
PRO_BCUT2D_MWHI,0.824297229583177,PRO_BCUT2D_MWHI
RCTB_VSA_EState3,0.822901932030179,RCTB_VSA_EState3
PRO_MolWt,0.811664871099228,PRO_MolWt
PRO_SlogP_VSA6,0.806756243322741,PRO_SlogP_VSA6
RCTB_PEOE_VSA1,0.799883457703988,RCTB_PEOE_VSA1
PRO_fr_allylic_oxid,0.790525519084539,PRO_fr_allylic_oxid
RCTA_Chi1v,0.779858025097529,RCTA_Chi1v
PRO_Chi3n,0.769952796441217,PRO_Chi3n
RCTB_247,0.76591305817555,RCTB_247
PRO_Chi0n,0.763253578592162,PRO_Chi0n
RCTB_SlogP_VSA6,0.762289876842141,RCTB_SlogP_VSA6
RCTA_Chi2n,0.760889942335653,RCTA_Chi2n
CAT_Kappa1,0.76061309130608,CAT_Kappa1
RCTA_MaxPartialCharge,0.755879774018735,RCTA_MaxPartialCharge
PRO_SMR_VSA4,0.750910388031333,PRO_SMR_VSA4
SOL.C1CCOC1,0.749052339087886,SOL.C1CCOC1
PRO_PEOE_VSA1,0.741378533536116,PRO_PEOE_VSA1
PRO_SMR_VSA10,0.733303294526275,PRO_SMR_VSA10
PRO_Chi0,0.721166884854966,PRO_Chi0
PRO_HeavyAtomMolWt,0.718344550457772,PRO_HeavyAtomMolWt
RCTB_TPSA,0.711422796470931,RCTB_TPSA
RCTB_PEOE_VSA10,0.70544757489383,RCTB_PEOE_VSA10
PRO_BCUT2D_LOGPLOW,0.697828418133322,PRO_BCUT2D_LOGPLOW
RCTB_EState_VSA8,0.684067978772748,RCTB_EState_VSA8
CAT_HallKierAlpha,0.683781246806594,CAT_HallKierAlpha
RCTA_Chi4v,0.680246404908202,RCTA_Chi4v
RCTB_PEOE_VSA5,0.679201199348946,RCTB_PEOE_VSA5
CAT_Kappa3,0.674566686398547,CAT_Kappa3
RCTA_BCUT2D_CHGLO,0.671420102025028,RCTA_BCUT2D_CHGLO
RCTB_31,0.666170357123643,RCTB_31
RCTA_Chi3v,0.661599066406686,RCTA_Chi3v
RCTA_EState_VSA9,0.652152811941427,RCTA_EState_VSA9
RCTB_SMR_VSA6,0.649863284548824,RCTB_SMR_VSA6
CAT_SMR_VSA10,0.647441144439748,CAT_SMR_VSA10
RCTB_EState_VSA6,0.646811061902069,RCTB_EState_VSA6
PRO_MolMR,0.632602635009219,PRO_MolMR
PRO_EState_VSA1,0.627580400363881,PRO_EState_VSA1
PRO_VSA_EState3,0.619865618173579,PRO_VSA_EState3
RCTB_HeavyAtomCount,0.606430221176011,RCTB_HeavyAtomCount
PRO_SMR_VSA6,0.600619408982809,PRO_SMR_VSA6
PRO_TPSA,0.596973304078654,PRO_TPSA
PRO_NumValenceElectrons,0.585904709590039,PRO_NumValenceElectrons
PRO_206,0.572452425277973,PRO_206
PRO_VSA_EState2,0.571017377252704,PRO_VSA_EState2
RCTB_VSA_EState9,0.567587703132073,RCTB_VSA_EState9
PRO_PEOE_VSA10,0.559133012874558,PRO_PEOE_VSA10
PRO_SlogP_VSA7,0.558514375585963,PRO_SlogP_VSA7
RCTA_BertzCT,0.553653344470323,RCTA_BertzCT
RCTB_PEOE_VSA3,0.552281133000132,RCTB_PEOE_VSA3
RCTB_PEOE_VSA14,0.538349159210353,RCTB_PEOE_VSA14
RCTA_BCUT2D_LOGPHI,0.532151453267488,RCTA_BCUT2D_LOGPHI
PRO_NumHAcceptors,0.531862718085452,PRO_NumHAcceptors
RCTB_218,0.527208372350318,RCTB_218
PRO_NumSaturatedRings,0.515967841986881,PRO_NumSaturatedRings
RCTB_fr_alkyl_halide,0.51239067604403,RCTB_fr_alkyl_halide
RCTB_167,0.500505956302503,RCTB_167
CAT_Kappa2,0.500275633389114,CAT_Kappa2
RCTA_Chi1,0.498906349535356,RCTA_Chi1
RCTB_42,0.496484300542178,RCTB_42
PRO_NumHeteroatoms,0.488312884418609,PRO_NumHeteroatoms
RCTA_PEOE_VSA6,0.487466699919735,RCTA_PEOE_VSA6
RCTA_Kappa3,0.484912313002185,RCTA_Kappa3
RCTB_NumHeteroatoms,0.484321140026168,RCTB_NumHeteroatoms
RCTA_Kappa1,0.483077749172634,RCTA_Kappa1
PRO_SlogP_VSA4,0.482367916140539,PRO_SlogP_VSA4
RCTB_186,0.472846385773245,RCTB_186
CAT_Chi2v,0.464379997326376,CAT_Chi2v
RCTB_EState_VSA10,0.460920350842682,RCTB_EState_VSA10
PRO_NumSaturatedHeterocycles,0.460561640312019,PRO_NumSaturatedHeterocycles
RCTA_MaxAbsEStateIndex,0.449916764404398,RCTA_MaxAbsEStateIndex
RCTA_MolWt,0.447797178181072,RCTA_MolWt
RCTA_Chi0v,0.447690708446904,RCTA_Chi0v
PRO_120,0.440907550235476,PRO_120
RCTB_NumRotatableBonds,0.437962177018112,RCTB_NumRotatableBonds
PRO_NOCount,0.436726143588058,PRO_NOCount
RCTB_SlogP_VSA10,0.435024640537611,RCTB_SlogP_VSA10
RCTB_149,0.429217986510843,RCTB_149
RCTA_MinAbsEStateIndex,0.425920342106655,RCTA_MinAbsEStateIndex
RCTB_RingCount,0.425185825570499,RCTB_RingCount
RCTA_MaxEStateIndex,0.424041652464964,RCTA_MaxEStateIndex
PRO_89,0.420384175368865,PRO_89
RCTA_Kappa2,0.413401356259923,RCTA_Kappa2
CAT_HeavyAtomMolWt,0.406243060830995,CAT_HeavyAtomMolWt
RCTA_PEOE_VSA7,0.404403879880525,RCTA_PEOE_VSA7
RCTB_PEOE_VSA4,0.402679998244087,RCTB_PEOE_VSA4
RCTA_MolMR,0.400956003373746,RCTA_MolMR
PRO_210,0.400627574891021,PRO_210
RCTA_SlogP_VSA6,0.39503576378081,RCTA_SlogP_VSA6
RCTA_SMR_VSA6,0.393140997303945,RCTA_SMR_VSA6
RCTA_BCUT2D_MRHI,0.392179208499863,RCTA_BCUT2D_MRHI
RCTB_NOCount,0.389902201037748,RCTB_NOCount
RCTB_fr_halogen,0.388848467762983,RCTB_fr_halogen
PRO_HeavyAtomCount,0.388691698691509,PRO_HeavyAtomCount
PRO_SlogP_VSA8,0.387792255341641,PRO_SlogP_VSA8
CAT_LabuteASA,0.386662072223942,CAT_LabuteASA
CAT_SlogP_VSA6,0.386328706446005,CAT_SlogP_VSA6
RCTB_128,0.385402388188909,RCTB_128
RCTA_NumValenceElectrons,0.382776869284194,RCTA_NumValenceElectrons
CAT_Chi0v,0.380962310987031,CAT_Chi0v
RCTA_PEOE_VSA8,0.378176068700807,RCTA_PEOE_VSA8
RCTA_SlogP_VSA2,0.374415510421918,RCTA_SlogP_VSA2
CAT_SlogP_VSA2,0.371969799430325,CAT_SlogP_VSA2
PRO_EState_VSA10,0.371565710372599,PRO_EState_VSA10
RCTB_NumHAcceptors,0.369371551102786,RCTB_NumHAcceptors
RCTA_SlogP_VSA12,0.36687007580569,RCTA_SlogP_VSA12
CAT_PEOE_VSA8,0.365930179454495,CAT_PEOE_VSA8
RCTB_80,0.354762592167482,RCTB_80
PRO_115,0.354760221915145,PRO_115
RCTB_27,0.352744065623293,RCTB_27
RCTA_SMR_VSA10,0.351213384254209,RCTA_SMR_VSA10
RCTB_58,0.34926431431324,RCTB_58
RCTA_HeavyAtomMolWt,0.348870168786449,RCTA_HeavyAtomMolWt
RCTB_SMR_VSA9,0.347677401756037,RCTB_SMR_VSA9
CAT_SMR_VSA7,0.346659041299798,CAT_SMR_VSA7
RCTA_HeavyAtomCount,0.346239497490695,RCTA_HeavyAtomCount
RCTA_ExactMolWt,0.343367977625592,RCTA_ExactMolWt
PRO_27,0.343225285797554,PRO_27
CAT_Chi1n,0.341742948887882,CAT_Chi1n
RCTB_fr_allylic_oxid,0.340501665051232,RCTB_fr_allylic_oxid
CAT_MolWt,0.337363682619185,CAT_MolWt
CAT_SlogP_VSA5,0.334319881902812,CAT_SlogP_VSA5
RCTA_LabuteASA,0.32587713829507,RCTA_LabuteASA
CAT_ExactMolWt,0.323155138948886,CAT_ExactMolWt
CAT_VSA_EState7,0.321691655560145,CAT_VSA_EState7
CAT_VSA_EState6,0.312933087730003,CAT_VSA_EState6
RCTA_BCUT2D_LOGPLOW,0.306539528310974,RCTA_BCUT2D_LOGPLOW
PRO_61,0.305209296825768,PRO_61
RCTA_SMR_VSA7,0.304071583296655,RCTA_SMR_VSA7
RCTB_227,0.30383205079502,RCTB_227
RCTB_49,0.301757875452985,RCTB_49
CAT_Chi1v,0.298027072795384,CAT_Chi1v
RCTB_SlogP_VSA8,0.297820220578239,RCTB_SlogP_VSA8
CAT_FractionCSP3,0.289019405248464,CAT_FractionCSP3
CAT_FpDensityMorgan1,0.288785742623021,CAT_FpDensityMorgan1
RCTA_117,0.284021457312671,RCTA_117
PRO_8,0.283483764329377,PRO_8
PRO_42,0.282603507165089,PRO_42
CAT_45,0.280228831850632,CAT_45
RCTB_64,0.273497393447651,RCTB_64
RCTA_EState_VSA8,0.271336434215004,RCTA_EState_VSA8
RCTA_SlogP_VSA3,0.265664820117864,RCTA_SlogP_VSA3
CAT_VSA_EState8,0.260818190702256,CAT_VSA_EState8
CAT_PEOE_VSA9,0.256640994325991,CAT_PEOE_VSA9
PRO_fr_benzene,0.254398069639366,PRO_fr_benzene
RCTA_167,0.250775883840248,RCTA_167
PRO_NumAliphaticHeterocycles,0.248866833041891,PRO_NumAliphaticHeterocycles
CAT_FpDensityMorgan2,0.248861944270099,CAT_FpDensityMorgan2
RCTA_BCUT2D_MRLOW,0.247241421202913,RCTA_BCUT2D_MRLOW
RCTA_FractionCSP3,0.24287572424806,RCTA_FractionCSP3
PRO_4,0.242602518743058,PRO_4
SOL.CC1.CC.CC.C1,0.238733255421755,SOL.CC1.CC.CC.C1
CAT_BalabanJ,0.238097431331034,CAT_BalabanJ
CAT_SMR_VSA1,0.237522908451066,CAT_SMR_VSA1
PRO_105,0.236286385431934,PRO_105
CAT_EState_VSA2,0.233529206238193,CAT_EState_VSA2
CAT_EState_VSA1,0.232943429229546,CAT_EState_VSA1
RCTA_SlogP_VSA4,0.232713927309773,RCTA_SlogP_VSA4
RCTB_206,0.230705508226828,RCTB_206
CAT_Chi2n,0.230011951931381,CAT_Chi2n
PRO_64,0.229588366166722,PRO_64
CAT_NumRotatableBonds,0.226418803634773,CAT_NumRotatableBonds
PRO_NumAromaticCarbocycles,0.225465657063892,PRO_NumAromaticCarbocycles
CAT_FpDensityMorgan3,0.224121340654753,CAT_FpDensityMorgan3
RCTA_fr_allylic_oxid,0.223926303509331,RCTA_fr_allylic_oxid
RCTB_172,0.223843210943562,RCTB_172
RCTB_157,0.22100480648815,RCTB_157
PRO_SMR_VSA9,0.220647855874622,PRO_SMR_VSA9
PRO_119,0.220543452766945,PRO_119
CAT_NumValenceElectrons,0.219418933121878,CAT_NumValenceElectrons
CAT_MolLogP,0.217766384009336,CAT_MolLogP
RCTB_196,0.214887645669607,RCTB_196
PRO_PEOE_VSA3,0.214782358550275,PRO_PEOE_VSA3
PRO_EState_VSA8,0.213733315544729,PRO_EState_VSA8
RCTB_245,0.211767512016494,RCTB_245
CAT_MolMR,0.211594729904225,CAT_MolMR
RCTA_BCUT2D_MWHI,0.211264593857388,RCTA_BCUT2D_MWHI
PRO_85,0.210151923236621,PRO_85
CAT_VSA_EState3,0.210062287321762,CAT_VSA_EState3
RCTB_48,0.209977032149167,RCTB_48
CAT_HeavyAtomCount,0.208196550403567,CAT_HeavyAtomCount
RCTB_PEOE_VSA2,0.207482674237903,RCTB_PEOE_VSA2
PRO_116,0.206311215763243,PRO_116
RCTB_105,0.204847577384494,RCTB_105
RCTB_147,0.204697731288801,RCTB_147
RCTA_PEOE_VSA14,0.203775302346173,RCTA_PEOE_VSA14
CAT_Chi1,0.200878111376762,CAT_Chi1
PRO_RingCount,0.198028800592554,PRO_RingCount
PRO_31,0.197973674804466,PRO_31
RCTB_161,0.197884781660677,RCTB_161
CAT_PEOE_VSA1,0.197475530708317,CAT_PEOE_VSA1
PRO_SlogP_VSA10,0.196323939169339,PRO_SlogP_VSA10
CAT_VSA_EState1,0.196257275860662,CAT_VSA_EState1
CAT_SlogP_VSA12,0.196057679665561,CAT_SlogP_VSA12
CAT_SMR_VSA5,0.19571061823566,CAT_SMR_VSA5
PRO_180,0.1948978054394,PRO_180
RCTB_SlogP_VSA12,0.194836525702675,RCTB_SlogP_VSA12
PRO_185,0.194575625560343,PRO_185
CAT_Chi0,0.194349531683211,CAT_Chi0
PRO_9,0.191193339484304,PRO_9
RCTB_95,0.190469917177379,RCTB_95
PRO_80,0.19045066620648,PRO_80
PRO_59,0.186516609918615,PRO_59
PRO_237,0.185809701422391,PRO_237
RCTB_fr_ether,0.182917236562691,RCTB_fr_ether
RCTA_fr_halogen,0.182599445362151,RCTA_fr_halogen
CAT_fr_benzene,0.180455314243429,CAT_fr_benzene
CAT_NumAromaticRings,0.180249963009716,CAT_NumAromaticRings
CAT_VSA_EState9,0.17921336628796,CAT_VSA_EState9
RCTB_fr_benzene,0.179147833547822,RCTB_fr_benzene
CAT_SMR_VSA6,0.17864940516213,CAT_SMR_VSA6
CAT_70,0.17848210463847,CAT_70
PRO_219,0.177799197467387,PRO_219
RCTB_SMR_VSA3,0.175891371954125,RCTB_SMR_VSA3
RCTA_NOCount,0.175811009053718,RCTA_NOCount
RCTB_PEOE_VSA13,0.175582344096073,RCTB_PEOE_VSA13
PRO_204,0.175536810648543,PRO_204
RCTB_SlogP_VSA11,0.17435536124083,RCTB_SlogP_VSA11
RCTB_fr_C_O_noCOO,0.174276121726544,RCTB_fr_C_O_noCOO
PRO_182,0.173846356680708,PRO_182
CAT_EState_VSA8,0.173630864343614,CAT_EState_VSA8
CAT_BertzCT,0.172063843542949,CAT_BertzCT
RCTB_239,0.170155660056498,RCTB_239
PRO_88,0.16899114390033,PRO_88
PRO_139,0.167878944400854,PRO_139
SOL.C1COCCO1,0.166748751785112,SOL.C1COCCO1
PRO_39,0.165847787057935,PRO_39
CAT_NumAliphaticRings,0.165637213852487,CAT_NumAliphaticRings
RCTB_136,0.16454324179187,RCTB_136
PRO_157,0.164285355786389,PRO_157
RCTB_231,0.163614166767496,RCTB_231
RCTA_SlogP_VSA1,0.163031883311855,RCTA_SlogP_VSA1
RCTA_SMR_VSA4,0.162396005746264,RCTA_SMR_VSA4
PRO_fr_aniline,0.162378614384537,PRO_fr_aniline
PRO_167,0.162025329138895,PRO_167
RCTB_251,0.161249408417143,RCTB_251
CAT_EState_VSA9,0.159919242468379,CAT_EState_VSA9
CAT_PEOE_VSA7,0.159427662649724,CAT_PEOE_VSA7
PRO_231,0.1590209697892,PRO_231
CAT_RingCount,0.158268408256856,CAT_RingCount
RCTB_fr_bicyclic,0.158136392313534,RCTB_fr_bicyclic
RCTA_fr_alkyl_halide,0.158059081396484,RCTA_fr_alkyl_halide
PRO_137,0.157104013253634,PRO_137
RCTB_210,0.156764589252933,RCTB_210
PRO_199,0.156452343910099,PRO_199
RCTA_157,0.15639443056552,RCTA_157
PRO_125,0.156389419629245,PRO_125
RCTB_144,0.15448226317825,RCTB_144
PRO_NumAromaticHeterocycles,0.154403306407018,PRO_NumAromaticHeterocycles
RCTB_94,0.153740778557744,RCTB_94
RCTB_4,0.153532689330971,RCTB_4
RCTB_114,0.153529409076717,RCTB_114
RCTB_241,0.152409713166148,RCTB_241
RCTB_96,0.152236454878753,RCTB_96
PRO_128,0.151360936654488,PRO_128
RCTA_TPSA,0.151170946004838,RCTA_TPSA
PRO_69,0.151119247302723,PRO_69
PRO_PEOE_VSA12,0.150544712258109,PRO_PEOE_VSA12
RCTA_141,0.149221775731869,RCTA_141
PRO_114,0.148847803982858,PRO_114
PRO_47,0.148113979951417,PRO_47
CAT_fr_allylic_oxid,0.148040200329458,CAT_fr_allylic_oxid
RCTB_NumAliphaticRings,0.147812581188115,RCTB_NumAliphaticRings
RCTB_122,0.147195541097439,RCTB_122
RCTB_0,0.146118389802875,RCTB_0
RCTB_146,0.145812369964755,RCTB_146
CAT_VSA_EState2,0.145712514926315,CAT_VSA_EState2
RCTB_NumAromaticHeterocycles,0.145390367892479,RCTB_NumAromaticHeterocycles
CAT_Chi0n,0.145172778665962,CAT_Chi0n
RCTB_fr_methoxy,0.144476471130163,RCTB_fr_methoxy
PRO_SlogP_VSA11,0.144424992058436,PRO_SlogP_VSA11
RCTB_40,0.144196558084667,RCTB_40
