,MeanDecreaseGini,Features
RCTB_HeavyAtomCount,0.894073175803632,RCTB_HeavyAtomCount
RCTA_Chi3v,0.893068671062762,RCTA_Chi3v
RCTA_VSA_EState6,0.883628578467708,RCTA_VSA_EState6
RCTA_Chi4n,0.873628309303976,RCTA_Chi4n
RCTB_Chi0n,0.861389006614162,RCTB_Chi0n
RCTB_SlogP_VSA3,0.859374524117223,RCTB_SlogP_VSA3
RCTB_SMR_VSA6,0.856771534545576,RCTB_SMR_VSA6
RCTB_VSA_EState3,0.845166047416549,RCTB_VSA_EState3
RCTB_SMR_VSA10,0.841445565552404,RCTB_SMR_VSA10
PRO_BCUT2D_LOGPLOW,0.833433786394993,PRO_BCUT2D_LOGPLOW
PRO_EState_VSA1,0.822357094948737,PRO_EState_VSA1
PRO_NumSaturatedRings,0.815917014514435,PRO_NumSaturatedRings
RCTA_BCUT2D_CHGLO,0.810022651152987,RCTA_BCUT2D_CHGLO
RCTA_Kappa3,0.806637758281967,RCTA_Kappa3
PRO_LabuteASA,0.80227971564844,PRO_LabuteASA
PRO_Chi1v,0.791866608440762,PRO_Chi1v
RCTA_Kappa1,0.786560190006663,RCTA_Kappa1
PRO_Chi0,0.78138276865912,PRO_Chi0
RCTA_Chi3n,0.77676656973323,RCTA_Chi3n
PRO_Chi1,0.775221256569576,PRO_Chi1
PRO_ExactMolWt,0.774843380429671,PRO_ExactMolWt
PRO_BertzCT,0.774811700248902,PRO_BertzCT
PRO_SlogP_VSA3,0.760702649342418,PRO_SlogP_VSA3
CAT_HallKierAlpha,0.751172614659081,CAT_HallKierAlpha
RCTA_Chi2n,0.750905480894049,RCTA_Chi2n
PRO_NumHeteroatoms,0.744457683686707,PRO_NumHeteroatoms
RCTA_Chi1v,0.736969336046625,RCTA_Chi1v
PRO_NumRotatableBonds,0.736766949871622,PRO_NumRotatableBonds
PRO_MolWt,0.733174518844953,PRO_MolWt
RCTA_BCUT2D_CHGHI,0.729430007476439,RCTA_BCUT2D_CHGHI
PRO_PEOE_VSA10,0.726801532729261,PRO_PEOE_VSA10
PRO_Chi1n,0.725043155547399,PRO_Chi1n
RCTA_Chi4v,0.723567740440199,RCTA_Chi4v
PRO_Chi0v,0.722415324001964,PRO_Chi0v
RCTB_SlogP_VSA6,0.721381757113134,RCTB_SlogP_VSA6
PRO_NumValenceElectrons,0.718526924691116,PRO_NumValenceElectrons
PRO_PEOE_VSA14,0.715913737601747,PRO_PEOE_VSA14
RCTB_EState_VSA8,0.712135774097606,RCTB_EState_VSA8
PRO_NumSaturatedHeterocycles,0.711642492276819,PRO_NumSaturatedHeterocycles
RCTA_MinAbsEStateIndex,0.678633621790548,RCTA_MinAbsEStateIndex
RCTA_MaxPartialCharge,0.673529445935032,RCTA_MaxPartialCharge
PRO_NOCount,0.661938971184796,PRO_NOCount
RCTA_PEOE_VSA8,0.646489552624038,RCTA_PEOE_VSA8
RCTB_SMR_VSA5,0.644630156079434,RCTB_SMR_VSA5
RCTB_EState_VSA10,0.64157995801701,RCTB_EState_VSA10
RCTA_SMR_VSA6,0.635655817787641,RCTA_SMR_VSA6
RCTB_VSA_EState9,0.629813244851027,RCTB_VSA_EState9
CAT_FractionCSP3,0.626563290193141,CAT_FractionCSP3
CAT_Chi1v,0.625752005154007,CAT_Chi1v
PRO_206,0.62331407017295,PRO_206
RCTB_PEOE_VSA5,0.622102151230532,RCTB_PEOE_VSA5
RCTB_SlogP_VSA4,0.621999416184966,RCTB_SlogP_VSA4
RCTA_FpDensityMorgan2,0.616141521241085,RCTA_FpDensityMorgan2
PRO_VSA_EState3,0.615958172021811,PRO_VSA_EState3
RCTB_PEOE_VSA1,0.613385154669652,RCTB_PEOE_VSA1
RCTB_247,0.610718696401127,RCTB_247
CAT_SlogP_VSA12,0.606041051342921,CAT_SlogP_VSA12
RCTB_NumRotatableBonds,0.602235692197652,RCTB_NumRotatableBonds
RCTB_NumHeteroatoms,0.599875638853673,RCTB_NumHeteroatoms
CAT_MolWt,0.59703546250278,CAT_MolWt
RCTB_186,0.578582118763517,RCTB_186
RCTA_PEOE_VSA6,0.57504654142626,RCTA_PEOE_VSA6
RCTA_PEOE_VSA7,0.572705465339683,RCTA_PEOE_VSA7
CAT_VSA_EState8,0.567329924409122,CAT_VSA_EState8
RCTA_MaxAbsPartialCharge,0.564072942371895,RCTA_MaxAbsPartialCharge
SOL.C1CCOC1,0.560727500734523,SOL.C1CCOC1
RCTB_210,0.558447466182672,RCTB_210
PRO_BCUT2D_MRLOW,0.54963437621204,PRO_BCUT2D_MRLOW
CAT_HeavyAtomMolWt,0.522952278968896,CAT_HeavyAtomMolWt
RCTA_BertzCT,0.519486431063925,RCTA_BertzCT
RCTA_MolMR,0.509378817849934,RCTA_MolMR
CAT_67,0.505646607977715,CAT_67
PRO_SlogP_VSA7,0.503369274317766,PRO_SlogP_VSA7
RCTB_NumHAcceptors,0.501755293038513,RCTB_NumHAcceptors
RCTA_Chi1,0.50081854961548,RCTA_Chi1
CAT_LabuteASA,0.496398457750819,CAT_LabuteASA
RCTA_SlogP_VSA2,0.495732421665968,RCTA_SlogP_VSA2
RCTB_PEOE_VSA3,0.492687632136219,RCTB_PEOE_VSA3
RCTA_NumRotatableBonds,0.490446941223385,RCTA_NumRotatableBonds
PRO_fr_allylic_oxid,0.488703165059864,PRO_fr_allylic_oxid
RCTA_BCUT2D_LOGPHI,0.487638028485734,RCTA_BCUT2D_LOGPHI
RCTA_SMR_VSA7,0.473977588778153,RCTA_SMR_VSA7
RCTB_SlogP_VSA1,0.46576836433894,RCTB_SlogP_VSA1
RCTB_NOCount,0.451120635985678,RCTB_NOCount
RCTA_EState_VSA1,0.450820281469673,RCTA_EState_VSA1
RCTA_FractionCSP3,0.447142958179898,RCTA_FractionCSP3
CAT_ExactMolWt,0.446400418273272,CAT_ExactMolWt
CAT_SMR_VSA7,0.444063200421946,CAT_SMR_VSA7
RCTA_LabuteASA,0.44145138173298,RCTA_LabuteASA
CAT_Kappa2,0.437199025420382,CAT_Kappa2
RCTA_ExactMolWt,0.432146297328962,RCTA_ExactMolWt
RCTA_MaxAbsEStateIndex,0.426786123039168,RCTA_MaxAbsEStateIndex
CAT_VSA_EState7,0.422995517812878,CAT_VSA_EState7
RCTA_NumValenceElectrons,0.415491738120504,RCTA_NumValenceElectrons
CAT_45,0.413658021338288,CAT_45
RCTA_MolWt,0.41291490090144,RCTA_MolWt
PRO_VSA_EState2,0.410401614729759,PRO_VSA_EState2
CAT_BalabanJ,0.406496294788903,CAT_BalabanJ
RCTB_SlogP_VSA10,0.393467156438992,RCTB_SlogP_VSA10
RCTB_77,0.391756209883879,RCTB_77
RCTB_PEOE_VSA4,0.386362589980386,RCTB_PEOE_VSA4
RCTA_SMR_VSA10,0.378862178091554,RCTA_SMR_VSA10
RCTB_172,0.375038439325417,RCTB_172
RCTA_MaxEStateIndex,0.373551483987405,RCTA_MaxEStateIndex
CAT_SlogP_VSA6,0.371520907424604,CAT_SlogP_VSA6
RCTB_SMR_VSA9,0.368159501361946,RCTB_SMR_VSA9
RCTA_SlogP_VSA6,0.365583518896395,RCTA_SlogP_VSA6
RCTA_Kappa2,0.361842473739701,RCTA_Kappa2
CAT_SMR_VSA1,0.359936553374815,CAT_SMR_VSA1
RCTB_fr_alkyl_halide,0.357410832924599,RCTB_fr_alkyl_halide
RCTB_fr_benzene,0.35698020801849,RCTB_fr_benzene
RCTB_203,0.355702599792867,RCTB_203
CAT_211,0.3547369845553,CAT_211
PRO_EState_VSA10,0.350128979146445,PRO_EState_VSA10
CAT_fr_benzene,0.339337716321638,CAT_fr_benzene
CAT_FpDensityMorgan3,0.338761008361959,CAT_FpDensityMorgan3
RCTA_HeavyAtomCount,0.336247547405926,RCTA_HeavyAtomCount
PRO_HeavyAtomCount,0.334477481304057,PRO_HeavyAtomCount
RCTB_SlogP_VSA12,0.334256816168728,RCTB_SlogP_VSA12
PRO_214,0.328163840655154,PRO_214
CAT_Chi0n,0.32354802109268,CAT_Chi0n
CAT_Chi2n,0.322815980538946,CAT_Chi2n
PRO_SlogP_VSA4,0.31792527907184,PRO_SlogP_VSA4
RCTB_fr_ether,0.316827288500945,RCTB_fr_ether
PRO_SlogP_VSA8,0.316345513650727,PRO_SlogP_VSA8
RCTA_EState_VSA9,0.31516999640665,RCTA_EState_VSA9
CAT_FpDensityMorgan2,0.314227497145653,CAT_FpDensityMorgan2
CAT_PEOE_VSA8,0.309228289007804,CAT_PEOE_VSA8
PRO_fr_benzene,0.301975909614863,PRO_fr_benzene
RCTB_167,0.301165962481299,RCTB_167
CAT_SMR_VSA5,0.300266577982214,CAT_SMR_VSA5
PRO_105,0.298441547387545,PRO_105
RCTA_Chi0v,0.296617347069893,RCTA_Chi0v
PRO_NumAliphaticRings,0.296094094571287,PRO_NumAliphaticRings
RCTB_31,0.293714755416158,RCTB_31
CAT_SlogP_VSA2,0.291450110122634,CAT_SlogP_VSA2
RCTB_218,0.288395345412459,RCTB_218
PRO_58,0.284045287544776,PRO_58
CAT_FpDensityMorgan1,0.283139413599225,CAT_FpDensityMorgan1
RCTB_fr_halogen,0.281404125590192,RCTB_fr_halogen
RCTB_SlogP_VSA8,0.281198797147108,RCTB_SlogP_VSA8
RCTB_EState_VSA6,0.281097049861567,RCTB_EState_VSA6
RCTA_117,0.2781943337014,RCTA_117
CAT_MolLogP,0.277314940590687,CAT_MolLogP
RCTB_NumAromaticHeterocycles,0.276846889032658,RCTB_NumAromaticHeterocycles
RCTB_NumAromaticCarbocycles,0.276613400019203,RCTB_NumAromaticCarbocycles
PRO_SlogP_VSA10,0.275082822465698,PRO_SlogP_VSA10
CAT_EState_VSA1,0.273720886360843,CAT_EState_VSA1
CAT_NumAromaticCarbocycles,0.263936071528388,CAT_NumAromaticCarbocycles
RCTB_40,0.259003248535772,RCTB_40
RCTB_49,0.258699749623194,RCTB_49
PRO_167,0.257466059232273,PRO_167
RCTA_SlogP_VSA4,0.257212485882316,RCTA_SlogP_VSA4
CAT_HeavyAtomCount,0.254793605524182,CAT_HeavyAtomCount
PRO_NumAromaticCarbocycles,0.25322743149555,PRO_NumAromaticCarbocycles
RCTA_BCUT2D_MWHI,0.25259271701419,RCTA_BCUT2D_MWHI
PRO_66,0.251594304365415,PRO_66
CAT_Chi0v,0.250339828985167,CAT_Chi0v
RCTB_SMR_VSA3,0.249995183987725,RCTB_SMR_VSA3
CAT_SlogP_VSA5,0.249750235100618,CAT_SlogP_VSA5
CAT_BertzCT,0.243746791471467,CAT_BertzCT
RCTA_BCUT2D_MRLOW,0.242749445813671,RCTA_BCUT2D_MRLOW
RCTB_64,0.241908364836523,RCTB_64
RCTA_HeavyAtomMolWt,0.241013255146136,RCTA_HeavyAtomMolWt
CAT_PEOE_VSA9,0.239979655143462,CAT_PEOE_VSA9
PRO_192,0.239892807654753,PRO_192
CAT_NumHAcceptors,0.239557446360564,CAT_NumHAcceptors
PRO_119,0.238476390655688,PRO_119
PRO_43,0.237463529119274,PRO_43
PRO_89,0.234096123934434,PRO_89
PRO_8,0.232768979984704,PRO_8
CAT_74,0.232734861506416,CAT_74
RCTB_157,0.231693676683299,RCTB_157
RCTA_BCUT2D_MRHI,0.230484572974873,RCTA_BCUT2D_MRHI
PRO_RingCount,0.228218400273741,PRO_RingCount
PRO_PEOE_VSA3,0.228090180452834,PRO_PEOE_VSA3
RCTB_RingCount,0.226641704862807,RCTB_RingCount
PRO_SMR_VSA9,0.226100072131662,PRO_SMR_VSA9
CAT_Chi1,0.225298708881823,CAT_Chi1
RCTA_fr_alkyl_halide,0.224292667156391,RCTA_fr_alkyl_halide
RCTB_196,0.224079631559342,RCTB_196
CAT_VSA_EState1,0.222910864125944,CAT_VSA_EState1
CAT_Chi1n,0.221945038007394,CAT_Chi1n
RCTB_NumAromaticRings,0.221520339067419,RCTB_NumAromaticRings
PRO_25,0.218512048353766,PRO_25
RCTA_PEOE_VSA14,0.21819606611301,RCTA_PEOE_VSA14
RCTB_136,0.218084065696634,RCTB_136
CAT_SlogP_VSA1,0.217748977097725,CAT_SlogP_VSA1
CAT_SMR_VSA6,0.21719260268693,CAT_SMR_VSA6
PRO_219,0.216468701359318,PRO_219
CAT_NumRotatableBonds,0.21602172353504,CAT_NumRotatableBonds
PRO_145,0.215266481409549,PRO_145
PRO_NumAromaticRings,0.215155193462987,PRO_NumAromaticRings
CAT_NumValenceElectrons,0.214090874380726,CAT_NumValenceElectrons
RCTB_199,0.211928400732235,RCTB_199
PRO_NumHDonors,0.210629496615733,PRO_NumHDonors
SOL.CC1.CC.CC.C1,0.208913274866251,SOL.CC1.CC.CC.C1
PRO_13,0.207472360755528,PRO_13
RCTB_fr_allylic_oxid,0.206938871435096,RCTB_fr_allylic_oxid
PRO_37,0.205827000583272,PRO_37
RCTA_TPSA,0.204925775009031,RCTA_TPSA
CAT_EState_VSA2,0.201347961848785,CAT_EState_VSA2
CAT_NOCount,0.200847670480494,CAT_NOCount
CAT_PEOE_VSA7,0.198939363938548,CAT_PEOE_VSA7
CAT_PEOE_VSA1,0.198298460158154,CAT_PEOE_VSA1
RCTA_SMR_VSA4,0.197276371460703,RCTA_SMR_VSA4
RCTB_27,0.195284974475856,RCTB_27
PRO_fr_bicyclic,0.194385651626449,PRO_fr_bicyclic
RCTB_206,0.19411530467073,RCTB_206
CAT_VSA_EState3,0.191898046946012,CAT_VSA_EState3
PRO_86,0.191640021167129,PRO_86
RCTB_PEOE_VSA13,0.190697040080799,RCTB_PEOE_VSA13
RCTB_63,0.190653513817577,RCTB_63
RCTB_fr_NH0,0.189575357091941,RCTB_fr_NH0
RCTB_96,0.185700346932896,RCTB_96
PRO_EState_VSA8,0.185017835995975,PRO_EState_VSA8
PRO_28,0.184036137110719,PRO_28
PRO_199,0.18138416660998,PRO_199
PRO_158,0.180960928867893,PRO_158
RCTB_PEOE_VSA2,0.179237031981925,RCTB_PEOE_VSA2
CAT_TPSA,0.178412563455381,CAT_TPSA
RCTB_149,0.177257293094496,RCTB_149
PRO_90,0.177008815043368,PRO_90
RCTB_58,0.176251061484607,RCTB_58
RCTB_164,0.173940666806576,RCTB_164
PRO_235,0.17357829848909,PRO_235
RCTB_128,0.171939505799956,RCTB_128
RCTB_216,0.170650699336009,RCTB_216
RCTB_0,0.169155766056705,RCTB_0
RCTB_fr_C_O,0.168888722566278,RCTB_fr_C_O
CAT_Chi0,0.168341772758234,CAT_Chi0
CAT_203,0.168305978411611,CAT_203
PRO_231,0.167655853947047,PRO_231
PRO_187,0.167134744055575,PRO_187
PRO_SlogP_VSA11,0.166019856219697,PRO_SlogP_VSA11
RCTB_fr_methoxy,0.164478098770018,RCTB_fr_methoxy
PRO_59,0.164052761454414,PRO_59
CAT_MolMR,0.163691450883945,CAT_MolMR
RCTA_NumHAcceptors,0.163456835250647,RCTA_NumHAcceptors
CAT_NumAromaticRings,0.163204172797875,CAT_NumAromaticRings
CAT_SlogP_VSA8,0.162678573387642,CAT_SlogP_VSA8
PRO_180,0.162637373692867,PRO_180
PRO_134,0.161412145134824,PRO_134
RCTB_227,0.160871350723637,RCTB_227
PRO_47,0.159956252551536,PRO_47
RCTA_BCUT2D_LOGPLOW,0.159583370118639,RCTA_BCUT2D_LOGPLOW
RCTB_11,0.159340157511481,RCTB_11
RCTA_101,0.159166646339909,RCTA_101
PRO_133,0.157509079579377,PRO_133
PRO_NHOHCount,0.157464352333535,PRO_NHOHCount
PRO_4,0.157286598682707,PRO_4
RCTB_50,0.156644286784793,RCTB_50
RCTA_NumHeteroatoms,0.156259442609667,RCTA_NumHeteroatoms
CAT_SlogP_VSA3,0.154514613659039,CAT_SlogP_VSA3
RCTB_SlogP_VSA11,0.154316258149079,RCTB_SlogP_VSA11
CAT_VSA_EState6,0.153845481696389,CAT_VSA_EState6
RCTA_111,0.153095621261565,RCTA_111
CAT_100,0.152270268060107,CAT_100
PRO_27,0.151971112448068,PRO_27
CAT_EState_VSA8,0.151344171563651,CAT_EState_VSA8
RCTB_80,0.150912348113031,RCTB_80
CAT_EState_VSA10,0.149814713980635,CAT_EState_VSA10
RCTB_138,0.149127050938369,RCTB_138
RCTA_167,0.148772655596684,RCTA_167
RCTB_26,0.14772178658154,RCTB_26
RCTA_SlogP_VSA3,0.147383448144427,RCTA_SlogP_VSA3
CAT_NumAliphaticRings,0.147311583611603,CAT_NumAliphaticRings
PRO_125,0.146606584111737,PRO_125
RCTB_122,0.145811360519964,RCTB_122
PRO_24,0.145529197422136,PRO_24
PRO_65,0.144067880613656,PRO_65
PRO_67,0.143618889592295,PRO_67
CAT_64,0.143329406979424,CAT_64
RCTB_48,0.14330015983411,RCTB_48
CAT_214,0.142850639900279,CAT_214
RCTB_231,0.141742121890509,RCTB_231
RCTB_42,0.140652586413922,RCTB_42
