,MeanDecreaseGini,Features
PRO_BCUT2D_CHGLO,1.80141535072651,PRO_BCUT2D_CHGLO
RCTB_MinEStateIndex,1.68965779099806,RCTB_MinEStateIndex
PRO_MinEStateIndex,1.64302975276659,PRO_MinEStateIndex
PRO_VSA_EState8,1.61496630848642,PRO_VSA_EState8
PRO_VSA_EState6,1.54378016314669,PRO_VSA_EState6
PRO_VSA_EState1,1.52157803661419,PRO_VSA_EState1
PRO_EState_VSA9,1.48576606362184,PRO_EState_VSA9
PRO_Chi0,1.46117051789416,PRO_Chi0
RCTB_Chi1,1.43562849443831,RCTB_Chi1
RCTB_Chi1n,1.43489988097982,RCTB_Chi1n
RCTB_BCUT2D_CHGLO,1.43279128018763,RCTB_BCUT2D_CHGLO
PRO_Chi3n,1.41976414149327,PRO_Chi3n
RCTB_Chi3n,1.4107324796256,RCTB_Chi3n
PRO_MaxPartialCharge,1.40328743346883,PRO_MaxPartialCharge
RCTB_VSA_EState1,1.39707552144243,RCTB_VSA_EState1
RCTB_MinAbsEStateIndex,1.39345308590281,RCTB_MinAbsEStateIndex
RCTB_Chi0v,1.38583734501258,RCTB_Chi0v
RCTB_Chi2n,1.38272985251964,RCTB_Chi2n
RCTB_BalabanJ,1.38017391636702,RCTB_BalabanJ
PRO_MinAbsPartialCharge,1.37090776875299,PRO_MinAbsPartialCharge
RCTB_SMR_VSA1,1.35413790627516,RCTB_SMR_VSA1
RCTB_Kappa3,1.33775789665895,RCTB_Kappa3
PRO_VSA_EState4,1.33698427969659,PRO_VSA_EState4
PRO_FpDensityMorgan2,1.33602774303424,PRO_FpDensityMorgan2
RCTB_Kappa2,1.33300101127532,RCTB_Kappa2
RCTB_MolWt,1.33014501602995,RCTB_MolWt
RCTB_Kappa1,1.32558323820598,RCTB_Kappa1
RCTB_VSA_EState6,1.32179742383272,RCTB_VSA_EState6
RCTB_Chi0n,1.32109969990803,RCTB_Chi0n
PRO_Chi2n,1.30689381316241,PRO_Chi2n
PRO_MaxAbsPartialCharge,1.29352214376192,PRO_MaxAbsPartialCharge
RCTB_BertzCT,1.29278063969841,RCTB_BertzCT
PRO_FpDensityMorgan3,1.28952649488451,PRO_FpDensityMorgan3
PRO_PEOE_VSA7,1.28926997796803,PRO_PEOE_VSA7
RCTB_PEOE_VSA8,1.28854492508038,RCTB_PEOE_VSA8
PRO_Chi1v,1.28592329105182,PRO_Chi1v
RCTB_FpDensityMorgan3,1.28475394969964,RCTB_FpDensityMorgan3
RCTB_MolLogP,1.28006763065055,RCTB_MolLogP
PRO_MinPartialCharge,1.27917261128545,PRO_MinPartialCharge
PRO_Chi0n,1.27774753346658,PRO_Chi0n
RCTB_BCUT2D_MWLOW,1.26018780124125,RCTB_BCUT2D_MWLOW
PRO_MolLogP,1.26004356722292,PRO_MolLogP
RCTB_Chi1v,1.25978186309669,RCTB_Chi1v
PRO_BCUT2D_MWLOW,1.25849863873571,PRO_BCUT2D_MWLOW
PRO_Chi4n,1.25571393606982,PRO_Chi4n
PRO_LabuteASA,1.25532190008258,PRO_LabuteASA
PRO_Kappa1,1.25063098084374,PRO_Kappa1
PRO_VSA_EState9,1.25051779519761,PRO_VSA_EState9
RCTA_Chi0,1.24965600644095,RCTA_Chi0
RCTB_PEOE_VSA7,1.24412271715381,RCTB_PEOE_VSA7
PRO_MaxEStateIndex,1.24061770063902,PRO_MaxEStateIndex
RCTA_EState_VSA1,1.23532244961961,RCTA_EState_VSA1
RCTB_BCUT2D_LOGPLOW,1.23280921429643,RCTB_BCUT2D_LOGPLOW
RCTA_SlogP_VSA5,1.23148782076786,RCTA_SlogP_VSA5
RCTB_ExactMolWt,1.22889877409966,RCTB_ExactMolWt
RCTB_LabuteASA,1.22412229305204,RCTB_LabuteASA
PRO_Kappa3,1.22258949008143,PRO_Kappa3
RCTA_Chi0n,1.21306639312338,RCTA_Chi0n
RCTB_BCUT2D_LOGPHI,1.21028131239169,RCTB_BCUT2D_LOGPHI
RCTB_Chi4n,1.20930475009517,RCTB_Chi4n
RCTB_FpDensityMorgan2,1.20802893575543,RCTB_FpDensityMorgan2
PRO_MaxAbsEStateIndex,1.2073456900886,PRO_MaxAbsEStateIndex
PRO_FractionCSP3,1.19851323295762,PRO_FractionCSP3
RCTB_Chi0,1.19815348326193,RCTB_Chi0
PRO_HallKierAlpha,1.19662672761636,PRO_HallKierAlpha
PRO_BCUT2D_CHGHI,1.19162316290008,PRO_BCUT2D_CHGHI
CAT_SlogP_VSA6,1.18918352938309,CAT_SlogP_VSA6
RCTB_BCUT2D_CHGHI,1.17822412739184,RCTB_BCUT2D_CHGHI
PRO_Chi4v,1.17575918218767,PRO_Chi4v
RCTB_HeavyAtomMolWt,1.17246789955607,RCTB_HeavyAtomMolWt
PRO_qed,1.16888805034047,PRO_qed
PRO_SMR_VSA1,1.1634854853998,PRO_SMR_VSA1
PRO_Chi2v,1.16333685068493,PRO_Chi2v
PRO_MinAbsEStateIndex,1.16043434045647,PRO_MinAbsEStateIndex
RCTA_VSA_EState4,1.15978221026828,RCTA_VSA_EState4
RCTB_MaxEStateIndex,1.15137802311184,RCTB_MaxEStateIndex
RCTB_Chi3v,1.15061774177188,RCTB_Chi3v
PRO_HeavyAtomMolWt,1.15027484933194,PRO_HeavyAtomMolWt
RCTB_MaxAbsPartialCharge,1.14862998257907,RCTB_MaxAbsPartialCharge
RCTB_MinAbsPartialCharge,1.14814641338481,RCTB_MinAbsPartialCharge
RCTB_MinPartialCharge,1.14700903360446,RCTB_MinPartialCharge
RCTB_PEOE_VSA9,1.13801833494101,RCTB_PEOE_VSA9
PRO_Chi3v,1.13718071985119,PRO_Chi3v
PRO_SMR_VSA5,1.13684255247708,PRO_SMR_VSA5
PRO_Chi0v,1.13552734898154,PRO_Chi0v
RCTB_HallKierAlpha,1.13416202349131,RCTB_HallKierAlpha
PRO_BCUT2D_MRHI,1.12994504639616,PRO_BCUT2D_MRHI
PRO_Chi1,1.12950481890238,PRO_Chi1
PRO_ExactMolWt,1.12906703830455,PRO_ExactMolWt
RCTA_PEOE_VSA9,1.12680452374189,RCTA_PEOE_VSA9
PRO_BertzCT,1.10743507070784,PRO_BertzCT
PRO_FpDensityMorgan1,1.104859690763,PRO_FpDensityMorgan1
PRO_BalabanJ,1.10352332401778,PRO_BalabanJ
RCTB_VSA_EState4,1.10279244079211,RCTB_VSA_EState4
RCTB_FpDensityMorgan1,1.10148907532794,RCTB_FpDensityMorgan1
RCTB_EState_VSA9,1.10129084074859,RCTB_EState_VSA9
PRO_Chi1n,1.10000604138736,PRO_Chi1n
PRO_BCUT2D_LOGPHI,1.09692663680568,PRO_BCUT2D_LOGPHI
RCTB_qed,1.08342173011612,RCTB_qed
RCTB_MaxPartialCharge,1.08282752721953,RCTB_MaxPartialCharge
RCTB_BCUT2D_MRHI,1.08157630101873,RCTB_BCUT2D_MRHI
RCTB_NumValenceElectrons,1.07964112953104,RCTB_NumValenceElectrons
RCTB_HeavyAtomCount,1.07633841514156,RCTB_HeavyAtomCount
RCTB_BCUT2D_MRLOW,1.07625785365774,RCTB_BCUT2D_MRLOW
PRO_EState_VSA1,1.06773484908944,PRO_EState_VSA1
RCTB_SlogP_VSA5,1.05841411663752,RCTB_SlogP_VSA5
PRO_NumRotatableBonds,1.056982596292,PRO_NumRotatableBonds
RCTB_MaxAbsEStateIndex,1.05551829954589,RCTB_MaxAbsEStateIndex
PRO_SMR_VSA7,1.05404975328283,PRO_SMR_VSA7
RCTB_MolMR,1.05378759283253,RCTB_MolMR
RCTA_Chi1,1.04867361754293,RCTA_Chi1
PRO_MolWt,1.04035776452652,PRO_MolWt
RCTB_Chi2v,1.03292721513939,RCTB_Chi2v
RCTB_SMR_VSA7,1.03278693070213,RCTB_SMR_VSA7
RCTB_Chi4v,1.03123481221777,RCTB_Chi4v
PRO_VSA_EState5,1.02594714676451,PRO_VSA_EState5
RCTA_VSA_EState1,1.02364482423696,RCTA_VSA_EState1
PRO_SlogP_VSA1,1.02262667516431,PRO_SlogP_VSA1
PRO_SlogP_VSA2,1.02078402646394,PRO_SlogP_VSA2
PRO_MolMR,1.01346038880528,PRO_MolMR
RCTB_EState_VSA1,1.01306394346322,RCTB_EState_VSA1
RCTA_Chi1n,1.01272058126953,RCTA_Chi1n
RCTB_SlogP_VSA2,1.00505082406368,RCTB_SlogP_VSA2
RCTB_FractionCSP3,1.00044917412442,RCTB_FractionCSP3
PRO_PEOE_VSA6,0.995573978775763,PRO_PEOE_VSA6
PRO_SlogP_VSA5,0.989075769327484,PRO_SlogP_VSA5
PRO_PEOE_VSA8,0.981750391132923,PRO_PEOE_VSA8
RCTA_MolLogP,0.975016219995132,RCTA_MolLogP
RCTA_Chi2v,0.974694994492648,RCTA_Chi2v
RCTA_LabuteASA,0.967792816126792,RCTA_LabuteASA
PRO_NumValenceElectrons,0.965835948688204,PRO_NumValenceElectrons
RCTA_MinAbsPartialCharge,0.952042219471697,RCTA_MinAbsPartialCharge
RCTB_SlogP_VSA6,0.946446567892088,RCTB_SlogP_VSA6
RCTA_SMR_VSA1,0.944092343961408,RCTA_SMR_VSA1
PRO_VSA_EState7,0.941360228518541,PRO_VSA_EState7
PRO_PEOE_VSA9,0.940808485210402,PRO_PEOE_VSA9
RCTB_PEOE_VSA6,0.932247194187251,RCTB_PEOE_VSA6
RCTA_Chi2n,0.922613143180854,RCTA_Chi2n
RCTA_MolMR,0.921281392562956,RCTA_MolMR
RCTA_BCUT2D_CHGLO,0.920662048180829,RCTA_BCUT2D_CHGLO
RCTB_SMR_VSA10,0.918918941644759,RCTB_SMR_VSA10
RCTA_FpDensityMorgan3,0.91485215600325,RCTA_FpDensityMorgan3
PRO_Kappa2,0.907128994678263,PRO_Kappa2
RCTA_Chi1v,0.901736642563018,RCTA_Chi1v
RCTA_Kappa1,0.895697312799394,RCTA_Kappa1
RCTA_SMR_VSA5,0.890334199757236,RCTA_SMR_VSA5
RCTA_VSA_EState9,0.887788260958304,RCTA_VSA_EState9
PRO_SMR_VSA10,0.877957373303613,PRO_SMR_VSA10
RCTA_FpDensityMorgan1,0.874654184260363,RCTA_FpDensityMorgan1
CAT_SMR_VSA7,0.864703988387345,CAT_SMR_VSA7
RCTB_BCUT2D_MWHI,0.862251118519841,RCTB_BCUT2D_MWHI
RCTA_Chi4n,0.859452628776889,RCTA_Chi4n
CAT_MinEStateIndex,0.856687940050444,CAT_MinEStateIndex
RCTA_Chi3n,0.846692158366025,RCTA_Chi3n
RCTA_BCUT2D_CHGHI,0.845066953621839,RCTA_BCUT2D_CHGHI
CAT_HallKierAlpha,0.837203711940836,CAT_HallKierAlpha
RCTB_VSA_EState7,0.83042723209637,RCTB_VSA_EState7
RCTA_BalabanJ,0.829632412656773,RCTA_BalabanJ
PRO_BCUT2D_MRLOW,0.828519245068592,PRO_BCUT2D_MRLOW
RCTA_MinPartialCharge,0.816462139432983,RCTA_MinPartialCharge
CAT_Chi2v,0.815250163610369,CAT_Chi2v
RCTB_NumHeteroatoms,0.809291204997706,RCTB_NumHeteroatoms
RCTA_Chi3v,0.807082023369315,RCTA_Chi3v
PRO_SlogP_VSA6,0.806615776792998,PRO_SlogP_VSA6
RCTB_VSA_EState5,0.803559955337356,RCTB_VSA_EState5
PRO_BCUT2D_MWHI,0.795813399185074,PRO_BCUT2D_MWHI
RCTA_BertzCT,0.794100316834875,RCTA_BertzCT
RCTA_FpDensityMorgan2,0.788373956544751,RCTA_FpDensityMorgan2
RCTA_HallKierAlpha,0.783690151705253,RCTA_HallKierAlpha
RCTB_NumRotatableBonds,0.780581200865387,RCTB_NumRotatableBonds
CAT_SMR_VSA10,0.776616982729521,CAT_SMR_VSA10
RCTB_EState_VSA8,0.776370076035115,RCTB_EState_VSA8
CAT_Chi0v,0.772159858783263,CAT_Chi0v
RCTB_VSA_EState2,0.761063086240253,RCTB_VSA_EState2
RCTA_BCUT2D_MWLOW,0.760938322030601,RCTA_BCUT2D_MWLOW
PRO_HeavyAtomCount,0.759527333261521,PRO_HeavyAtomCount
RCTA_Chi4v,0.756881507887645,RCTA_Chi4v
PRO_BCUT2D_LOGPLOW,0.756641963483335,PRO_BCUT2D_LOGPLOW
CAT_PEOE_VSA9,0.755462506845606,CAT_PEOE_VSA9
RCTB_TPSA,0.754047206238476,RCTB_TPSA
RCTB_PEOE_VSA1,0.748885623641747,RCTB_PEOE_VSA1
RCTB_Ipc,0.74607660334456,RCTB_Ipc
RCTB_VSA_EState8,0.738817658500577,RCTB_VSA_EState8
PRO_PEOE_VSA1,0.735681920504877,PRO_PEOE_VSA1
RCTA_VSA_EState8,0.726467495276553,RCTA_VSA_EState8
PRO_TPSA,0.722562954182839,PRO_TPSA
RCTA_MinEStateIndex,0.708663399707076,RCTA_MinEStateIndex
RCTA_qed,0.701020255611137,RCTA_qed
RCTA_Chi0v,0.700789767198479,RCTA_Chi0v
PRO_PEOE_VSA14,0.698456949167959,PRO_PEOE_VSA14
RCTA_NumValenceElectrons,0.697448842060747,RCTA_NumValenceElectrons
RCTB_SMR_VSA5,0.69674326987643,RCTB_SMR_VSA5
RCTB_SlogP_VSA1,0.688594379165394,RCTB_SlogP_VSA1
RCTB_SlogP_VSA3,0.669545425183813,RCTB_SlogP_VSA3
PRO_SlogP_VSA7,0.66845948621626,PRO_SlogP_VSA7
RCTA_MaxPartialCharge,0.667867211645334,RCTA_MaxPartialCharge
RCTA_PEOE_VSA8,0.667533053874977,RCTA_PEOE_VSA8
CAT_Kappa1,0.661750793171862,CAT_Kappa1
RCTA_MolWt,0.661546449619016,RCTA_MolWt
CAT_MaxEStateIndex,0.658821634641125,CAT_MaxEStateIndex
RCTA_ExactMolWt,0.657935978467455,RCTA_ExactMolWt
PRO_NumHeteroatoms,0.654803368526564,PRO_NumHeteroatoms
PRO_SMR_VSA6,0.654064103944788,PRO_SMR_VSA6
RCTB_VSA_EState10,0.645180060021684,RCTB_VSA_EState10
CAT_Kappa3,0.64462837667883,CAT_Kappa3
CAT_Chi4n,0.638238961696944,CAT_Chi4n
CAT_SlogP_VSA1,0.635329100455431,CAT_SlogP_VSA1
CAT_Chi3v,0.626207979580541,CAT_Chi3v
CAT_LabuteASA,0.625069184372661,CAT_LabuteASA
CAT_PEOE_VSA8,0.622709982092209,CAT_PEOE_VSA8
RCTB_SMR_VSA6,0.621620906924031,RCTB_SMR_VSA6
RCTA_PEOE_VSA6,0.614567297455038,RCTA_PEOE_VSA6
RCTA_BCUT2D_LOGPHI,0.610170433837563,RCTA_BCUT2D_LOGPHI
RCTB_VSA_EState3,0.609967791698561,RCTB_VSA_EState3
CAT_Chi0,0.605710503003191,CAT_Chi0
PRO_SlogP_VSA3,0.605162452143902,PRO_SlogP_VSA3
RCTB_PEOE_VSA10,0.603217109868418,RCTB_PEOE_VSA10
RCTA_BCUT2D_LOGPLOW,0.600614108349226,RCTA_BCUT2D_LOGPLOW
CAT_HeavyAtomCount,0.599791322885913,CAT_HeavyAtomCount
RCTA_MaxAbsPartialCharge,0.599697336635475,RCTA_MaxAbsPartialCharge
RCTB_RingCount,0.595674757368173,RCTB_RingCount
RCTA_NumRotatableBonds,0.594661396130686,RCTA_NumRotatableBonds
CAT_Chi1v,0.592445913526028,CAT_Chi1v
RCTA_SlogP_VSA2,0.587989491762918,RCTA_SlogP_VSA2
RCTA_VSA_EState6,0.587294830351121,RCTA_VSA_EState6
