id,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10
1,100
2,100
3,99
4,99
5,100
6,87
7,99
8,99
9,99
10,99
11,99
12,99
13,99
14,99
15,89
16,99
17,99
18,99
19,98
20,91
21,88
22,99
23,99
24,99
25,99
26,99
27,95
28,91
29,99
30,97
31,97
32,90
33,99
34,99
35,92
36,92
37,92
38,99
39,99
40,99
41,99
42,98
43,98
44,98
45,98
46,98
47,87
48,98
49,98
50,98
51,98
52,98
53,98
54,98
55,98
56,95
57,91
58,89
59,98
60,98
61,87
62,87
63,98
64,98
65,98
66,94
67,92
68,91
69,98
70,98
71,98
72,98
73,98
74,98
75,98
76,98
77,91
78,98
79,97
80,98
81,98
82,97
83,97
84,97
85,97
86,97
87,97
88,97
89,97
90,97
91,97
92,89
93,89
94,97
95,97
96,97
97,92
98,97
99,97
100,97
101,97
102,86
103,86
104,97
105,97
106,97
107,96
108,96
109,97
110,97
111,97
112,96
113,96
114,96
115,96
116,96
117,91
118,96
119,96
120,96
121,96
122,96
123,96
124,96
125,96
126,92
127,96
128,96
129,96
130,96
131,96
132,90
133,96
134,95
135,96
136,96
137,95
138,96
139,96
140,96
141,96
142,96
143,96
144,96
145,96
146,96
147,96
148,94
149,94
150,96
151,95
152,95
153,95
154,91
155,95
156,95
157,95
158,91
159,90
160,95
161,95
162,95
163,95
164,95
165,95
166,95
167,95
168,95
169,95
170,95
171,95
172,95
173,95
174,95
175,95
176,95
177,95
178,95
179,95
180,95
181,95
182,92
183,92
184,95
185,95
186,95
187,95
188,95
189,95
190,95
191,94
192,94
193,94
194,94
195,94
196,87
197,94
198,94
199,94
200,94
201,94
202,94
203,94
204,94
205,94
206,94
207,94
208,94
209,94
210,93
211,93
212,93
213,94
214,94
215,94
216,94
217,94
218,94
219,94
220,93
221,93
222,93
223,93
224,93
225,93
226,93
227,93
228,93
229,93
230,93
231,93
232,93
233,93
234,93
235,93
236,93
237,93
238,93
239,93
240,93
241,93
242,93
243,93
244,91
245,93
246,93
247,91
248,93
249,91
250,93
251,92
252,92
253,92
254,92
255,92
256,92
257,92
258,92
259,92
260,92
261,92
262,92
263,92
264,92
265,92
266,92
267,92
268,92
269,92
270,92
271,90
272,92
273,92
274,92
275,92
276,92
277,92
278,92
279,91
280,91
281,91
282,91
283,91
284,91
285,91
286,91
287,91
288,91
289,91
290,91
291,91
292,91
293,91
294,91
295,91
296,91
297,91
298,91
299,91
300,91
301,91
302,91
303,91
304,91
305,91
306,91
307,91
308,91
309,91
310,90
311,90
312,90
313,90
314,90
315,90
316,90
317,90
318,90
319,90
320,90
321,90
322,90
323,90
324,90
325,90
326,90
327,90
328,90
329,90
330,90
331,90
332,90
333,90
334,90
335,90
336,90
337,90
338,90
339,90
340,90
341,90
342,90
343,90
344,90
345,90
346,90
347,90
348,90
349,90
350,90
351,90
352,90
353,90
354,90
355,90
356,90
357,90
358,90
359,90
360,89
361,89
362,89
363,89
364,89
365,89
366,89
367,89
368,89
369,89
370,89
371,89
372,89
373,89
374,89
375,89
376,89
377,89
378,89
379,89
380,89
381,89
382,89
383,89
384,89
385,89
386,89
387,88
388,88
389,88
390,88
391,88
392,88
393,88
394,88
395,88
396,88
397,88
398,88
399,88
400,88
401,88
402,88
403,88
404,88
405,88
406,88
407,88
408,88
409,87
410,87
411,87
412,87
413,87
414,87
415,87
416,87
417,87
418,87
419,87
420,87
421,87
422,87
423,87
424,87
425,87
426,87
427,87
428,87
429,87
430,87
431,87
432,87
433,87
434,87
435,87
436,87
437,87
438,87
439,87
440,87
441,87
442,87
443,87
444,87
445,87
446,87
447,87
448,87
449,87
450,87
451,87
452,87
453,87
454,87
455,87
456,86
457,86
458,86
459,86
460,86
461,86
462,86
463,86
464,86
465,86
466,86
467,86
468,86
469,86
470,86
471,86
472,86
473,86
474,86
475,86
476,86
477,86
478,86
479,86
480,86
481,86
482,86
483,85
484,85
485,85
486,85
487,85
488,85
489,85
490,85
491,85
492,85
493,85
494,85
495,85
496,85
497,85
498,85
499,85
500,85
501,85
502,85
503,85
504,85
505,85
506,85
507,85
508,78
509,78
510,85
511,85
512,85
513,85
514,84
515,82
516,74
517,85
518,84
519,84
520,84
521,84
522,84
523,84
524,84
525,84
526,84
527,84
528,84
529,84
530,84
531,84
532,84
533,84
534,84
535,84
536,84
537,84
538,84
539,84
540,84
541,84
542,84
543,84
544,84
545,84
546,83
547,83
548,83
549,83
550,83
551,83
552,83
553,83
554,83
555,83
556,83
557,83
558,83
559,83
560,83
561,83
562,83
563,83
564,80
565,83
566,83
567,83
568,79
569,83
570,83
571,83
572,83
573,83
574,83
575,83
576,83
577,83
578,83
579,83
580,83
581,83
582,83
583,83
584,83
585,82
586,82
587,82
588,82
589,82
590,82
591,82
592,82
593,82
594,82
595,82
596,82
597,82
598,82
599,82
600,82
601,82
602,82
603,82
604,82
605,82
606,82
607,82
608,82
609,82
610,82
611,82
612,82
613,82
614,82
615,82
616,81
617,81
618,81
619,81
620,81
621,81
622,81
623,81
624,81
625,81
626,81
627,81
628,81
629,81
630,81
631,81
632,73
633,81
634,81
635,81
636,81
637,81
638,81
639,81
640,80
641,80
642,80
643,80
644,80
645,72
646,80
647,80
648,80
649,80
650,80
651,80
652,80
653,80
654,80
655,80
656,80
657,80
658,80
659,80
660,80
661,80
662,80
663,80
664,74
665,80
666,80
667,80
668,80
669,80
670,80
671,80
672,80
673,80
674,80
675,79
676,79
677,79
678,79
679,79
680,79
681,79
682,79
683,79
684,79
685,79
686,79
687,79
688,79
689,79
690,79
691,79
692,79
693,79
694,79
695,79
696,79
697,79
698,79
699,79
700,79
701,79
702,79
703,79
704,79
705,79
706,79
707,79
708,79
709,79
710,79
711,79
712,79
713,78
714,78
715,78
716,78
717,78
718,78
719,78
720,78
721,78
722,78
723,78
724,78
725,78
726,78
727,78
728,78
729,78
730,78
731,78
732,78
733,78
734,78
735,78
736,78
737,78
738,78
739,78
740,78
741,78
742,78
743,78
744,78
745,78
746,78
747,78
748,77
749,77
750,77
751,77
752,77
753,77
754,77
755,77
756,77
757,77
758,77
759,77
760,77
761,77
762,77
763,77
764,75
765,74
766,77
767,77
768,77
769,77
770,77
771,76
772,76
773,76
774,76
775,76
776,76
777,76
778,76
779,76
780,76
781,76
782,76
783,76
784,76
785,76
786,76
787,76
788,76
789,76
790,76
791,76
792,76
793,76
794,76
795,76
796,76
797,76
798,76
799,76
800,76
801,76
802,76
803,76
804,76
805,75
806,75
807,75
808,75
809,75
810,75
811,75
812,75
813,75
814,75
815,75
816,75
817,75
818,75
819,75
820,75
821,75
822,75
823,75
824,75
825,75
826,75
827,75
828,75
829,75
830,75
831,75
832,75
833,75
834,74
835,74
836,75
837,75
838,75
839,75
840,74
841,74
842,74
843,74
844,74
845,74
846,74
847,74
848,74
849,74
850,74
851,74
852,74
853,74
854,74
855,74
856,74
857,74
858,74
859,74
860,74
861,74
862,74
863,74
864,74
865,74
866,74
867,74
868,74
869,74
870,74
871,73
872,73
873,72
874,73
875,73
876,73
877,73
878,73
879,73
880,73
881,73
882,73
883,73
884,73
885,73
886,73
887,73
888,73
889,73
890,73
891,73
892,73
893,73
894,73
895,73
896,73
897,73
898,73
899,72
900,72
901,72
902,72
903,72
904,72
905,72
906,72
907,72
908,72
909,72
910,72
911,72
912,72
913,72
914,72
915,72
916,72
917,72
918,72
919,72
920,72
921,72
922,72
923,72
924,72
925,72
926,72
927,72
928,72
929,72
930,72
931,72
932,72
933,72
934,72
935,72
936,72
937,71
938,71
939,71
940,71
941,71
942,71
943,71
944,71
945,71
946,71
947,71
948,71
949,71
950,71
951,71
952,71
953,71
954,71
955,71
956,71
957,71
958,71
959,71
960,71
961,71
962,70
963,70
964,70
965,70
966,70
967,70
968,70
969,70
970,70
971,70
972,70
973,70
974,70
975,70
976,70
977,70
978,70
979,70
980,70
981,70
982,70
983,70
984,70
985,70
986,70
987,70
988,70
989,70
990,70
991,70
992,70
993,70
994,70
995,70
996,70
997,70
998,70
999,69
1000,69
1001,69
1002,69
1003,69
1004,69
1005,69
1006,50
1007,69
1008,69
1009,69
1010,48
1011,69
1012,69
1013,69
1014,69
1015,69
1016,69
1017,69
1018,69
1019,69
1020,69
1021,68
1022,68
1023,68
1024,68
1025,68
1026,67
1027,68
1028,68
1029,68
1030,68
1031,68
1032,68
1033,68
1034,68
1035,68
1036,68
1037,68
1038,68
1039,68
1040,68
1041,68
1042,68
1043,68
1044,68
1045,68
1046,68
1047,67
1048,67
1049,67
1050,67
1051,67
1052,67
1053,67
1054,67
1055,67
1056,67
1057,67
1058,67
1059,67
1060,67
1061,67
1062,66
1063,66
1064,66
1065,66
1066,66
1067,66
1068,66
1069,66
1070,66
1071,66
1072,66
1073,66
1074,66
1075,66
1076,66
1077,66
1078,66
1079,66
1080,66
1081,66
1082,66
1083,66
1084,66
1085,65
1086,65
1087,65
1088,65
1089,65
1090,65
1091,65
1092,65
1093,65
1094,54
1095,65
1096,65
1097,32
1098,65
1099,65
1100,65
1101,63
1102,58
1103,65
1104,64
1105,64
1106,64
1107,64
1108,64
1109,64
1110,64
1111,64
1112,64
1113,64
1114,64
1115,64
1116,64
1117,64
1118,63
1119,63
1120,63
1121,63
1122,63
1123,63
1124,63
1125,63
1126,63
1127,63
1128,63
1129,63
1130,63
1131,63
1132,63
1133,63
1134,63
1135,63
1136,63
1137,63
1138,63
1139,63
1140,63
1141,62
1142,62
1143,62
1144,62
1145,62
1146,62
1147,62
1148,62
1149,62
1150,62
1151,62
1152,62
1153,62
1154,62
1155,30
1156,62
1157,62
1158,62
1159,62
1160,62
1161,62
1162,62
1163,62
1164,61
1165,61
1166,61
1167,61
1168,61
1169,61
1170,61
1171,61
1172,61
1173,61
1174,61
1175,61
1176,61
1177,61
1178,61
1179,61
1180,61
1181,61
1182,61
1183,60
1184,60
1185,60
1186,60
1187,60
1188,60
1189,60
1190,60
1191,60
1192,60
1193,60
1194,60
1195,60
1196,60
1197,60
1198,60
1199,48
1200,60
1201,60
1202,60
1203,60
1204,60
1205,60
1206,39
1207,39
1208,60
1209,60
1210,60
1211,59
1212,59
1213,59
1214,59
1215,59
1216,59
1217,59
1218,59
1219,59
1220,58
1221,58
1222,58
1223,58
1224,58
1225,58
1226,58
1227,58
1228,58
1229,58
1230,57
1231,57
1232,57
1233,57
1234,57
1235,57
1236,57
1237,57
1238,57
1239,56
1240,56
1241,56
1242,56
1243,56
1244,56
1245,56
1246,56
1247,56
1248,56
1249,56
1250,56
1251,56
1252,56
1253,56
1254,56
1255,55
1256,55
1257,55
1258,55
1259,55
1260,55
1261,55
1262,55
1263,55
1264,55
1265,55
1266,55
1267,55
1268,55
1269,55
1270,55
1271,55
1272,41
1273,55
1274,55
1275,55
1276,54
1277,54
1278,54
1279,54
1280,54
1281,54
1282,54
1283,54
1284,54
1285,54
1286,54
1287,54
1288,54
1289,54
1290,54
1291,53
1292,53
1293,53
1294,53
1295,53
1296,53
1297,53
1298,53
1299,52
1300,52
1301,52
1302,52
1303,52
1304,52
1305,52
1306,48
1307,52
1308,52
1309,52
1310,52
1311,52
1312,52
1313,52
1314,51
1315,51
1316,51
1317,51
1318,51
1319,51
1320,51
1321,51
1322,51
1323,51
1324,51
1325,50
1326,50
1327,50
1328,50
1329,50
1330,50
1331,50
1332,50
1333,50
1334,50
1335,50
1336,50
1337,49
1338,49
1339,49
1340,49
1341,48
1342,48
1343,48
1344,48
1345,48
1346,48
1347,48
1348,48
1349,48
1350,30
1351,12
1352,47
1353,47
1354,47
1355,47
1356,47
1357,47
1358,47
1359,47
1360,47
1361,47
1362,47
1363,46
1364,46
1365,46
1366,46
1367,46
1368,46
1369,46
1370,46
1371,46
1372,46
1373,45
1374,45
1375,45
1376,45
1377,45
1378,45
1379,45
1380,45
1381,45
1382,45
1383,45
1384,45
1385,45
1386,45
1387,45
1388,45
1389,45
1390,45
1391,45
1392,44
1393,44
1394,44
1395,44
1396,44
1397,44
1398,43
1399,43
1400,43
1401,43
1402,42
1403,42
1404,42
1405,42
1406,41
1407,41
1408,41
1409,41
1410,41
1411,41
1412,41
1413,41
1414,41
1415,40
1416,40
1417,40
1418,40
1419,40
1420,40
1421,39
1422,39
1423,39
1424,39
1425,39
1426,39
1427,38
1428,38
1429,38
1430,38
1431,38
1432,37
1433,37
1434,37
1435,36
1436,36
1437,36
1438,36
1439,36
1440,35
1441,34
1442,33
1443,33
1444,33
1445,32
1446,31
1447,31
1448,30
1449,30
1450,30
1451,30
1452,30
1453,30
1454,29
1455,29
1456,29
1457,29
1458,28
1459,27
1460,25
1461,25
1462,24
1463,24
1464,23
1465,21
1466,21
1467,20
1468,20
1469,19
1470,19
1471,19
1472,18
1473,5
1474,18
1475,15
1476,15
1477,14
1478,13
1479,12
1480,11
1481,11
1482,10
1483,10
1484,8
1485,8
1486,2
1487,1,98
1488,95,1
1489,95
1490,4,94
1491,94,5
1492,93
1493,93,4
1494,93,5
1495,92
1496,92,3
1497,3,92
1498,7,92
1499,92
1500,92,2
1501,92,6
1502,45,46
1503,1,91
1504,8,91
1505,5,87
1506,5,86
1507,4,81
1508,3,80
1509,3,80
1510,4,78
1511,91
1512,91
1513,91
1514,86
1515,90
1516,75
1517,90
1518,89,2
1519,6,89
1520,3,82
1521,24,74
1522,89
1523,86
1524,5,89
1525,7,87
1526,3,69
1527,48,49
1528,88,3
1529,88,6
1530,85,7
1531,87
1532,86
1533,86,10
1534,12,86
1535,18,81
1536,18,23
1537,6,86
1538,86,8
1539,85,5
1540,85
1541,3,85
1542,85,5
1543,2,85
1544,8,58
1545,84,2
1546,4,84
1547,4
1548,84,13
1549,3,84
1550,84
1551,84
1552,83,4
1553,2,83
1554,5,49
1555,7,83
1556,18,73
1557,17,83
1558,3,72
1559,82,18
1560,7,82
