id,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
208,5614-37-9
209,109-99-9
210,109-99-9
211,108-88-3,109-99-9
212,109-99-9
213,109-99-9
214,1076-43-3
215,1076-43-3
216,109-99-9
217,60-29-7,109-99-9
218,109-99-9
219,64-17-5,920-66-1
220,108-88-3
221,108-88-3
222,109-99-9
223,108-88-3,109-99-9
224,109-99-9
225,109-99-9
226,109-99-9
227,108-88-3,109-99-9
228,109-99-9
229,108-88-3,109-99-9
230,68-12-2,109-99-9
231,109-66-0,109-99-9
232,109-99-9
233
234,109-99-9
235,1076-43-3
236,71-43-2
237,1076-43-3
238,1076-43-3
239,1076-43-3
240
241,109-99-9
242
243,109-99-9
244,108-88-3,109-99-9
245
246,109-99-9
247,108-88-3,109-99-9
248,1076-43-3
249,1076-43-3
250,109-99-9
251,75-05-8
252,75-05-8
253,109-99-9
254,108-88-3
255,60-29-7
256,108-88-3
257,109-99-9
258,109-99-9
259,109-99-9
260,108-88-3,109-99-9
261,109-99-9
262,109-99-9
263,68-12-2,109-99-9
264,68-12-2,109-99-9
265,68-12-2,109-99-9
266,68-12-2,109-99-9
267,109-99-9
268,109-99-9
269
270
271,60-29-7
272,1076-43-3
273,1076-43-3
274,1076-43-3
275,1076-43-3
276,109-99-9
277,109-99-9
278,462-95-3,1634-04-4
279,108-88-3
280,108-88-3
281,109-99-9
282,110-82-7
283,108-88-3,67-56-1,7732-18-5
284,108-88-3
285,108-88-3
286,108-88-3
287,109-99-9
288
289
290,68-12-2,109-99-9
291,68-12-2,109-99-9
292,109-66-0,109-99-9
293,68-12-2,109-99-9
294,109-99-9
295,109-99-9
296,1076-43-3
297,1076-43-3
298
299,109-99-9
300,109-99-9
301
302
303,109-99-9
304,109-99-9
305,60-29-7,109-99-9
306,109-99-9
307,109-99-9
308,108-88-3,109-99-9
309,68-12-2,7732-18-5
310,75-05-8
311,108-88-3,75-05-8,75-09-2,7732-18-5
312,109-99-9
313,109-99-9
314,108-88-3,109-99-9
315,109-99-9
316,109-99-9
317,109-99-9
318,109-66-0,109-99-9
319,68-12-2,109-99-9
320,68-12-2,109-99-9
321,109-99-9
322,109-99-9
323,109-99-9
324,109-99-9
325
326
327,1076-43-3
328,108-88-3
329,71-43-2
330,109-99-9
331,109-99-9
332,109-99-9
333,109-99-9
334,109-99-9
335,71-43-2
336,71-43-2
337,108-88-3,109-99-9
338,1076-43-3
339,1076-43-3
340,1076-43-3
341
342,109-99-9
343
344
345,109-99-9
346,109-99-9
347,109-99-9
348,109-99-9
349,109-99-9
350,109-99-9
351,109-99-9
352,462-95-3,1634-04-4
353,109-99-9
354,60-29-7,109-99-9
355,108-88-3,109-99-9
356,60-29-7,109-99-9
357,462-95-3,1634-04-4
358,60-29-7
359,108-88-3
360,109-99-9
361,109-99-9
362,108-88-3
363,109-99-9
364,67-56-1
365,110-82-7
366,110-82-7
367,110-82-7
368,110-82-7
369,1634-04-4
370,75-09-2,108-88-3
371,60-29-7
372,75-09-2
373,60-29-7
374,108-88-3
375,109-66-0,109-99-9
376,1634-04-4
377,108-88-3,109-99-9
378,108-88-3
379
380,109-99-9
381,109-99-9
382,109-99-9
383,109-99-9
384,109-99-9
385,109-99-9
386,109-99-9
387,109-99-9
388,142-82-5
389,108-88-3
390,75-05-8
391,109-99-9
392,110-82-7
393,110-82-7
394,75-05-8,60-29-7,7732-18-5
395,75-09-2
396,109-99-9
397,68-12-2,109-99-9
398,109-99-9
399,108-88-3
400,109-99-9
401,1076-43-3
402
403,108-88-3,109-99-9
404,462-95-3,1634-04-4
405,109-99-9
406,109-99-9
407,109-99-9
408,60-29-7
409,109-99-9
410,109-99-9
411,109-99-9
412,109-99-9
413,75-05-8
414,75-05-8
415,109-99-9
416,109-99-9
417,109-99-9
418,109-99-9
419,75-05-8
420,109-99-9
421,109-99-9
422,75-85-4
423,110-82-7
424,108-88-3
425,110-82-7
426,110-82-7
427,1634-04-4
428,1634-04-4
429,108-88-3
430,109-99-9
431,108-88-3,109-99-9
432,109-99-9
433,109-99-9
434,109-99-9
435,75-09-2
436,109-66-0,109-99-9
437,68-12-2,109-99-9
438,127-19-5
439,109-99-9
440,108-88-3,109-99-9
441,109-99-9
442,5614-37-9
443,109-99-9
444,108-88-3
445,109-99-9
446,109-99-9
447,109-99-9
448,109-99-9
449,109-99-9
450,60-29-7,109-99-9
451,109-99-9
452,109-99-9
453,109-99-9
454,109-99-9
455,109-99-9
456,123-91-1
457,108-88-3
458,75-05-8
459,109-99-9
460,75-05-8
461,109-99-9
462,108-88-3
463,110-82-7
464,108-88-3
465,109-99-9
466,1634-04-4
467,109-99-9
468,109-99-9
469,68-12-2,109-99-9
470,68-12-2,109-99-9
471,109-99-9
472,68-12-2,109-99-9
473,109-99-9
474,108-88-3
475,108-88-3
476,108-88-3
477,108-88-3,109-99-9
478,1076-43-3
479,109-99-9
480,60-29-7,109-99-9
481,60-29-7,109-99-9
482,109-99-9
483,108-88-3
484,108-88-3
485,109-99-9
486,75-05-8
487,75-05-8
488,142-82-5
489,109-99-9
490,109-99-9
491,75-09-2
492,75-09-2
493,108-88-3
494,108-88-3,109-99-9
495,68-12-2,109-99-9
496,109-99-9
497
498,109-99-9
499,60-29-7,109-99-9
500,71-43-2
501,109-99-9
502,109-99-9
503,462-95-3,1634-04-4
504,108-88-3,109-99-9
505,60-29-7,109-99-9
506,60-29-7,109-99-9
507,109-99-9
508,109-99-9
509,109-99-9
510,109-99-9
511,60-29-7,109-99-9
512,109-99-9
513,109-99-9
514,109-99-9
515,109-99-9
516,109-99-9
517,462-95-3,1634-04-4
518,109-99-9
519,108-88-3
520,108-88-3
521,75-05-8
522,75-05-8
523,108-88-3
524,109-99-9
525,109-99-9
526,109-99-9
527,109-99-9
528,109-99-9
529,109-99-9
530,75-09-2,71-43-2
531,109-99-9,75-09-2
532,108-88-3
533,75-05-8
534
535
536,75-09-2
537,108-88-3
538,71-43-2
539
540,109-99-9
541,109-99-9
542,109-99-9
543,109-99-9
544,109-99-9
545,109-99-9
546,109-99-9
547,142-82-5
548,109-99-9
549,108-88-3
550,109-99-9
551,75-05-8
552,75-05-8
553,75-05-8
554,109-99-9
555,142-82-5
556,109-99-9
557,109-99-9
558,142-82-5
559,109-99-9
560,110-82-7
561,110-82-7
562,110-82-7
563,109-99-9
564,109-99-9,429-41-4
565,1634-04-4
566,1634-04-4
567,109-99-9,75-09-2
568,109-99-9
569,109-99-9
570,109-66-0,109-99-9
571,108-88-3
572,109-99-9
573,108-88-3,109-99-9
574,75-09-2
575,109-99-9
576,71-43-2
577,71-43-2
578,108-88-3,109-99-9
579,109-99-9
580,109-99-9
581,109-99-9
582,109-99-9
583,109-99-9
584,109-99-9
585,108-88-3
586,110-54-3
587,142-82-5
588,108-88-3
589,111-65-9
590,109-99-9
591,75-05-8
592,75-05-8
593,109-99-9
594,110-82-7
595,110-82-7
596,110-82-7
597,110-82-7
598,110-82-7
599,1634-04-4
600,109-99-9
601,123-91-1
602,68-12-2,109-99-9
603,5614-37-9
604,109-99-9
605,75-09-2
606,71-43-2
607,108-88-3,109-99-9
608,68-12-2
609,68-12-2
610,109-99-9
611,60-29-7,109-99-9
612,462-95-3,1634-04-4
613,108-88-3
614,108-88-3
615,60-29-7,109-99-9
616,109-99-9
617,109-99-9
618,109-99-9
619,75-05-8
620,109-99-9
621,75-09-2,71-43-2
622,1634-04-4
623,1634-04-4
624,109-66-0,109-99-9
625,1076-43-3
626,109-99-9
627,71-43-2
628,108-88-3
629,108-88-3,109-99-9
630,108-88-3,109-99-9
631,109-99-9
632,108-88-3,109-99-9
633,109-99-9
634,109-99-9
635,109-99-9
636,60-29-7,109-99-9
637,60-29-7,109-99-9
638,109-99-9
639,109-99-9
640,109-99-9
641,108-88-3
642,75-05-8
643,142-82-5
644,109-99-9
645,108-88-3,109-99-9,60-29-7
646,109-99-9
647,110-82-7
648,110-82-7
649,110-82-7
650,109-99-9
651,75-09-2,71-43-2
652,75-09-2
653,75-09-2
654,108-88-3
655,67-56-1
656,108-88-3,109-99-9
657,109-99-9
658,109-99-9
659,109-99-9
660,109-99-9
661,60-29-7,109-99-9
662,109-99-9
663,109-99-9
664,109-99-9
665,109-99-9
666,71-43-2
667,60-29-7
668,60-29-7,109-99-9
669,60-29-7,109-99-9
670,109-99-9
671,109-99-9
672,462-95-3,1634-04-4
673,462-95-3,1634-04-4
674,109-99-9
675,108-88-3
676,109-99-9
677,142-82-5
678,142-82-5
679,142-82-5
680,142-82-5
681,109-99-9
682,142-82-5
683,142-82-5
684,75-09-2,108-88-3
685,110-82-7
686,110-82-7
687,110-82-7
688,108-88-3
689,60-29-7
690,107-06-2
691,107-06-2
692,75-09-2
693,75-09-2
694,1634-04-4
695,68-12-2,109-99-9
696,109-99-9
697,108-88-3
698,1634-04-4
699,1634-04-4
700,109-99-9
701,109-99-9
702,109-99-9
703,108-88-3,109-99-9
704,108-88-3,109-99-9
705,462-95-3,1634-04-4
706,462-95-3,1634-04-4
707,109-99-9
708,109-99-9
709,109-99-9
710,109-99-9
711,462-95-3,1634-04-4
712,60-29-7,109-99-9
713,109-99-9
714,142-82-5
715,109-99-9
716,109-99-9
717,108-88-3
718,110-82-7
719,109-99-9
720,1634-04-4
721,1634-04-4
722,75-09-2
723,109-99-9,75-09-2
724,108-88-3
725,108-88-3
726,68-12-2,109-99-9
727,109-99-9
728,68-12-2,109-99-9
729,109-99-9
730,109-99-9,107-06-2,108-88-3
731,5614-37-9
732
733,60-29-7
734,67-64-1
735,67-64-1
736,71-43-2
737,108-88-3,109-99-9
738,109-99-9
739
740,109-99-9
741,108-88-3
742,108-88-3
743,109-99-9
744,109-99-9
745,60-29-7,109-99-9
746,109-99-9
747,109-99-9
748,109-99-9
749,109-99-9
750,109-99-9
751,75-05-8
752,142-82-5
753,109-99-9
754,110-82-7
755,75-09-2,71-43-2
756,75-09-2,71-43-2
757,60-29-7
758,109-99-9
759,109-99-9
760,109-99-9
761,108-88-3,109-99-9
762,109-99-9
763,67-64-1
764,67-64-1
765,67-64-1
766,109-99-9
767,462-95-3,1634-04-4
768,109-99-9
769,109-99-9
770,68-12-2
771,142-82-5
772,108-88-3
773,109-99-9
774,75-05-8
775,142-82-5
776,142-82-5
777,75-05-8
778,109-99-9
779,142-82-5
780,75-09-2,108-88-3
781,108-88-3
782,1634-04-4
783,1634-04-4
784,1634-04-4
785,1634-04-4
786,75-09-2,71-43-2
787,75-09-2
788,75-09-2
789,75-09-2
790,108-88-3
791,108-88-3,109-99-9
792,109-99-9
793,109-99-9
794,108-88-3
795,5614-37-9
796,109-99-9
797,108-88-3,109-99-9
798,462-95-3,1634-04-4
799,108-88-3
800,108-88-3
801,109-99-9
802,60-29-7,109-99-9
803,462-95-3,1634-04-4
804,462-95-3,1634-04-4
805,108-88-3
806,109-99-9
807,108-88-3
808,109-99-9
809,75-05-8
810,142-82-5
811,108-88-3
812,108-88-3
813,108-88-3
814,109-99-9
815,108-88-3
816,108-88-3
817,108-88-3
818,108-88-3
819,108-88-3,109-99-9
820,109-99-9
821,68-12-2,109-99-9
822,68-12-2,109-99-9
823,108-88-3
824,109-99-9
825
826,110-54-3
827,67-64-1
828,71-43-2
829
830,71-43-2
831,109-99-9
832,60-29-7,109-99-9
833,109-99-9
834
835,109-99-9
836,60-29-7,109-99-9
837,60-29-7
838,67-68-5,141-78-6,7732-18-5
839,68-12-2,141-78-6,7732-18-5
840,123-91-1
841,110-54-3
842,109-99-9
843,109-99-9
844,108-88-3
845,109-99-9
846,109-99-9
847,109-99-9
848,109-99-9
849,109-99-9
850,107-06-2
851,75-09-2
852,75-09-2,71-43-2
853,60-29-7
854,108-88-3
855
856,68-12-2,109-99-9
857,68-12-2,109-99-9
858,68-12-2,109-99-9
859,109-66-0,109-99-9
860,109-99-9
861,108-88-3
862,109-99-9
863
864,75-09-2
865,109-99-9
866
867,462-95-3,1634-04-4
868,109-99-9
869,109-99-9
870,462-95-3,1634-04-4
871,108-88-3
872,108-88-3
873,109-99-9
874,75-05-8
875,108-88-3
876,142-82-5
877,75-05-8
878,109-99-9
879,110-82-7
880,110-82-7
881,109-99-9
882,1634-04-4
883,1634-04-4
884,75-09-2,71-43-2
885,141-78-6
886,108-88-3
887,108-88-3
888,68-12-2,109-99-9
889,109-99-9
890,108-88-3
891,75-09-2
892
893,109-99-9
894,109-99-9
895,60-29-7,109-99-9
896,109-99-9
897,109-99-9
898,462-95-3,1634-04-4
899,109-99-9
900,110-54-3
901,142-82-5
902,75-05-8
903,142-82-5
904,109-99-9
905,75-05-8
906,142-82-5
907,110-82-7
908,109-99-9
909,1634-04-4
910,1634-04-4
911,1634-04-4
912,75-09-2
913,109-99-9
914,109-99-9
915,1634-04-4
916,1634-04-4
917,108-88-3,109-99-9
918,109-99-9
919,109-99-9
920,68-12-2,109-99-9
921,75-05-8
922,109-99-9
923,75-09-2
924,67-68-5
925,67-64-1
926,71-43-2
927,108-88-3,109-99-9
928,108-88-3,109-99-9
929,109-99-9
930,109-99-9
931,60-29-7,109-99-9
932,109-99-9
933,109-99-9
934,109-99-9
935,109-99-9
936,462-95-3,1634-04-4
937,108-88-3
938,109-99-9
939,109-99-9
940,75-05-8
941,108-88-3
942,108-88-3
943,75-05-8
944,75-05-8
945,142-82-5
946,142-82-5
947,75-85-4,7732-18-5
948,1330-20-7
949,108-88-3
950,108-88-3
951,75-09-2
952,75-09-2,71-43-2
953,68-12-2
954,108-88-3
955,109-99-9
956,108-88-3,109-99-9
957,108-88-3,109-99-9
958,68-12-2
959,68-12-2
960,109-99-9
961,462-95-3,1634-04-4
962,109-99-9
963,109-99-9
964,142-82-5
965,75-05-8
966,75-05-8
967,109-99-9
968,109-99-9
969,110-82-7
970,108-88-3
971,109-99-9
972,75-09-2,71-43-2
973,109-99-9
974,109-99-9
975,109-99-9
976,109-99-9
977,109-99-9
978,108-88-3
979,108-88-3
980,108-88-3
981,108-88-3
982,109-99-9
983,109-99-9
984,109-99-9
985,109-99-9
986,67-64-1
987,108-88-3,109-99-9
988,108-88-3,109-99-9
989,108-88-3,109-99-9
990,462-95-3,1634-04-4
991,60-29-7,109-99-9
992,60-29-7,109-99-9
993,60-29-7,109-99-9
994,462-95-3,1634-04-4
995,109-99-9
996,109-99-9
997,462-95-3,1634-04-4
998,109-99-9
999,108-88-3
1000,142-82-5
1001,142-82-5
1002,109-99-9
1003,110-82-7
1004,108-88-3
1005,109-99-9
1006,109-99-9
1007
1008,109-99-9
1009,1076-43-3
1010,109-99-9
1011,109-99-9
1012,60-29-7,109-99-9
1013,109-99-9
1014,109-99-9
1015,67-64-1
1016,7226-23-5
1017,108-88-3,109-99-9
1018,109-99-9
1019,109-99-9
1020,109-99-9
1021,108-88-3
1022,109-99-9
1023,108-88-3
1024,142-82-5
1025,108-88-3
1026,108-88-3
1027,108-88-3
1028,109-99-9,7732-18-5
1029,75-09-2,71-43-2
1030,75-09-2,71-43-2
1031,75-09-2
1032,75-09-2
1033,108-88-3
1034,108-88-3,109-99-9
1035,108-88-3,109-99-9
1036,75-05-8
1037,109-99-9
1038,108-88-3
1039,60-29-7,109-99-9
1040,60-29-7,109-99-9
1041,109-99-9
1042,108-88-3,109-99-9
1043,108-88-3,109-99-9
1044
1045,109-99-9
1046,60-29-7,109-99-9
1047,142-82-5
1048,108-88-3
1049,142-82-5
1050,109-99-9
1051,109-99-9
1052,109-99-9
1053,75-05-8
1054,108-88-3
1055,108-88-3
1056,75-09-2,71-43-2
1057,75-09-2,71-43-2
1058,109-99-9
1059,68-12-2
1060,5614-37-9
1061,109-99-9
1062,108-88-3
1063,75-05-8
1064,75-05-8
1065,109-99-9
1066,109-99-9
1067,109-99-9
1068,110-82-7
1069,110-82-7
1070,1634-04-4
1071,1634-04-4
1072,75-09-2
1073,108-88-3
1074,108-88-3
1075,68-12-2,109-99-9
1076
1077,67-64-1
1078,108-88-3,109-99-9
1079,108-88-3,109-99-9
1080,109-99-9
1081
1082,462-95-3,1634-04-4
1083,109-99-9
1084,109-99-9
1085,109-99-9
1086,109-99-9
1087,109-99-9
1088,109-99-9
1089,108-88-3
1090,110-82-7
1091,109-99-9
1092,109-99-9
1093,75-09-2,840525-02-2
1094,75-09-2
1095,108-88-3
1096,109-99-9
1097,109-99-9
1098,68-12-2,109-99-9
1099,67-64-1
1100,67-64-1
1101,67-64-1
1102,67-64-1
1103,108-88-3,109-99-9
1104,75-05-8
1105,109-99-9
1106,109-99-9
1107,108-88-3
1108,110-82-7
1109,108-88-3
1110,75-09-2,71-43-2
1111,108-88-3
1112,108-88-3
1113,75-05-8,75-09-2
1114,60-29-7,109-99-9
1115,109-99-9
1116,109-99-9
1117,462-95-3,1634-04-4
1118,108-88-3
1119,109-99-9
1120,109-99-9
1121,108-88-3
1122,110-54-3
1123,109-99-9
1124,142-82-5
1125,110-82-7
1126,110-82-7
1127,110-82-7
1128,108-88-3
1129,108-88-3
1130,108-88-3
1131,108-88-3
1132,108-88-3
1133,75-09-2
1134,75-09-2
1135,109-99-9
1136,109-99-9
1137,108-88-3
1138,108-88-3
1139,108-88-3,109-99-9
1140,109-99-9
1141,109-99-9
1142,109-99-9
1143,109-99-9
1144,75-05-8
1145,108-88-3
1146,109-99-9
1147,142-82-5
1148,110-54-3
1149,109-99-9
1150,75-05-8
1151,109-99-9
1152,123-91-1
1153,108-88-3
1154,109-99-9
1155,109-99-9
1156,68-12-2,141-78-6,7732-18-5
1157,108-88-3
1158,109-99-9
1159,108-88-3,109-99-9
1160,110-54-3
1161,108-88-3,109-99-9
1162,109-99-9
1163,60-29-7,109-99-9
1164,108-88-3
1165,109-99-9
1166,109-99-9
1167,110-54-3
1168,142-82-5
1169,110-82-7
1170,110-82-7
1171,75-09-2,71-43-2
1172,75-09-2
1173,109-99-9
1174,109-66-0,109-99-9
1175,108-90-7
1176,109-99-9
1177,108-88-3
1178,1076-43-3
1179,5614-37-9
1180,60-29-7,109-99-9
1181,462-95-3,1634-04-4
1182,462-95-3,1634-04-4
1183,127-19-5
1184,109-99-9
1185,109-99-9
1186,142-82-5
1187,109-99-9
1188,142-82-5
1189,110-82-7
1190,108-88-3
1191,75-09-2
1192,108-88-3
1193,109-99-9
1194,108-88-3
1195,75-05-8,75-09-2
1196,109-99-9
1197,108-88-3
1198,109-99-9
1199,109-99-9
1200,67-64-1
1201,108-88-3,109-99-9
1202,67-63-0,75-09-2,7732-18-5
1203
1204,60-29-7,109-99-9
1205,109-99-9
1206,109-99-9
1207,109-99-9
1208,109-99-9
1209,109-99-9
1210,462-95-3,1634-04-4
1211,109-99-9
1212,142-82-5
1213,108-88-3
1214,75-09-2,71-43-2
1215,75-09-2
1216,75-09-2
1217,109-99-9
1218,67-64-1
1219,60-29-7,109-99-9
1220,142-82-5
1221,108-88-3
1222,110-82-7
1223,108-88-3
1224,109-99-9
1225,109-99-9
1226,109-99-9
1227,109-99-9
1228
1229,75-09-2
1230,108-88-3
1231,110-54-3
1232,109-99-9
1233,110-54-3
1234,110-82-7
1235,60-29-7
1236,108-90-7
1237,5614-37-9
1238,60-29-7,109-99-9
1239,109-99-9
1240,110-54-3
1241,110-54-3
1242,110-54-3
1243,75-05-8
1244,110-82-7
1245,109-99-9
1246,1634-04-4
1247,75-09-2
1248,108-88-3
1249,60-29-7,109-99-9
1250,109-99-9
1251
1252,462-95-3,1634-04-4
1253,109-99-9
1254,109-99-9
1255,108-88-3
1256,109-99-9
1257,109-99-9
1258,110-54-3
1259,110-54-3
1260,110-54-3
1261,110-54-3
1262,110-54-3
1263,110-54-3
1264,60-29-7
1265,109-99-9
1266,109-99-9
1267,68-12-2,109-99-9
1268,108-88-3
1269,108-88-3
1270,5614-37-9
1271
1272
1273
1274,109-99-9
1275,60-29-7,109-99-9
1276,110-54-3
1277,109-99-9
1278,142-82-5
1279,109-99-9
1280,109-99-9
1281,108-88-3
1282,75-09-2,71-43-2
1283,75-09-2,71-43-2
1284,108-67-8
1285,109-99-9,75-09-2
1286,108-88-3,109-99-9
1287,75-05-8
1288,75-09-2
1289,60-29-7,109-99-9
1290,462-95-3,1634-04-4
1291,110-54-3
1292,110-54-3
1293,110-82-7
1294,108-88-3
1295,109-99-9
1296,1634-04-4
1297,109-99-9,75-09-2
1298,109-99-9
1299,110-54-3
1300,110-54-3
1301,110-54-3
1302,108-88-3
1303,108-88-3
1304,109-99-9
1305,109-99-9
1306,109-99-9
1307,67-64-1
1308,67-64-1
1309,109-99-9
1310,108-88-3,109-99-9
1311,108-88-3,109-99-9
1312,1076-43-3
1313,60-29-7,109-99-9
1314,75-05-8
1315,110-54-3
1316,109-99-9
1317,142-82-5
1318,108-88-3
1319,109-99-9,7732-18-5
1320,108-88-3
1321,75-09-2,71-43-2
1322,108-88-3,109-99-9
1323,109-99-9
1324,872-50-4,7732-18-5
1325,110-54-3
1326,110-54-3
1327,110-54-3
1328,110-54-3
1329,110-54-3
1330,110-54-3
1331,75-05-8
1332,110-82-7
1333,108-88-3
1334,71-43-2
1335,109-99-9
1336,109-99-9
1337,110-54-3
1338,109-99-9
1339,109-99-9
1340,109-99-9
1341,110-54-3
1342,110-54-3
1343,142-82-5
1344,110-54-3
1345,108-88-3
1346,68-12-2
1347,5614-37-9
1348,60-29-7
1349,108-88-3,109-99-9
1350,108-88-3,109-99-9
1351,108-88-3,109-99-9
1352,108-88-3
1353,110-54-3
1354,108-88-3
1355,110-54-3
1356,109-99-9
1357,109-99-9
1358,60-29-7,109-99-9
1359,109-99-9
1360,109-99-9
1361,108-88-3
1362,108-88-3
1363,110-54-3
1364,108-88-3
1365,1634-04-4
1366,108-88-3
1367,68-12-2,109-99-9
1368,109-66-0,109-99-9
1369,5614-37-9
1370,5614-37-9
1371,109-99-9
1372,109-99-9
1373,110-54-3
1374,110-54-3
1375,109-99-9
1376,75-05-8
1377,110-54-3
1378,110-54-3
1379,109-99-9
1380,109-99-9
1381,109-99-9
1382,110-82-7
1383,110-82-7
1384,109-99-9
1385,75-09-2
1386,108-67-8,920-66-1
1387,108-88-3
1388,109-99-9
1389,109-99-9
1390,60-29-7,109-99-9
1391,109-99-9
1392,110-54-3
1393,109-99-9
1394,60-29-7
1395,108-88-3
1396
1397,109-99-9
1398,95-47-6
1399,1076-43-3
1400,462-95-3,1634-04-4
1401,108-88-3
1402,110-82-7
1403,110-82-7
1404,109-99-9,7732-18-5
1405,60-29-7,109-99-9
1406,108-88-3
1407,110-54-3
1408,109-99-9
1409,109-99-9
1410,108-88-3,109-99-9
1411,68-12-2,109-99-9
1412,109-99-9
1413,95-47-6
1414,1076-43-3
1415,109-99-9
1416,109-99-9
1417,109-99-9
1418,109-99-9
1419,109-99-9
1420,67-64-1
1421,142-82-5
1422,109-99-9
1423,109-99-9
1424,109-99-9
1425,109-99-9
1426,109-99-9
1427,109-99-9
1428,75-05-8
1429,108-88-3
1430,5614-37-9
1431,109-99-9
1432,108-88-3
1433,108-88-3
1434,109-99-9
1435,75-09-2
1436,108-88-3
1437,108-88-3,109-99-9
1438,109-99-9
1439,60-29-7,109-99-9
1440,109-99-9
1441,75-09-2
1442,109-99-9
1443,108-88-3
1444,5614-37-9
1445
1446,109-99-9
1447,60-29-7
1448,1634-04-4
1449,109-99-9
1450,109-99-9
1451,5614-37-9,60-29-7,7732-18-5
1452,67-64-1
1453,109-99-9
1454,108-88-3
1455,108-88-3
1456,108-88-3,109-99-9
1457,108-88-3
1458,108-88-3
1459,110-54-3
1460,109-99-9
1461,109-99-9,7732-18-5
1462,5614-37-9
1463,108-88-3,109-99-9
1464,109-99-9
1465,108-88-3
1466,5614-37-9,60-29-7,7732-18-5
1467,75-05-8
1468,5614-37-9,60-29-7,7732-18-5
1469,108-88-3
1470,5614-37-9,60-29-7,7732-18-5
1471,109-99-9
1472,108-88-3,109-99-9
1473,109-99-9
1474,5614-37-9
1475,108-88-3
1476,109-99-9
1477,68-12-2,109-99-9
1478,108-88-3,109-99-9
1479,108-88-3
1480,95-47-6
1481,109-99-9
1482,109-99-9
1483,109-99-9
1484,110-54-3
1485,109-99-9
1486,110-54-3
1487,109-99-9,75-09-2
1488,109-99-9
1489
1490,109-66-0,109-99-9
1491,109-99-9
