,MeanDecreaseGini,Features
CAT_FpDensityMorgan3,0.34784560906789,CAT_FpDensityMorgan3
PRO_120,0.343078763989309,PRO_120
CAT_VSA_EState8,0.340332244835316,CAT_VSA_EState8
CAT_Chi1,0.339397988701544,CAT_Chi1
RCTB_144,0.338994853293673,RCTB_144
CAT_NumAromaticRings,0.338794750737924,CAT_NumAromaticRings
CAT_EState_VSA1,0.33864107629236,CAT_EState_VSA1
RCTB_50,0.333652011791256,RCTB_50
PRO_206,0.332754095311753,PRO_206
RCTB_167,0.331169433769573,RCTB_167
PRO_86,0.329780378826878,PRO_86
PRO_214,0.326603878388019,PRO_214
RCTB_161,0.32354858046403,RCTB_161
RCTA_117,0.323333340460975,RCTA_117
RCTB_SlogP_VSA12,0.318145689215743,RCTB_SlogP_VSA12
PRO_192,0.31708034702432,PRO_192
RCTB_SlogP_VSA11,0.314293089347972,RCTB_SlogP_VSA11
PRO_42,0.313831686159188,PRO_42
CAT_NumAliphaticCarbocycles,0.313529458723614,CAT_NumAliphaticCarbocycles
SOL.C1COCCO1,0.310469981854856,SOL.C1COCCO1
PRO_NumHDonors,0.308308345085953,PRO_NumHDonors
RCTA_HeavyAtomCount,0.305948717287409,RCTA_HeavyAtomCount
RCTB_fr_alkyl_halide,0.304763033363546,RCTB_fr_alkyl_halide
RCTB_109,0.301665679823221,RCTB_109
SOL.CC1.CC.CC.C1,0.300730589240308,SOL.CC1.CC.CC.C1
RCTA_101,0.298466975441849,RCTA_101
RCTB_PEOE_VSA2,0.297087010664653,RCTB_PEOE_VSA2
RCTB_172,0.295873876614546,RCTB_172
CAT_VSA_EState1,0.291336896182912,CAT_VSA_EState1
RCTB_251,0.291128000987247,RCTB_251
CAT_EState_VSA2,0.290644407198677,CAT_EState_VSA2
CAT_EState_VSA9,0.289276040089109,CAT_EState_VSA9
PRO_9,0.289099551227381,PRO_9
CAT_MolMR,0.287343428440202,CAT_MolMR
CAT_SlogP_VSA1,0.287123612282942,CAT_SlogP_VSA1
PRO_8,0.286720510371101,PRO_8
PRO_182,0.28586002530377,PRO_182
PRO_110,0.2854895478266,PRO_110
RCTB_SMR_VSA3,0.28487930924684,RCTB_SMR_VSA3
CAT_SlogP_VSA2,0.284818181910386,CAT_SlogP_VSA2
PRO_59,0.283110122996458,PRO_59
CAT_SlogP_VSA6,0.282703190657491,CAT_SlogP_VSA6
CAT_SlogP_VSA3,0.280192872913423,CAT_SlogP_VSA3
RCTB_58,0.277460232694888,RCTB_58
PRO_NumAromaticCarbocycles,0.27541402337187,PRO_NumAromaticCarbocycles
CAT_NumValenceElectrons,0.275358669422219,CAT_NumValenceElectrons
CAT_45,0.274069834092363,CAT_45
PRO_NumAliphaticHeterocycles,0.273981275297165,PRO_NumAliphaticHeterocycles
RCTB_210,0.272717910145767,RCTB_210
PRO_27,0.270450544912411,PRO_27
RCTB_PEOE_VSA13,0.27027831290956,RCTB_PEOE_VSA13
PRO_44,0.269705098640347,PRO_44
CAT_SMR_VSA5,0.268711257065835,CAT_SMR_VSA5
PRO_161,0.268534291863893,PRO_161
PRO_26,0.266942838165311,PRO_26
CAT_NumAliphaticRings,0.266023392238205,CAT_NumAliphaticRings
RCTB_130,0.265598892064494,RCTB_130
RCTB_fr_benzene,0.26526628181726,RCTB_fr_benzene
RCTB_fr_C_O_noCOO,0.264590931354791,RCTB_fr_C_O_noCOO
RCTB_94,0.261950760458033,RCTB_94
CAT_PEOE_VSA1,0.259648961675433,CAT_PEOE_VSA1
RCTB_136,0.258407476559195,RCTB_136
PRO_4,0.257932788781324,PRO_4
RCTA_SlogP_VSA1,0.257660236227567,RCTA_SlogP_VSA1
CAT_VSA_EState9,0.257083280057141,CAT_VSA_EState9
RCTB_125,0.256751085711984,RCTB_125
RCTB_122,0.254706491005714,RCTB_122
RCTB_fr_aniline,0.251763050996888,RCTB_fr_aniline
RCTB_110,0.250747299354142,RCTB_110
RCTB_208,0.250193706596717,RCTB_208
PRO_fr_benzene,0.249879517636858,PRO_fr_benzene
PRO_25,0.249720011427434,PRO_25
CAT_74,0.248219436489272,CAT_74
RCTB_216,0.248182847591594,RCTB_216
RCTB_233,0.246071480869416,RCTB_233
PRO_29,0.245978846712133,PRO_29
PRO_7,0.245482670664778,PRO_7
RCTA_29,0.244903290871943,RCTA_29
RCTA_SlogP_VSA4,0.24480847185073,RCTA_SlogP_VSA4
RCTB_149,0.244498594330258,RCTB_149
CAT_TPSA,0.242997012058106,CAT_TPSA
CAT_PEOE_VSA9,0.240984726858202,CAT_PEOE_VSA9
RCTB_NumAromaticCarbocycles,0.24023851756418,RCTB_NumAromaticCarbocycles
PRO_219,0.239345449843377,PRO_219
PRO_107,0.239325699656577,PRO_107
RCTA_fr_halogen,0.239185600659701,RCTA_fr_halogen
RCTB_NumAliphaticRings,0.23709493248994,RCTB_NumAliphaticRings
PRO_61,0.23669024870415,PRO_61
RCTB_NumAromaticHeterocycles,0.235807346655102,RCTB_NumAromaticHeterocycles
RCTB_64,0.234072804973475,RCTB_64
RCTB_48,0.233917152604006,RCTB_48
PRO_58,0.233032893284794,PRO_58
RCTB_175,0.23275795777856,RCTB_175
CAT_PEOE_VSA7,0.231984699694495,CAT_PEOE_VSA7
PRO_246,0.231824791219597,PRO_246
RCTB_25,0.230235334179231,RCTB_25
CAT_Chi0n,0.228640453313243,CAT_Chi0n
CAT_Chi1n,0.228430361180098,CAT_Chi1n
RCTB_133,0.227325830993244,RCTB_133
PRO_128,0.225080717848772,PRO_128
RCTB_158,0.224265884958364,RCTB_158
RCTB_206,0.224007658169995,RCTB_206
PRO_85,0.223227552489508,PRO_85
PRO_199,0.223195430458808,PRO_199
PRO_80,0.222653735888077,PRO_80
PRO_NumAliphaticRings,0.221639533002626,PRO_NumAliphaticRings
RCTB_231,0.221007572949271,RCTB_231
RCTB_193,0.220282823201558,RCTB_193
PRO_105,0.216884058287389,PRO_105
RCTB_fr_methoxy,0.216813141830943,RCTB_fr_methoxy
CAT_NumRotatableBonds,0.216426455299152,CAT_NumRotatableBonds
RCTB_187,0.215608315133544,RCTB_187
CAT_HeavyAtomCount,0.215400058320285,CAT_HeavyAtomCount
RCTB_218,0.213806295140955,RCTB_218
RCTB_4,0.213705208421113,RCTB_4
PRO_73,0.213512402706481,PRO_73
RCTB_86,0.213151291443865,RCTB_86
PRO_PEOE_VSA3,0.211884942438831,PRO_PEOE_VSA3
RCTB_239,0.211339639548834,RCTB_239
PRO_112,0.210764470804895,PRO_112
RCTB_fr_C_O,0.209005850408771,RCTB_fr_C_O
PRO_1,0.207628942650301,PRO_1
PRO_NumAromaticHeterocycles,0.206174666280992,PRO_NumAromaticHeterocycles
RCTB_11,0.205384721832501,RCTB_11
RCTB_203,0.202904257075382,RCTB_203
RCTB_250,0.202724576361053,RCTB_250
RCTB_31,0.201821605942372,RCTB_31
PRO_63,0.198826658531063,PRO_63
RCTB_179,0.198030473742387,RCTB_179
PRO_204,0.197942661619692,PRO_204
