,MeanDecreaseGini,Features
CAT_MinEStateIndex,6.62292612056456,CAT_MinEStateIndex
RCTB_BCUT2D_CHGLO,5.21525920499565,RCTB_BCUT2D_CHGLO
PRO_BCUT2D_CHGLO,5.20206227133009,PRO_BCUT2D_CHGLO
RCTA_MolLogP,4.52283877366217,RCTA_MolLogP
RCTA_MinAbsPartialCharge,4.47162877197584,RCTA_MinAbsPartialCharge
RCTB_BCUT2D_LOGPLOW,4.43998752352393,RCTB_BCUT2D_LOGPLOW
RCTB_MinEStateIndex,4.0723309898162,RCTB_MinEStateIndex
PRO_VSA_EState1,3.69568700953572,PRO_VSA_EState1
PRO_MaxPartialCharge,3.66193830952955,PRO_MaxPartialCharge
RCTA_Chi0n,3.57939821805852,RCTA_Chi0n
PRO_MinEStateIndex,3.45495013572661,PRO_MinEStateIndex
PRO_VSA_EState8,3.40610673076244,PRO_VSA_EState8
PRO_MinAbsPartialCharge,3.13329509588242,PRO_MinAbsPartialCharge
PRO_VSA_EState9,2.86901908888136,PRO_VSA_EState9
RCTB_MaxAbsPartialCharge,2.80643939248928,RCTB_MaxAbsPartialCharge
PRO_MaxAbsPartialCharge,2.75763990198125,PRO_MaxAbsPartialCharge
PRO_SMR_VSA1,2.72967389931989,PRO_SMR_VSA1
RCTB_MinPartialCharge,2.70467097986019,RCTB_MinPartialCharge
RCTB_BalabanJ,2.67088100456337,RCTB_BalabanJ
RCTB_BCUT2D_CHGHI,2.64417797043803,RCTB_BCUT2D_CHGHI
PRO_BCUT2D_LOGPHI,2.5900490673409,PRO_BCUT2D_LOGPHI
PRO_SlogP_VSA2,2.56138473604539,PRO_SlogP_VSA2
RCTA_Chi1n,2.55843145952069,RCTA_Chi1n
RCTB_FpDensityMorgan3,2.52319854023917,RCTB_FpDensityMorgan3
RCTA_MinEStateIndex,2.5185638278999,RCTA_MinEStateIndex
RCTB_SMR_VSA1,2.51315366834801,RCTB_SMR_VSA1
RCTB_qed,2.50530996179071,RCTB_qed
PRO_MinPartialCharge,2.50046373390281,PRO_MinPartialCharge
RCTB_MolLogP,2.49606539056274,RCTB_MolLogP
RCTB_SlogP_VSA2,2.48647801677296,RCTB_SlogP_VSA2
RCTB_BCUT2D_LOGPHI,2.48000647274096,RCTB_BCUT2D_LOGPHI
RCTB_VSA_EState5,2.42389709089941,RCTB_VSA_EState5
PRO_FpDensityMorgan3,2.41335065689778,PRO_FpDensityMorgan3
RCTB_MinAbsEStateIndex,2.3992670050382,RCTB_MinAbsEStateIndex
RCTB_MaxPartialCharge,2.39886280961349,RCTB_MaxPartialCharge
RCTB_Kappa3,2.39805711664965,RCTB_Kappa3
PRO_EState_VSA9,2.39340465862719,PRO_EState_VSA9
PRO_FpDensityMorgan2,2.39101721153371,PRO_FpDensityMorgan2
PRO_VSA_EState4,2.37254110865961,PRO_VSA_EState4
RCTB_PEOE_VSA8,2.3632186036318,RCTB_PEOE_VSA8
RCTB_SlogP_VSA5,2.33360179484056,RCTB_SlogP_VSA5
PRO_PEOE_VSA6,2.33222098600868,PRO_PEOE_VSA6
RCTA_SlogP_VSA5,2.31561454943785,RCTA_SlogP_VSA5
RCTB_FpDensityMorgan2,2.3104416221409,RCTB_FpDensityMorgan2
RCTB_PEOE_VSA6,2.30181079757355,RCTB_PEOE_VSA6
PRO_VSA_EState6,2.29586293055749,PRO_VSA_EState6
RCTB_MinAbsPartialCharge,2.29038528011302,RCTB_MinAbsPartialCharge
RCTB_BCUT2D_MWLOW,2.27848137178668,RCTB_BCUT2D_MWLOW
RCTB_BCUT2D_MRLOW,2.27818291142322,RCTB_BCUT2D_MRLOW
RCTB_VSA_EState6,2.27649251785319,RCTB_VSA_EState6
RCTB_EState_VSA10,2.27264865086583,RCTB_EState_VSA10
PRO_FpDensityMorgan1,2.22050826192519,PRO_FpDensityMorgan1
RCTA_MinPartialCharge,2.21665212145547,RCTA_MinPartialCharge
PRO_VSA_EState7,2.17960938640784,PRO_VSA_EState7
PRO_BCUT2D_CHGHI,2.17654790649421,PRO_BCUT2D_CHGHI
RCTA_Chi0,2.17204411093933,RCTA_Chi0
RCTB_PEOE_VSA7,2.15714606152838,RCTB_PEOE_VSA7
PRO_FractionCSP3,2.13761217634493,PRO_FractionCSP3
PRO_MinAbsEStateIndex,2.13551428581249,PRO_MinAbsEStateIndex
RCTB_FpDensityMorgan1,2.10272773687244,RCTB_FpDensityMorgan1
RCTB_Kappa2,2.09903472335164,RCTB_Kappa2
RCTB_PEOE_VSA9,2.0915364340395,RCTB_PEOE_VSA9
RCTB_BCUT2D_MWHI,2.05840341800861,RCTB_BCUT2D_MWHI
PRO_BalabanJ,2.04520774558071,PRO_BalabanJ
PRO_qed,2.04338522032681,PRO_qed
RCTB_MaxAbsEStateIndex,2.04299417539847,RCTB_MaxAbsEStateIndex
RCTB_VSA_EState4,2.03065888658156,RCTB_VSA_EState4
PRO_PEOE_VSA7,2.01543020922659,PRO_PEOE_VSA7
PRO_MaxAbsEStateIndex,2.00778368335528,PRO_MaxAbsEStateIndex
RCTB_VSA_EState7,1.98545292445082,RCTB_VSA_EState7
RCTB_MaxEStateIndex,1.97518491719193,RCTB_MaxEStateIndex
PRO_MolLogP,1.95318827411636,PRO_MolLogP
RCTB_HeavyAtomMolWt,1.93975075538431,RCTB_HeavyAtomMolWt
PRO_PEOE_VSA14,1.90366751841461,PRO_PEOE_VSA14
RCTB_VSA_EState1,1.88861960154887,RCTB_VSA_EState1
RCTB_BCUT2D_MRHI,1.87105573967371,RCTB_BCUT2D_MRHI
PRO_Chi4n,1.86541445370983,PRO_Chi4n
RCTB_Chi3v,1.85623839942152,RCTB_Chi3v
CAT_MaxEStateIndex,1.84551231528978,CAT_MaxEStateIndex
PRO_MaxEStateIndex,1.84115153742124,PRO_MaxEStateIndex
RCTB_EState_VSA9,1.83274737547,RCTB_EState_VSA9
RCTA_VSA_EState9,1.82582641929554,RCTA_VSA_EState9
RCTB_Kappa1,1.82354771630957,RCTB_Kappa1
RCTB_FractionCSP3,1.80133620998662,RCTB_FractionCSP3
RCTB_Chi4v,1.7998827957001,RCTB_Chi4v
RCTB_Chi4n,1.78596559147794,RCTB_Chi4n
RCTB_PEOE_VSA10,1.78074779859314,RCTB_PEOE_VSA10
RCTB_ExactMolWt,1.75857694366841,RCTB_ExactMolWt
PRO_Kappa1,1.75797514082538,PRO_Kappa1
RCTB_SlogP_VSA4,1.73239339285449,RCTB_SlogP_VSA4
CAT_Chi4n,1.70630592974073,CAT_Chi4n
RCTB_SMR_VSA10,1.67627426097139,RCTB_SMR_VSA10
PRO_PEOE_VSA8,1.67165360110993,PRO_PEOE_VSA8
PRO_Chi4v,1.66112391001992,PRO_Chi4v
RCTB_MolWt,1.65527046963078,RCTB_MolWt
RCTB_VSA_EState3,1.65209382947246,RCTB_VSA_EState3
RCTA_VSA_EState4,1.64636587788475,RCTA_VSA_EState4
PRO_Kappa3,1.63422080183776,PRO_Kappa3
PRO_BCUT2D_MWLOW,1.62138054841872,PRO_BCUT2D_MWLOW
PRO_SlogP_VSA5,1.61363248104924,PRO_SlogP_VSA5
RCTB_VSA_EState2,1.60829790574297,RCTB_VSA_EState2
PRO_Chi3v,1.59878190623185,PRO_Chi3v
CAT_MaxAbsEStateIndex,1.59758461156182,CAT_MaxAbsEStateIndex
RCTB_Chi2v,1.58658456788816,RCTB_Chi2v
RCTB_HallKierAlpha,1.56996719887948,RCTB_HallKierAlpha
PRO_Chi1v,1.5589977912426,PRO_Chi1v
RCTB_NumHeteroatoms,1.55546784121229,RCTB_NumHeteroatoms
CAT_Chi3n,1.54992562221001,CAT_Chi3n
CAT_Chi3v,1.51159320450788,CAT_Chi3v
PRO_Chi2v,1.50122623376018,PRO_Chi2v
CAT_SMR_VSA10,1.48234787881806,CAT_SMR_VSA10
PRO_PEOE_VSA9,1.47667821466584,PRO_PEOE_VSA9
PRO_TPSA,1.46504565255581,PRO_TPSA
RCTB_SMR_VSA7,1.44989179278404,RCTB_SMR_VSA7
CAT_Kappa3,1.44605431018801,CAT_Kappa3
PRO_BCUT2D_MRHI,1.44287004046903,PRO_BCUT2D_MRHI
PRO_SMR_VSA7,1.42704517036031,PRO_SMR_VSA7
CAT_qed,1.42321766014495,CAT_qed
CAT_Chi4v,1.41390895229043,CAT_Chi4v
PRO_Chi1n,1.41250666299846,PRO_Chi1n
RCTB_VSA_EState10,1.40687676635289,RCTB_VSA_EState10
RCTA_BCUT2D_MWLOW,1.40030443950136,RCTA_BCUT2D_MWLOW
PRO_Kappa2,1.39484132011384,PRO_Kappa2
PRO_SMR_VSA10,1.39200916786441,PRO_SMR_VSA10
RCTB_Chi0,1.38657820996788,RCTB_Chi0
PRO_Chi0n,1.37670542393692,PRO_Chi0n
RCTB_BertzCT,1.36832812616224,RCTB_BertzCT
RCTB_Chi1n,1.36685648812981,RCTB_Chi1n
RCTA_SMR_VSA5,1.36634283272235,RCTA_SMR_VSA5
RCTB_VSA_EState8,1.36545336161248,RCTB_VSA_EState8
RCTB_SlogP_VSA6,1.33539609356936,RCTB_SlogP_VSA6
PRO_SMR_VSA6,1.33371358984804,PRO_SMR_VSA6
RCTB_Chi0n,1.32410355003006,RCTB_Chi0n
RCTB_Chi0v,1.3192023302326,RCTB_Chi0v
RCTB_SMR_VSA6,1.31671803919025,RCTB_SMR_VSA6
RCTB_Chi2n,1.30685631039824,RCTB_Chi2n
RCTB_EState_VSA1,1.30437379850665,RCTB_EState_VSA1
RCTA_Chi3n,1.30341892829361,RCTA_Chi3n
PRO_VSA_EState5,1.28844913190302,PRO_VSA_EState5
RCTB_LabuteASA,1.26988746540765,RCTB_LabuteASA
