,MeanDecreaseGini,Features
RCTA_SlogP_VSA5,5.83508104639948,RCTA_SlogP_VSA5
PRO_BCUT2D_CHGLO,5.50118548874757,PRO_BCUT2D_CHGLO
RCTA_MolLogP,4.93080700009542,RCTA_MolLogP
PRO_MaxPartialCharge,4.55973509052729,PRO_MaxPartialCharge
PRO_VSA_EState8,4.35867059355316,PRO_VSA_EState8
RCTA_VSA_EState8,4.32850266006667,RCTA_VSA_EState8
RCTA_VSA_EState4,4.27942694839457,RCTA_VSA_EState4
PRO_MinAbsPartialCharge,3.9071933740369,PRO_MinAbsPartialCharge
CAT_MinEStateIndex,3.87319468063616,CAT_MinEStateIndex
RCTB_BCUT2D_LOGPLOW,3.56205848427958,RCTB_BCUT2D_LOGPLOW
RCTA_MinAbsPartialCharge,3.49014719281716,RCTA_MinAbsPartialCharge
PRO_MaxAbsPartialCharge,3.48406472464082,PRO_MaxAbsPartialCharge
RCTB_BCUT2D_CHGLO,3.40424188289141,RCTB_BCUT2D_CHGLO
PRO_VSA_EState9,3.35738850918286,PRO_VSA_EState9
RCTA_SMR_VSA5,3.27739661493383,RCTA_SMR_VSA5
RCTB_PEOE_VSA8,3.18067795038007,RCTB_PEOE_VSA8
PRO_MinPartialCharge,3.15685966282172,PRO_MinPartialCharge
RCTB_MaxAbsPartialCharge,3.10236660399031,RCTB_MaxAbsPartialCharge
RCTB_BCUT2D_MWLOW,3.07622240786946,RCTB_BCUT2D_MWLOW
RCTB_MinEStateIndex,3.06627068792786,RCTB_MinEStateIndex
RCTB_MinPartialCharge,2.89180117014999,RCTB_MinPartialCharge
RCTB_MinAbsEStateIndex,2.8911994206531,RCTB_MinAbsEStateIndex
PRO_FpDensityMorgan3,2.86833936811979,PRO_FpDensityMorgan3
RCTA_BCUT2D_MWLOW,2.8522035764998,RCTA_BCUT2D_MWLOW
CAT_qed,2.78530377751283,CAT_qed
RCTB_247,2.70151037519193,RCTB_247
RCTB_MolLogP,2.67862897929635,RCTB_MolLogP
PRO_MinEStateIndex,2.62327339487127,PRO_MinEStateIndex
PRO_BCUT2D_LOGPHI,2.59322719218947,PRO_BCUT2D_LOGPHI
PRO_VSA_EState6,2.58715036432689,PRO_VSA_EState6
RCTB_BalabanJ,2.55807861085569,RCTB_BalabanJ
RCTA_MinPartialCharge,2.54674650056608,RCTA_MinPartialCharge
PRO_SlogP_VSA2,2.52381670607985,PRO_SlogP_VSA2
CAT_MaxAbsEStateIndex,2.51808844551497,CAT_MaxAbsEStateIndex
PRO_FpDensityMorgan2,2.44285901387031,PRO_FpDensityMorgan2
RCTB_EState_VSA9,2.41869796483783,RCTB_EState_VSA9
PRO_MinAbsEStateIndex,2.39505469990069,PRO_MinAbsEStateIndex
PRO_qed,2.39111645296951,PRO_qed
RCTA_Chi1n,2.3864502790093,RCTA_Chi1n
CAT_Chi3n,2.35920807548839,CAT_Chi3n
PRO_PEOE_VSA6,2.31036990000982,PRO_PEOE_VSA6
RCTB_MinAbsPartialCharge,2.30701662001328,RCTB_MinAbsPartialCharge
RCTB_VSA_EState6,2.29383237574094,RCTB_VSA_EState6
PRO_BCUT2D_CHGHI,2.28767833198241,PRO_BCUT2D_CHGHI
PRO_BCUT2D_MWLOW,2.27502601277982,PRO_BCUT2D_MWLOW
RCTB_PEOE_VSA6,2.26961047494002,RCTB_PEOE_VSA6
RCTB_MaxEStateIndex,2.21516218835053,RCTB_MaxEStateIndex
RCTA_VSA_EState1,2.20843219719751,RCTA_VSA_EState1
RCTB_FpDensityMorgan3,2.20333613937847,RCTB_FpDensityMorgan3
RCTB_MaxPartialCharge,2.19033182293284,RCTB_MaxPartialCharge
PRO_MaxAbsEStateIndex,2.1829582544605,PRO_MaxAbsEStateIndex
PRO_BalabanJ,2.16669985058761,PRO_BalabanJ
CAT_Chi4v,2.16079249673083,CAT_Chi4v
RCTB_BCUT2D_LOGPHI,2.15618548649195,RCTB_BCUT2D_LOGPHI
RCTB_qed,2.12484870384464,RCTB_qed
RCTB_SMR_VSA1,2.11180125815169,RCTB_SMR_VSA1
RCTB_Kappa3,2.08655506246587,RCTB_Kappa3
PRO_MaxEStateIndex,2.07976409343161,PRO_MaxEStateIndex
RCTB_BCUT2D_CHGHI,2.07150042446858,RCTB_BCUT2D_CHGHI
RCTB_MaxAbsEStateIndex,2.06577688523779,RCTB_MaxAbsEStateIndex
RCTB_BCUT2D_MRLOW,2.06319683733024,RCTB_BCUT2D_MRLOW
PRO_SlogP_VSA5,2.01781584186039,PRO_SlogP_VSA5
PRO_FpDensityMorgan1,2.01485592397078,PRO_FpDensityMorgan1
PRO_PEOE_VSA7,2.00874579002484,PRO_PEOE_VSA7
CAT_MaxEStateIndex,1.98729438093168,CAT_MaxEStateIndex
CAT_Chi4n,1.97359870903426,CAT_Chi4n
RCTB_Chi3v,1.95215550990411,RCTB_Chi3v
RCTB_BCUT2D_MRHI,1.91044851244746,RCTB_BCUT2D_MRHI
RCTB_Chi4v,1.90903609184798,RCTB_Chi4v
CAT_Chi3v,1.89461549924383,CAT_Chi3v
RCTB_Chi3n,1.84576248030772,RCTB_Chi3n
RCTA_FpDensityMorgan3,1.83955694509046,RCTA_FpDensityMorgan3
RCTB_VSA_EState5,1.83762125087613,RCTB_VSA_EState5
PRO_PEOE_VSA14,1.82617744188039,PRO_PEOE_VSA14
PRO_VSA_EState4,1.81390909388863,PRO_VSA_EState4
PRO_Kappa1,1.80149851090288,PRO_Kappa1
RCTB_Chi2v,1.80115243582179,RCTB_Chi2v
RCTB_FpDensityMorgan2,1.79362858217742,RCTB_FpDensityMorgan2
CAT_Kappa3,1.79135514664562,CAT_Kappa3
RCTB_Kappa2,1.79024124097862,RCTB_Kappa2
RCTB_FpDensityMorgan1,1.78516046733296,RCTB_FpDensityMorgan1
