,MeanDecreaseGini,Features
RCTB_MolWt,1.73120420659731,RCTB_MolWt
PRO_Chi4n,1.72007894622923,PRO_Chi4n
RCTB_EState_VSA1,1.71111087679609,RCTB_EState_VSA1
RCTB_Chi0v,1.70183525040865,RCTB_Chi0v
PRO_Chi0,1.68796233358232,PRO_Chi0
RCTB_ExactMolWt,1.68262274671682,RCTB_ExactMolWt
PRO_VSA_EState7,1.67215938851772,PRO_VSA_EState7
PRO_PEOE_VSA6,1.67111496731401,PRO_PEOE_VSA6
PRO_Kappa1,1.66247326505881,PRO_Kappa1
CAT_Chi3v,1.64425548105104,CAT_Chi3v
PRO_Kappa2,1.63807145885578,PRO_Kappa2
RCTA_MinEStateIndex,1.61997858354088,RCTA_MinEStateIndex
RCTB_Chi3n,1.61918051631135,RCTB_Chi3n
PRO_Chi2n,1.59275459441994,PRO_Chi2n
CAT_Chi4v,1.58957668740149,CAT_Chi4v
PRO_PEOE_VSA9,1.56670080611982,PRO_PEOE_VSA9
RCTB_Chi4v,1.56328353399839,RCTB_Chi4v
PRO_MolMR,1.56179485612719,PRO_MolMR
RCTB_SlogP_VSA4,1.55762499805712,RCTB_SlogP_VSA4
PRO_Chi1,1.54028457871531,PRO_Chi1
RCTB_VSA_EState2,1.53958668262748,RCTB_VSA_EState2
PRO_BCUT2D_MRHI,1.52913567449294,PRO_BCUT2D_MRHI
RCTB_Chi1,1.52722823888983,RCTB_Chi1
RCTB_SMR_VSA6,1.52035875795283,RCTB_SMR_VSA6
RCTB_Chi0,1.51578094805415,RCTB_Chi0
RCTB_PEOE_VSA9,1.48295302988482,RCTB_PEOE_VSA9
RCTB_Chi0n,1.4798321965245,RCTB_Chi0n
PRO_SMR_VSA5,1.47732895263709,PRO_SMR_VSA5
RCTA_Chi0,1.46915817732759,RCTA_Chi0
PRO_Chi2v,1.46426400954129,PRO_Chi2v
PRO_Chi1v,1.45327790439885,PRO_Chi1v
RCTB_LabuteASA,1.44811529474946,RCTB_LabuteASA
RCTB_SlogP_VSA6,1.44275551404113,RCTB_SlogP_VSA6
RCTB_BertzCT,1.43689523500196,RCTB_BertzCT
RCTA_MaxAbsPartialCharge,1.43434575034884,RCTA_MaxAbsPartialCharge
PRO_PEOE_VSA14,1.41855418113256,PRO_PEOE_VSA14
PRO_BertzCT,1.40759587290108,PRO_BertzCT
PRO_NumRotatableBonds,1.40389290553991,PRO_NumRotatableBonds
RCTB_VSA_EState7,1.40157214269864,RCTB_VSA_EState7
PRO_Chi3n,1.39997383443862,PRO_Chi3n
PRO_BCUT2D_MWHI,1.3997385898547,PRO_BCUT2D_MWHI
RCTA_Chi3n,1.3854606354361,RCTA_Chi3n
PRO_VSA_EState5,1.38374269507258,PRO_VSA_EState5
PRO_LabuteASA,1.37543511332561,PRO_LabuteASA
CAT_Kappa3,1.36749917116425,CAT_Kappa3
RCTB_HallKierAlpha,1.36019582665538,RCTB_HallKierAlpha
PRO_SMR_VSA7,1.35121141083717,PRO_SMR_VSA7
RCTB_Chi1v,1.33874567993384,RCTB_Chi1v
PRO_SlogP_VSA6,1.33478003217109,PRO_SlogP_VSA6
RCTB_MolMR,1.33208484272803,RCTB_MolMR
RCTB_Chi2n,1.31893287578527,RCTB_Chi2n
PRO_EState_VSA1,1.30734797487076,PRO_EState_VSA1
PRO_SlogP_VSA3,1.29061759703083,PRO_SlogP_VSA3
RCTB_SMR_VSA10,1.27651915254465,RCTB_SMR_VSA10
PRO_ExactMolWt,1.27158803763231,PRO_ExactMolWt
RCTA_Chi0n,1.26956889384994,RCTA_Chi0n
RCTB_NumValenceElectrons,1.26737707161171,RCTB_NumValenceElectrons
RCTB_VSA_EState8,1.25343163632624,RCTB_VSA_EState8
PRO_HallKierAlpha,1.24495164873653,PRO_HallKierAlpha
RCTA_Chi2n,1.225325796079,RCTA_Chi2n
PRO_MolWt,1.21691735950019,PRO_MolWt
PRO_HeavyAtomMolWt,1.20653289346929,PRO_HeavyAtomMolWt
PRO_SlogP_VSA7,1.19529302984807,PRO_SlogP_VSA7
RCTB_247,1.19435763414117,RCTB_247
RCTA_HallKierAlpha,1.18883542598341,RCTA_HallKierAlpha
CAT_MaxEStateIndex,1.1883590629377,CAT_MaxEStateIndex
RCTA_FpDensityMorgan3,1.17539793469007,RCTA_FpDensityMorgan3
RCTB_VSA_EState10,1.16765441525004,RCTB_VSA_EState10
RCTB_FractionCSP3,1.15960021440636,RCTB_FractionCSP3
PRO_BCUT2D_MRLOW,1.14863525027641,PRO_BCUT2D_MRLOW
PRO_TPSA,1.14832640259555,PRO_TPSA
PRO_PEOE_VSA10,1.14526228898104,PRO_PEOE_VSA10
RCTB_VSA_EState3,1.14493978814065,RCTB_VSA_EState3
RCTA_BCUT2D_CHGHI,1.14415558548381,RCTA_BCUT2D_CHGHI
RCTB_PEOE_VSA10,1.13954157872446,RCTB_PEOE_VSA10
PRO_Chi0v,1.12247747148796,PRO_Chi0v
PRO_SMR_VSA10,1.11475560012651,PRO_SMR_VSA10
RCTB_SlogP_VSA3,1.10134734982195,RCTB_SlogP_VSA3
RCTA_MaxPartialCharge,1.09189621093943,RCTA_MaxPartialCharge
CAT_SMR_VSA10,1.09020153334506,CAT_SMR_VSA10
CAT_Kappa1,1.08831386704751,CAT_Kappa1
RCTB_EState_VSA10,1.07516580044835,RCTB_EState_VSA10
PRO_SMR_VSA6,1.07474623127841,PRO_SMR_VSA6
PRO_PEOE_VSA1,1.07154766887075,PRO_PEOE_VSA1
RCTA_PEOE_VSA9,1.05440517822181,RCTA_PEOE_VSA9
RCTA_FpDensityMorgan1,1.05070828896298,RCTA_FpDensityMorgan1
RCTB_SMR_VSA5,1.04714166925909,RCTB_SMR_VSA5
RCTA_BalabanJ,1.01051945899587,RCTA_BalabanJ
RCTB_VSA_EState9,0.99980058615096,RCTB_VSA_EState9
PRO_NumValenceElectrons,0.976619326609261,PRO_NumValenceElectrons
PRO_NumHeteroatoms,0.973868355772476,PRO_NumHeteroatoms
RCTA_VSA_EState6,0.971604927726845,RCTA_VSA_EState6
RCTA_EState_VSA1,0.961814413166536,RCTA_EState_VSA1
RCTA_PEOE_VSA6,0.952505414959308,RCTA_PEOE_VSA6
CAT_Chi1v,0.947950304728116,CAT_Chi1v
RCTB_TPSA,0.93829237249244,RCTB_TPSA
RCTA_Chi3v,0.93325778868498,RCTA_Chi3v
CAT_PEOE_VSA8,0.910454675796291,CAT_PEOE_VSA8
RCTA_SMR_VSA7,0.889425356424262,RCTA_SMR_VSA7
RCTA_qed,0.889316147980462,RCTA_qed
RCTA_FpDensityMorgan2,0.888739842047281,RCTA_FpDensityMorgan2
PRO_SlogP_VSA1,0.884322735226361,PRO_SlogP_VSA1
RCTA_EState_VSA9,0.877209182792192,RCTA_EState_VSA9
RCTA_Chi2v,0.865343711734916,RCTA_Chi2v
RCTA_MaxEStateIndex,0.862717244230568,RCTA_MaxEStateIndex
CAT_Chi2v,0.862369115362448,CAT_Chi2v
RCTA_Chi4v,0.857492394359912,RCTA_Chi4v
PRO_BCUT2D_LOGPLOW,0.848383283923818,PRO_BCUT2D_LOGPLOW
RCTA_Chi4n,0.83656422291361,RCTA_Chi4n
SOL.C1CCOC1,0.81997217950358,SOL.C1CCOC1
RCTB_PEOE_VSA1,0.804599175768342,RCTB_PEOE_VSA1
RCTB_PEOE_VSA14,0.801354622160391,RCTB_PEOE_VSA14
RCTA_SlogP_VSA6,0.792567336410412,RCTA_SlogP_VSA6
RCTA_BCUT2D_CHGLO,0.773315740478978,RCTA_BCUT2D_CHGLO
PRO_VSA_EState3,0.769217752424978,PRO_VSA_EState3
RCTB_NumHeteroatoms,0.763028224133732,RCTB_NumHeteroatoms
RCTA_MaxAbsEStateIndex,0.748587894172102,RCTA_MaxAbsEStateIndex
RCTB_NumRotatableBonds,0.734049938779067,RCTB_NumRotatableBonds
RCTB_SlogP_VSA1,0.731447431382048,RCTB_SlogP_VSA1
CAT_SlogP_VSA2,0.728985516738893,CAT_SlogP_VSA2
RCTB_80,0.722060566044702,RCTB_80
CAT_HallKierAlpha,0.71820075149926,CAT_HallKierAlpha
RCTB_HeavyAtomCount,0.715211675604277,RCTB_HeavyAtomCount
RCTA_Chi1v,0.714812107288875,RCTA_Chi1v
PRO_NumHAcceptors,0.701229870150557,PRO_NumHAcceptors
RCTA_BCUT2D_LOGPHI,0.698845880601116,RCTA_BCUT2D_LOGPHI
RCTA_Chi1,0.695032018228655,RCTA_Chi1
PRO_NOCount,0.691533995428598,PRO_NOCount
RCTA_Kappa2,0.691429371885138,RCTA_Kappa2
CAT_NumAromaticCarbocycles,0.686162590570108,CAT_NumAromaticCarbocycles
CAT_FractionCSP3,0.679579729693067,CAT_FractionCSP3
CAT_HeavyAtomMolWt,0.676123190545093,CAT_HeavyAtomMolWt
RCTA_Kappa3,0.663813988794053,RCTA_Kappa3
PRO_fr_allylic_oxid,0.663312609824881,PRO_fr_allylic_oxid
RCTA_MolMR,0.660437018967379,RCTA_MolMR
RCTA_Kappa1,0.6584706757802,RCTA_Kappa1
CAT_ExactMolWt,0.652813111270964,CAT_ExactMolWt
CAT_SlogP_VSA12,0.647138060013475,CAT_SlogP_VSA12
RCTA_FractionCSP3,0.647121252914962,RCTA_FractionCSP3
PRO_EState_VSA10,0.646816386390172,PRO_EState_VSA10
RCTB_PEOE_VSA5,0.630436169550636,RCTB_PEOE_VSA5
RCTA_MinAbsEStateIndex,0.626747882120666,RCTA_MinAbsEStateIndex
PRO_HeavyAtomCount,0.625678972914209,PRO_HeavyAtomCount
CAT_SMR_VSA1,0.616263600951686,CAT_SMR_VSA1
CAT_SlogP_VSA5,0.612754767125208,CAT_SlogP_VSA5
RCTB_SlogP_VSA10,0.610962574922137,RCTB_SlogP_VSA10
RCTA_PEOE_VSA8,0.60092909457233,RCTA_PEOE_VSA8
RCTA_Chi0v,0.593096885372669,RCTA_Chi0v
CAT_MolLogP,0.579543955508626,CAT_MolLogP
RCTA_BCUT2D_MWHI,0.567667517010756,RCTA_BCUT2D_MWHI
CAT_Chi0v,0.567385964183511,CAT_Chi0v
RCTA_SlogP_VSA2,0.563181312194129,RCTA_SlogP_VSA2
PRO_VSA_EState2,0.561009183444026,PRO_VSA_EState2
CAT_LabuteASA,0.55770141715271,CAT_LabuteASA
RCTB_EState_VSA8,0.55447968657367,RCTB_EState_VSA8
RCTB_RingCount,0.551360945810663,RCTB_RingCount
RCTB_NumHAcceptors,0.549994562056192,RCTB_NumHAcceptors
RCTB_SMR_VSA9,0.540177583571144,RCTB_SMR_VSA9
RCTB_172,0.537504049032371,RCTB_172
RCTA_SMR_VSA1,0.537350625963841,RCTA_SMR_VSA1
RCTB_PEOE_VSA4,0.537187488640337,RCTB_PEOE_VSA4
CAT_VSA_EState6,0.530258338603996,CAT_VSA_EState6
RCTB_PEOE_VSA3,0.519051476759933,RCTB_PEOE_VSA3
RCTA_BCUT2D_LOGPLOW,0.518868894392231,RCTA_BCUT2D_LOGPLOW
CAT_VSA_EState3,0.518859128063345,CAT_VSA_EState3
CAT_SlogP_VSA1,0.513578098402788,CAT_SlogP_VSA1
CAT_SMR_VSA5,0.511650462634584,CAT_SMR_VSA5
CAT_Kappa2,0.511082233536713,CAT_Kappa2
RCTA_BertzCT,0.510983608730644,RCTA_BertzCT
CAT_PEOE_VSA9,0.509495580986716,CAT_PEOE_VSA9
PRO_NumSaturatedHeterocycles,0.507773649578895,PRO_NumSaturatedHeterocycles
RCTB_186,0.503825342925776,RCTB_186
PRO_206,0.498238510634396,PRO_206
RCTA_LabuteASA,0.496898418156488,RCTA_LabuteASA
RCTA_PEOE_VSA7,0.495504864760896,RCTA_PEOE_VSA7
RCTB_235,0.493801721901381,RCTB_235
RCTB_42,0.492054112988794,RCTB_42
CAT_45,0.48742270517814,CAT_45
PRO_119,0.484618777452455,PRO_119
CAT_FpDensityMorgan3,0.484074765447919,CAT_FpDensityMorgan3
RCTB_fr_allylic_oxid,0.482807469427501,RCTB_fr_allylic_oxid
CAT_Chi1n,0.481170812057705,CAT_Chi1n
RCTB_NOCount,0.477119638822115,RCTB_NOCount
PRO_SlogP_VSA4,0.47617925106529,PRO_SlogP_VSA4
CAT_VSA_EState8,0.475731262367497,CAT_VSA_EState8
RCTB_49,0.475473975234544,RCTB_49
RCTA_ExactMolWt,0.473062790927947,RCTA_ExactMolWt
RCTB_EState_VSA6,0.472691792572577,RCTB_EState_VSA6
CAT_SMR_VSA7,0.468949742447157,CAT_SMR_VSA7
RCTB_206,0.460511809893581,RCTB_206
CAT_MolWt,0.458075107797516,CAT_MolWt
RCTA_SMR_VSA10,0.45218625141967,RCTA_SMR_VSA10
RCTB_227,0.443794084888281,RCTB_227
CAT_fr_benzene,0.44195271544037,CAT_fr_benzene
RCTB_218,0.434823700729293,RCTB_218
PRO_42,0.434747095990279,PRO_42
PRO_SlogP_VSA8,0.43281245159273,PRO_SlogP_VSA8
CAT_SlogP_VSA6,0.431436387554138,CAT_SlogP_VSA6
RCTA_MolWt,0.429189383225468,RCTA_MolWt
CAT_NumValenceElectrons,0.426589733379978,CAT_NumValenceElectrons
PRO_192,0.4251395324922,PRO_192
CAT_67,0.422991526505739,CAT_67
PRO_80,0.412000629748708,PRO_80
RCTB_31,0.41044895865132,RCTB_31
CAT_FpDensityMorgan2,0.408678967972737,CAT_FpDensityMorgan2
RCTB_27,0.405983496884398,RCTB_27
RCTA_HeavyAtomMolWt,0.399258007673102,RCTA_HeavyAtomMolWt
PRO_EState_VSA8,0.396111215315257,PRO_EState_VSA8
RCTB_fr_benzene,0.393925420754128,RCTB_fr_benzene
CAT_Chi0n,0.391181318946788,CAT_Chi0n
SOL.CC1.CC.CC.C1,0.38985383788094,SOL.CC1.CC.CC.C1
CAT_EState_VSA1,0.387204533689542,CAT_EState_VSA1
CAT_NumRotatableBonds,0.387126612809423,CAT_NumRotatableBonds
RCTA_BCUT2D_MRHI,0.384982929107998,RCTA_BCUT2D_MRHI
RCTA_BCUT2D_MRLOW,0.384343392164155,RCTA_BCUT2D_MRLOW
RCTA_NumValenceElectrons,0.383198992352138,RCTA_NumValenceElectrons
CAT_BertzCT,0.382928991023213,CAT_BertzCT
CAT_SMR_VSA6,0.380500772625798,CAT_SMR_VSA6
RCTB_SlogP_VSA8,0.379761056762081,RCTB_SlogP_VSA8
PRO_RingCount,0.379422819955767,PRO_RingCount
RCTB_SlogP_VSA11,0.376917945103473,RCTB_SlogP_VSA11
RCTB_161,0.37335693821871,RCTB_161
CAT_51,0.37264858460503,CAT_51
RCTB_128,0.367961859450004,RCTB_128
RCTA_SlogP_VSA12,0.367352739993086,RCTA_SlogP_VSA12
RCTB_fr_halogen,0.360977565447938,RCTB_fr_halogen
RCTB_fr_methoxy,0.358931155092661,RCTB_fr_methoxy
PRO_SMR_VSA9,0.358789547398103,PRO_SMR_VSA9
CAT_BalabanJ,0.358039733571189,CAT_BalabanJ
RCTB_NumAromaticRings,0.354875060136255,RCTB_NumAromaticRings
RCTA_SMR_VSA6,0.352907606051571,RCTA_SMR_VSA6
RCTB_4,0.352465190266497,RCTB_4
CAT_VSA_EState1,0.350441075750353,CAT_VSA_EState1
PRO_4,0.349736009093633,PRO_4
RCTB_122,0.349408142770941,RCTB_122
CAT_SlogP_VSA3,0.346746642016629,CAT_SlogP_VSA3
PRO_29,0.346337799138851,PRO_29
RCTB_PEOE_VSA13,0.346094268301816,RCTB_PEOE_VSA13
RCTB_NumAromaticCarbocycles,0.345761162185507,RCTB_NumAromaticCarbocycles
RCTB_147,0.344513257128821,RCTB_147
RCTB_SlogP_VSA12,0.343125754407933,RCTB_SlogP_VSA12
CAT_PEOE_VSA7,0.340661863320334,CAT_PEOE_VSA7
PRO_120,0.337840021377196,PRO_120
RCTB_38,0.335828662014421,RCTB_38
CAT_FpDensityMorgan1,0.332077786724569,CAT_FpDensityMorgan1
RCTB_13,0.330070476579026,RCTB_13
CAT_VSA_EState7,0.327737566309018,CAT_VSA_EState7
RCTB_fr_alkyl_halide,0.325502485968318,RCTB_fr_alkyl_halide
RCTA_HeavyAtomCount,0.325372620878003,RCTA_HeavyAtomCount
CAT_PEOE_VSA1,0.321602517599747,CAT_PEOE_VSA1
PRO_210,0.320755044111591,PRO_210
RCTA_SlogP_VSA1,0.317094375471455,RCTA_SlogP_VSA1
PRO_NumAliphaticHeterocycles,0.314427829154775,PRO_NumAliphaticHeterocycles
RCTB_fr_ether,0.313130388468854,RCTB_fr_ether
CAT_PEOE_VSA6,0.310751704816146,CAT_PEOE_VSA6
CAT_Chi0,0.310725167650827,CAT_Chi0
RCTB_107,0.307519549014289,RCTB_107
PRO_SlogP_VSA10,0.305872687405348,PRO_SlogP_VSA10
PRO_SMR_VSA4,0.305522875682538,PRO_SMR_VSA4
PRO_61,0.305124635716002,PRO_61
PRO_SlogP_VSA11,0.303917435387938,PRO_SlogP_VSA11
RCTA_SlogP_VSA4,0.302590596355123,RCTA_SlogP_VSA4
RCTB_77,0.302219726584951,RCTB_77
CAT_Chi1,0.301346518013774,CAT_Chi1
PRO_199,0.295864487237802,PRO_199
CAT_Chi2n,0.294696626523267,CAT_Chi2n
RCTB_193,0.293873180728397,RCTB_193
RCTA_fr_halogen,0.292312161925755,RCTA_fr_halogen
CAT_MolMR,0.291969414076638,CAT_MolMR
RCTA_TPSA,0.289397555987715,RCTA_TPSA
PRO_47,0.289216084146222,PRO_47
CAT_NumAromaticRings,0.288466243384213,CAT_NumAromaticRings
PRO_13,0.288101295186417,PRO_13
PRO_64,0.287352710219045,PRO_64
PRO_fr_ether,0.286752574188143,PRO_fr_ether
CAT_EState_VSA9,0.283413770846794,CAT_EState_VSA9
RCTB_110,0.282849842747759,RCTB_110
CAT_TPSA,0.279184336856536,CAT_TPSA
PRO_139,0.27746513986109,PRO_139
PRO_25,0.276031839892727,PRO_25
PRO_182,0.274647699181467,PRO_182
RCTB_64,0.272063101468444,RCTB_64
RCTA_SlogP_VSA3,0.271639182390579,RCTA_SlogP_VSA3
CAT_HeavyAtomCount,0.271362406349097,CAT_HeavyAtomCount
RCTB_216,0.268564038621498,RCTB_216
RCTB_PEOE_VSA2,0.267383423378597,RCTB_PEOE_VSA2
PRO_115,0.266696818609717,PRO_115
PRO_NumAromaticRings,0.265874327365782,PRO_NumAromaticRings
PRO_219,0.26361837799747,PRO_219
PRO_58,0.262073965088647,PRO_58
CAT_EState_VSA10,0.260043332345913,CAT_EState_VSA10
RCTB_fr_C_O_noCOO,0.259272989050733,RCTB_fr_C_O_noCOO
RCTB_NumHDonors,0.258801701096508,RCTB_NumHDonors
PRO_214,0.258224566547761,PRO_214
PRO_39,0.256412807680151,PRO_39
PRO_89,0.255890257273196,PRO_89
PRO_44,0.254335380461235,PRO_44
CAT_VSA_EState9,0.254026704332077,CAT_VSA_EState9
PRO_241,0.251829547733789,PRO_241
RCTB_196,0.250702692525662,RCTB_196
PRO_110,0.249931228102462,PRO_110
PRO_88,0.249244476861749,PRO_88
RCTA_NumHeteroatoms,0.249105441176108,RCTA_NumHeteroatoms
PRO_NumAliphaticRings,0.247790085802227,PRO_NumAliphaticRings
PRO_0,0.247415856818928,PRO_0
RCTB_fr_bicyclic,0.246572111057773,RCTB_fr_bicyclic
PRO_fr_benzene,0.246511414556536,PRO_fr_benzene
RCTB_144,0.246451433871602,RCTB_144
PRO_105,0.244722026680945,PRO_105
PRO_157,0.244470524687152,PRO_157
PRO_145,0.244330864029124,PRO_145
CAT_EState_VSA2,0.244172394144009,CAT_EState_VSA2
RCTA_185,0.240880858405531,RCTA_185
RCTB_58,0.240611866987959,RCTB_58
RCTB_199,0.238782828215962,RCTB_199
RCTA_fr_alkyl_halide,0.238027686630669,RCTA_fr_alkyl_halide
RCTB_167,0.236746421371475,RCTB_167
PRO_73,0.236413936583452,PRO_73
CAT_fr_allylic_oxid,0.230551953038033,CAT_fr_allylic_oxid
RCTB_210,0.230447951754164,RCTB_210
RCTB_164,0.226564510236512,RCTB_164
RCTB_231,0.225960911605245,RCTB_231
RCTB_130,0.225768992185571,RCTB_130
PRO_180,0.225593825536251,PRO_180
RCTB_25,0.225278028572617,RCTB_25
RCTA_NumAromaticRings,0.223914249734467,RCTA_NumAromaticRings
PRO_NumHDonors,0.223651570087226,PRO_NumHDonors
PRO_PEOE_VSA12,0.222286490599756,PRO_PEOE_VSA12
PRO_27,0.222170289946983,PRO_27
PRO_186,0.221933580390269,PRO_186
PRO_136,0.221807974902803,PRO_136
PRO_107,0.220638796737531,PRO_107
RCTA_PEOE_VSA14,0.21985888530103,RCTA_PEOE_VSA14
PRO_133,0.219362517033986,PRO_133
PRO_8,0.219153600609442,PRO_8
RCTB_NumAliphaticRings,0.218380844608924,RCTB_NumAliphaticRings
PRO_111,0.217422259191046,PRO_111
RCTB_162,0.217161549085154,RCTB_162
PRO_248,0.216617152056133,PRO_248
PRO_161,0.215689075497439,PRO_161
RCTA_EState_VSA8,0.21492687551033,RCTA_EState_VSA8
PRO_85,0.213174555725954,PRO_85
RCTB_fr_NH0,0.212184400992003,RCTB_fr_NH0
