,IncNodePurity,Features
RCTB_Chi2v,2002.36548300107,RCTB_Chi2v
RCTB_VSA_EState6,1996.53372482115,RCTB_VSA_EState6
RCTA_VSA_EState4,1964.71655308118,RCTA_VSA_EState4
PRO_MaxAbsEStateIndex,1964.69308453125,PRO_MaxAbsEStateIndex
PRO_SlogP_VSA5,1961.88422576967,PRO_SlogP_VSA5
RCTB_Chi4v,1952.91573764341,RCTB_Chi4v
RCTB_MinAbsPartialCharge,1944.01422404656,RCTB_MinAbsPartialCharge
RCTB_PEOE_VSA3,1943.7252735291,RCTB_PEOE_VSA3
RCTB_PEOE_VSA8,1943.02504577937,RCTB_PEOE_VSA8
RCTB_ExactMolWt,1909.55023594894,RCTB_ExactMolWt
PRO_Kappa3,1903.39031724429,PRO_Kappa3
PRO_MaxEStateIndex,1879.36727416416,PRO_MaxEStateIndex
RCTB_Chi3v,1861.46991150979,RCTB_Chi3v
RCTA_MinAbsPartialCharge,1854.532157594,RCTA_MinAbsPartialCharge
PRO_Chi4v,1846.0389018118,PRO_Chi4v
PRO_EState_VSA9,1845.4062474929,PRO_EState_VSA9
PRO_PEOE_VSA14,1817.00533840995,PRO_PEOE_VSA14
PRO_MolLogP,1804.03207006798,PRO_MolLogP
RCTB_VSA_EState4,1784.87264401139,RCTB_VSA_EState4
PRO_HallKierAlpha,1770.61471184144,PRO_HallKierAlpha
PRO_FractionCSP3,1758.04258045372,PRO_FractionCSP3
RCTB_MolWt,1755.46226350816,RCTB_MolWt
RCTB_Chi3n,1746.5273672965,RCTB_Chi3n
RCTB_SlogP_VSA5,1737.79708256036,RCTB_SlogP_VSA5
RCTB_BCUT2D_MWHI,1732.3380364086,RCTB_BCUT2D_MWHI
PRO_Chi4n,1730.52480984178,PRO_Chi4n
PRO_BCUT2D_MWHI,1728.96497892874,PRO_BCUT2D_MWHI
PRO_Chi3v,1727.56563160649,PRO_Chi3v
PRO_Kappa1,1723.23314764644,PRO_Kappa1
PRO_BCUT2D_MRHI,1715.87709542837,PRO_BCUT2D_MRHI
RCTA_VSA_EState1,1705.07252401234,RCTA_VSA_EState1
RCTB_SlogP_VSA4,1689.61092103115,RCTB_SlogP_VSA4
PRO_VSA_EState7,1686.97233247972,PRO_VSA_EState7
RCTB_HeavyAtomMolWt,1685.18445471814,RCTB_HeavyAtomMolWt
PRO_SlogP_VSA2,1671.73107165189,PRO_SlogP_VSA2
RCTA_SMR_VSA5,1670.44478620232,RCTA_SMR_VSA5
PRO_BCUT2D_MWLOW,1652.30470984225,PRO_BCUT2D_MWLOW
CAT_qed,1644.10627438204,CAT_qed
RCTB_Chi4n,1632.66364304986,RCTB_Chi4n
PRO_Chi3n,1632.59021078579,PRO_Chi3n
RCTB_PEOE_VSA9,1630.47748017907,RCTB_PEOE_VSA9
RCTA_BCUT2D_MWLOW,1622.29917794852,RCTA_BCUT2D_MWLOW
RCTB_EState_VSA1,1614.13848305038,RCTB_EState_VSA1
CAT_SMR_VSA10,1608.27475088528,CAT_SMR_VSA10
PRO_SMR_VSA1,1602.66126232418,PRO_SMR_VSA1
PRO_PEOE_VSA9,1599.35152077395,PRO_PEOE_VSA9
PRO_Kappa2,1598.24648478432,PRO_Kappa2
CAT_Kappa3,1577.54201839848,CAT_Kappa3
PRO_Chi1n,1568.87432970822,PRO_Chi1n
PRO_PEOE_VSA8,1565.21812990595,PRO_PEOE_VSA8
RCTB_VSA_EState2,1552.19174613261,RCTB_VSA_EState2
RCTB_VSA_EState10,1539.20302171129,RCTB_VSA_EState10
RCTB_SlogP_VSA2,1525.76340029064,RCTB_SlogP_VSA2
RCTB_VSA_EState7,1521.68231090051,RCTB_VSA_EState7
RCTB_Chi1v,1520.94837342909,RCTB_Chi1v
RCTB_MolMR,1518.08000180649,RCTB_MolMR
RCTA_Chi0,1516.92212517977,RCTA_Chi0
PRO_SMR_VSA5,1515.32699879807,PRO_SMR_VSA5
RCTB_HallKierAlpha,1507.58587558084,RCTB_HallKierAlpha
RCTB_SMR_VSA1,1507.52764270041,RCTB_SMR_VSA1
PRO_SMR_VSA7,1505.01808484848,PRO_SMR_VSA7
RCTB_FractionCSP3,1504.08230717985,RCTB_FractionCSP3
PRO_VSA_EState5,1503.91490205533,PRO_VSA_EState5
RCTB_Chi0v,1478.17630096408,RCTB_Chi0v
RCTB_BCUT2D_MRHI,1475.95212703344,RCTB_BCUT2D_MRHI
PRO_Chi0n,1475.53140480407,PRO_Chi0n
RCTB_SMR_VSA10,1465.92326035781,RCTB_SMR_VSA10
RCTB_VSA_EState8,1457.93159502507,RCTB_VSA_EState8
RCTB_Chi0,1438.66680674267,RCTB_Chi0
PRO_BertzCT,1428.62825444821,PRO_BertzCT
RCTB_LabuteASA,1420.99324779176,RCTB_LabuteASA
RCTB_EState_VSA9,1404.48951318707,RCTB_EState_VSA9
RCTB_SMR_VSA5,1396.15955066509,RCTB_SMR_VSA5
PRO_Chi2v,1394.53541567191,PRO_Chi2v
PRO_Chi1v,1389.52079679355,PRO_Chi1v
PRO_SlogP_VSA3,1363.16140416097,PRO_SlogP_VSA3
RCTB_Chi2n,1359.30777473022,RCTB_Chi2n
RCTB_Chi0n,1353.5334698153,RCTB_Chi0n
RCTB_Chi1,1352.32805176555,RCTB_Chi1
PRO_ExactMolWt,1333.01117452966,PRO_ExactMolWt
PRO_MolMR,1328.2439419611,PRO_MolMR
PRO_LabuteASA,1302.9999099552,PRO_LabuteASA
PRO_Chi2n,1298.46567046306,PRO_Chi2n
PRO_HeavyAtomMolWt,1287.5828271518,PRO_HeavyAtomMolWt
PRO_NumHeteroatoms,1273.70558643147,PRO_NumHeteroatoms
PRO_SlogP_VSA6,1272.06707739928,PRO_SlogP_VSA6
RCTA_Chi0n,1255.51146390327,RCTA_Chi0n
PRO_SMR_VSA10,1245.28525681221,PRO_SMR_VSA10
RCTA_VSA_EState8,1243.88501013832,RCTA_VSA_EState8
PRO_EState_VSA1,1238.59409475586,PRO_EState_VSA1
CAT_Kappa1,1237.40420806256,CAT_Kappa1
RCTB_BertzCT,1235.5911251604,RCTB_BertzCT
CAT_Chi4v,1234.39151841278,CAT_Chi4v
CAT_Chi3n,1223.13879933862,CAT_Chi3n
RCTB_SlogP_VSA6,1211.02531177543,RCTB_SlogP_VSA6
RCTB_Chi1n,1209.06957517085,RCTB_Chi1n
CAT_MaxEStateIndex,1206.8477636072,CAT_MaxEStateIndex
RCTA_Chi1n,1189.19975790375,RCTA_Chi1n
PRO_Chi1,1173.78173355339,PRO_Chi1
PRO_TPSA,1171.91437691467,PRO_TPSA
PRO_MolWt,1169.11141976605,PRO_MolWt
PRO_NumRotatableBonds,1157.16628018529,PRO_NumRotatableBonds
CAT_MaxAbsEStateIndex,1154.90463350271,CAT_MaxAbsEStateIndex
CAT_Chi4n,1133.0826819248,CAT_Chi4n
RCTA_Chi2n,1131.22701944638,RCTA_Chi2n
PRO_Chi0,1123.95948022742,PRO_Chi0
RCTB_EState_VSA8,1103.55998445811,RCTB_EState_VSA8
PRO_BCUT2D_MRLOW,1090.3427000659,PRO_BCUT2D_MRLOW
PRO_SlogP_VSA1,1080.44670457049,PRO_SlogP_VSA1
PRO_Chi0v,1077.50745152314,PRO_Chi0v
RCTB_SlogP_VSA10,1074.33900690118,RCTB_SlogP_VSA10
PRO_SlogP_VSA7,1053.09821328327,PRO_SlogP_VSA7
RCTB_VSA_EState3,1046.47082008125,RCTB_VSA_EState3
RCTA_Chi3n,1043.37277910852,RCTA_Chi3n
RCTA_MaxPartialCharge,1041.74809027529,RCTA_MaxPartialCharge
RCTA_MaxAbsPartialCharge,1039.36670029162,RCTA_MaxAbsPartialCharge
RCTA_MinPartialCharge,1030.44926696544,RCTA_MinPartialCharge
RCTB_NumValenceElectrons,1021.49301383924,RCTB_NumValenceElectrons
RCTB_NumHeteroatoms,1008.48828929928,RCTB_NumHeteroatoms
CAT_Kappa2,1006.02339589406,CAT_Kappa2
RCTA_VSA_EState9,986.754931081118,RCTA_VSA_EState9
PRO_NumValenceElectrons,985.182146334904,PRO_NumValenceElectrons
RCTA_Chi3v,983.679113467574,RCTA_Chi3v
RCTB_PEOE_VSA10,978.5127822283,RCTB_PEOE_VSA10
PRO_PEOE_VSA1,969.228580401339,PRO_PEOE_VSA1
CAT_Chi3v,963.907616174386,CAT_Chi3v
PRO_fr_allylic_oxid,957.655988060289,PRO_fr_allylic_oxid
RCTB_EState_VSA10,955.0766668874,RCTB_EState_VSA10
RCTA_PEOE_VSA9,954.564263470132,RCTA_PEOE_VSA9
RCTA_MinEStateIndex,933.677521708309,RCTA_MinEStateIndex
RCTB_TPSA,922.660549583324,RCTB_TPSA
RCTA_BalabanJ,906.855189156826,RCTA_BalabanJ
RCTB_SlogP_VSA3,900.293746713606,RCTB_SlogP_VSA3
RCTA_FpDensityMorgan1,891.285243222235,RCTA_FpDensityMorgan1
RCTA_Chi4v,882.353841658028,RCTA_Chi4v
RCTA_Chi2v,877.154999775312,RCTA_Chi2v
CAT_PEOE_VSA8,876.163651370121,CAT_PEOE_VSA8
PRO_BCUT2D_LOGPLOW,872.934717364821,PRO_BCUT2D_LOGPLOW
PRO_VSA_EState2,872.289768892186,PRO_VSA_EState2
PRO_VSA_EState3,862.012304908567,PRO_VSA_EState3
RCTA_EState_VSA9,858.53911364457,RCTA_EState_VSA9
RCTB_VSA_EState9,846.220822215931,RCTB_VSA_EState9
RCTA_FpDensityMorgan2,841.039776167267,RCTA_FpDensityMorgan2
PRO_HeavyAtomCount,826.366481224538,PRO_HeavyAtomCount
RCTB_HeavyAtomCount,825.867160299034,RCTB_HeavyAtomCount
RCTA_HallKierAlpha,820.861251705458,RCTA_HallKierAlpha
CAT_HallKierAlpha,819.669977909011,CAT_HallKierAlpha
RCTA_SMR_VSA1,786.279921451071,RCTA_SMR_VSA1
RCTB_PEOE_VSA1,784.384453727287,RCTB_PEOE_VSA1
RCTB_SMR_VSA6,768.549195451664,RCTB_SMR_VSA6
RCTA_FpDensityMorgan3,760.050229427666,RCTA_FpDensityMorgan3
RCTA_qed,756.746386205385,RCTA_qed
RCTA_LabuteASA,756.239174912812,RCTA_LabuteASA
CAT_Chi2v,738.92006925976,CAT_Chi2v
RCTB_NumRotatableBonds,734.188642534218,RCTB_NumRotatableBonds
PRO_PEOE_VSA10,730.093833755797,PRO_PEOE_VSA10
RCTA_Chi1,728.399033845598,RCTA_Chi1
RCTA_EState_VSA1,713.121101216283,RCTA_EState_VSA1
RCTB_fr_halogen,708.242554176669,RCTB_fr_halogen
RCTA_MaxAbsEStateIndex,707.58912075649,RCTA_MaxAbsEStateIndex
RCTB_SlogP_VSA1,700.620697012739,RCTB_SlogP_VSA1
RCTA_BertzCT,692.986087597886,RCTA_BertzCT
CAT_SlogP_VSA3,689.558844008191,CAT_SlogP_VSA3
RCTA_Kappa2,686.898383854014,RCTA_Kappa2
RCTA_BCUT2D_CHGHI,679.852613706828,RCTA_BCUT2D_CHGHI
RCTA_NumRotatableBonds,674.861666818393,RCTA_NumRotatableBonds
PRO_SMR_VSA6,656.250576088046,PRO_SMR_VSA6
RCTA_Chi1v,649.695552106563,RCTA_Chi1v
CAT_FractionCSP3,649.051616615766,CAT_FractionCSP3
RCTA_Kappa3,640.485074069823,RCTA_Kappa3
PRO_210,632.908420761153,PRO_210
CAT_PEOE_VSA11,632.083241461804,CAT_PEOE_VSA11
RCTB_SMR_VSA9,631.971804827817,RCTB_SMR_VSA9
RCTA_MolMR,623.021219014831,RCTA_MolMR
PRO_NumHAcceptors,613.709810580335,PRO_NumHAcceptors
RCTB_PEOE_VSA5,607.475193104187,RCTB_PEOE_VSA5
PRO_SlogP_VSA4,604.435565673566,PRO_SlogP_VSA4
RCTA_BCUT2D_MRHI,600.60414719535,RCTA_BCUT2D_MRHI
RCTA_Chi0v,599.714753913301,RCTA_Chi0v
RCTB_SlogP_VSA12,599.105611984137,RCTB_SlogP_VSA12
RCTA_BCUT2D_CHGLO,599.010643642906,RCTA_BCUT2D_CHGLO
RCTA_Chi4n,596.341344644043,RCTA_Chi4n
RCTA_BCUT2D_LOGPHI,590.674248086047,RCTA_BCUT2D_LOGPHI
RCTA_MaxEStateIndex,589.695261384058,RCTA_MaxEStateIndex
CAT_VSA_EState6,578.931669366132,CAT_VSA_EState6
PRO_EState_VSA10,568.999496222883,PRO_EState_VSA10
RCTA_FractionCSP3,567.133927132115,RCTA_FractionCSP3
CAT_ExactMolWt,543.567533413467,CAT_ExactMolWt
RCTA_MinAbsEStateIndex,539.550185118498,RCTA_MinAbsEStateIndex
CAT_SlogP_VSA2,538.968068855304,CAT_SlogP_VSA2
RCTA_ExactMolWt,532.977580141824,RCTA_ExactMolWt
RCTA_PEOE_VSA6,528.664092013097,RCTA_PEOE_VSA6
PRO_SMR_VSA4,526.836831775259,PRO_SMR_VSA4
CAT_SMR_VSA1,525.112129582414,CAT_SMR_VSA1
PRO_NumAliphaticHeterocycles,521.685434743315,PRO_NumAliphaticHeterocycles
CAT_MolWt,516.353628011535,CAT_MolWt
RCTA_PEOE_VSA8,514.926299849859,RCTA_PEOE_VSA8
SOL.CC1.CC.CC.C1,512.222850716426,SOL.CC1.CC.CC.C1
CAT_BalabanJ,509.110762479889,CAT_BalabanJ
RCTB_167,499.943678547357,RCTB_167
RCTB_247,497.69842958176,RCTB_247
RCTA_HeavyAtomMolWt,496.553215457845,RCTA_HeavyAtomMolWt
CAT_VSA_EState7,479.213054769758,CAT_VSA_EState7
CAT_VSA_EState3,468.632697879785,CAT_VSA_EState3
PRO_EState_VSA8,467.252530828834,PRO_EState_VSA8
RCTB_NumHAcceptors,462.884313168611,RCTB_NumHAcceptors
RCTB_96,457.26816061562,RCTB_96
RCTB_PEOE_VSA2,453.141157053168,RCTB_PEOE_VSA2
RCTA_NumValenceElectrons,451.248144181646,RCTA_NumValenceElectrons
RCTA_VSA_EState6,450.227797461986,RCTA_VSA_EState6
CAT_SMR_VSA7,446.395714260563,CAT_SMR_VSA7
RCTB_SlogP_VSA8,445.014661382122,RCTB_SlogP_VSA8
RCTB_NOCount,442.48314457828,RCTB_NOCount
PRO_NOCount,440.201148348834,PRO_NOCount
CAT_NumRotatableBonds,439.645934584756,CAT_NumRotatableBonds
CAT_SlogP_VSA6,437.495629418878,CAT_SlogP_VSA6
CAT_RingCount,436.960549934172,CAT_RingCount
CAT_VSA_EState8,436.883978971997,CAT_VSA_EState8
RCTB_PEOE_VSA14,436.424954102167,RCTB_PEOE_VSA14
CAT_HeavyAtomMolWt,435.285849283224,CAT_HeavyAtomMolWt
CAT_Chi1v,433.759482176071,CAT_Chi1v
CAT_Chi0v,429.812984659744,CAT_Chi0v
RCTB_227,425.678734619178,RCTB_227
CAT_45,425.564753707879,CAT_45
RCTA_BCUT2D_MWHI,425.182026493356,RCTA_BCUT2D_MWHI
CAT_SlogP_VSA12,422.989580581468,CAT_SlogP_VSA12
CAT_FpDensityMorgan1,421.989344106788,CAT_FpDensityMorgan1
RCTB_186,419.038206451806,RCTB_186
CAT_LabuteASA,417.782902225453,CAT_LabuteASA
RCTA_SMR_VSA10,413.407688538151,RCTA_SMR_VSA10
PRO_9,407.320233424953,PRO_9
RCTB_163,407.304133655709,RCTB_163
RCTB_157,398.590808328799,RCTB_157
PRO_SMR_VSA9,398.10071643469,PRO_SMR_VSA9
RCTA_MolWt,397.980743952565,RCTA_MolWt
RCTA_SMR_VSA7,393.622238531138,RCTA_SMR_VSA7
RCTA_SlogP_VSA2,389.984375963856,RCTA_SlogP_VSA2
CAT_NumAromaticRings,385.396754565205,CAT_NumAromaticRings
PRO_SlogP_VSA10,385.39407073764,PRO_SlogP_VSA10
PRO_NumSaturatedHeterocycles,383.537843619157,PRO_NumSaturatedHeterocycles
RCTB_RingCount,382.262195857526,RCTB_RingCount
RCTB_135,380.092953591683,RCTB_135
PRO_SlogP_VSA8,377.067982687064,PRO_SlogP_VSA8
RCTB_177,375.648445272768,RCTB_177
CAT_SlogP_VSA1,374.89485084351,CAT_SlogP_VSA1
RCTB_fr_alkyl_halide,373.919664664399,RCTB_fr_alkyl_halide
PRO_RingCount,371.851884649297,PRO_RingCount
RCTB_PEOE_VSA4,369.462182848213,RCTB_PEOE_VSA4
RCTA_HeavyAtomCount,365.726395316291,RCTA_HeavyAtomCount
CAT_FpDensityMorgan2,364.770994109852,CAT_FpDensityMorgan2
PRO_NumAliphaticRings,364.106832594112,PRO_NumAliphaticRings
PRO_NumSaturatedRings,362.082473323262,PRO_NumSaturatedRings
RCTB_EState_VSA6,361.30194076963,RCTB_EState_VSA6
RCTA_Kappa1,360.796520987867,RCTA_Kappa1
RCTB_206,360.333137761475,RCTB_206
CAT_TPSA,359.65943046541,CAT_TPSA
CAT_VSA_EState1,358.883047282579,CAT_VSA_EState1
RCTB_67,358.538730305157,RCTB_67
PRO_219,350.628661879178,PRO_219
RCTB_86,350.409324381789,RCTB_86
RCTB_218,348.305042100426,RCTB_218
RCTB_fr_NH0,347.964273237447,RCTB_fr_NH0
CAT_SlogP_VSA5,347.655869649238,CAT_SlogP_VSA5
RCTA_BCUT2D_MRLOW,347.420803228829,RCTA_BCUT2D_MRLOW
RCTB_31,346.483616328653,RCTB_31
RCTB_235,344.603265325711,RCTB_235
RCTA_SlogP_VSA6,344.554845386383,RCTA_SlogP_VSA6
RCTB_fr_aniline,342.818751266494,RCTB_fr_aniline
CAT_EState_VSA1,342.034361164817,CAT_EState_VSA1
RCTA_PEOE_VSA7,341.166292842821,RCTA_PEOE_VSA7
CAT_BertzCT,334.500808397097,CAT_BertzCT
RCTB_SMR_VSA3,333.403002772551,RCTB_SMR_VSA3
RCTB_80,333.214290581117,RCTB_80
CAT_MinPartialCharge,326.784330998774,CAT_MinPartialCharge
CAT_NumAliphaticRings,326.215738263453,CAT_NumAliphaticRings
RCTB_231,324.706504129375,RCTB_231
RCTB_fr_allylic_oxid,322.352608715973,RCTB_fr_allylic_oxid
RCTB_216,321.504692095612,RCTB_216
PRO_157,321.272937073758,PRO_157
PRO_29,320.811838494065,PRO_29
PRO_NHOHCount,319.796957050172,PRO_NHOHCount
PRO_NumAromaticCarbocycles,318.658354211237,PRO_NumAromaticCarbocycles
RCTB_199,318.020044109655,RCTB_199
PRO_167,315.35274691281,PRO_167
RCTA_PEOE_VSA14,313.315279539817,RCTA_PEOE_VSA14
RCTB_NumAromaticCarbocycles,311.012795492279,RCTB_NumAromaticCarbocycles
CAT_Chi1,309.474644689525,CAT_Chi1
PRO_11,306.867358748598,PRO_11
CAT_VSA_EState2,306.506098704369,CAT_VSA_EState2
CAT_SMR_VSA5,305.933998078657,CAT_SMR_VSA5
CAT_PEOE_VSA9,305.29042559279,CAT_PEOE_VSA9
RCTB_NumAromaticRings,303.759268387945,RCTB_NumAromaticRings
PRO_89,303.548350514071,PRO_89
RCTB_36,303.138713799424,RCTB_36
PRO_139,302.548375932396,PRO_139
RCTB_182,299.40149891756,RCTB_182
CAT_PEOE_VSA1,299.27892252375,CAT_PEOE_VSA1
CAT_EState_VSA10,297.63254200577,CAT_EState_VSA10
RCTB_fr_ether,295.471044628776,RCTB_fr_ether
CAT_MolMR,295.328164087217,CAT_MolMR
RCTB_95,295.124454495949,RCTB_95
CAT_VSA_EState9,294.772004840605,CAT_VSA_EState9
RCTB_149,293.957744342713,RCTB_149
PRO_86,291.794517774053,PRO_86
PRO_PEOE_VSA2,290.62711301507,PRO_PEOE_VSA2
CAT_FpDensityMorgan3,284.505776283429,CAT_FpDensityMorgan3
CAT_MinAbsPartialCharge,283.013658750144,CAT_MinAbsPartialCharge
RCTA_BCUT2D_LOGPLOW,281.774047956284,RCTA_BCUT2D_LOGPLOW
PRO_80,279.008870587846,PRO_80
CAT_NumHeteroatoms,278.075825968226,CAT_NumHeteroatoms
RCTB_241,276.81535341358,RCTB_241
PRO_172,276.726799703008,PRO_172
CAT_Chi0n,276.130881119685,CAT_Chi0n
PRO_44,273.366689498067,PRO_44
RCTB_219,271.701143274482,RCTB_219
PRO_28,271.426262957541,PRO_28
CAT_Chi0,270.471900648403,CAT_Chi0
PRO_SlogP_VSA11,268.996706356121,PRO_SlogP_VSA11
PRO_fr_halogen,268.594617549339,PRO_fr_halogen
PRO_141,267.110673322609,PRO_141
PRO_NumAromaticRings,264.930325654548,PRO_NumAromaticRings
CAT_NumValenceElectrons,264.788286409807,CAT_NumValenceElectrons
CAT_EState_VSA2,260.820986454751,CAT_EState_VSA2
PRO_fr_benzene,260.190098028071,PRO_fr_benzene
PRO_182,256.183765959225,PRO_182
SOL.C1CCOC1,255.039959760629,SOL.C1CCOC1
CAT_PEOE_VSA7,253.686601756039,CAT_PEOE_VSA7
CAT_SMR_VSA6,252.684233168876,CAT_SMR_VSA6
RCTB_147,252.355158859283,RCTB_147
RCTB_105,252.11597877575,RCTB_105
PRO_PEOE_VSA3,251.874083928375,PRO_PEOE_VSA3
RCTB_239,250.709685123502,RCTB_239
RCTB_172,249.178968889152,RCTB_172
RCTB_64,244.907366960515,RCTB_64
PRO_NumHDonors,244.076490698725,PRO_NumHDonors
RCTB_114,243.572173833334,RCTB_114
PRO_fr_ether,242.447097542932,PRO_fr_ether
RCTB_fr_C_O,242.132165872252,RCTB_fr_C_O
RCTB_128,241.999215834827,RCTB_128
CAT_EState_VSA9,239.084370663803,CAT_EState_VSA9
PRO_199,236.558982978738,PRO_199
RCTB_161,234.680586758576,RCTB_161
RCTB_200,232.587482059574,RCTB_200
CAT_MaxAbsPartialCharge,232.168918557448,CAT_MaxAbsPartialCharge
PRO_128,230.134118916377,PRO_128
PRO_39,230.127737475724,PRO_39
CAT_NumAliphaticCarbocycles,229.91039368562,CAT_NumAliphaticCarbocycles
RCTB_fr_C_O_noCOO,228.956006023814,RCTB_fr_C_O_noCOO
PRO_185,226.843062097411,PRO_185
PRO_207,224.281033232926,PRO_207
CAT_HeavyAtomCount,222.327229979214,CAT_HeavyAtomCount
CAT_fr_benzene,222.147906427475,CAT_fr_benzene
PRO_93,221.838484185383,PRO_93
RCTB_111,221.801120304985,RCTB_111
RCTB_fr_benzene,218.708269962821,RCTB_fr_benzene
PRO_111,218.368844620742,PRO_111
RCTB_178,217.872757582831,RCTB_178
RCTA_SMR_VSA6,217.847262926284,RCTA_SMR_VSA6
RCTA_PEOE_VSA1,217.362869517759,RCTA_PEOE_VSA1
PRO_79,216.561892025372,PRO_79
RCTB_203,215.894044958874,RCTB_203
PRO_218,215.578947951598,PRO_218
SOL.C1COCCO1,214.126159587925,SOL.C1COCCO1
PRO_40,213.719124862677,PRO_40
PRO_42,209.865017953035,PRO_42
PRO_8,208.677356600168,PRO_8
PRO_181,206.576541031467,PRO_181
PRO_105,206.517645809896,PRO_105
PRO_107,205.675663790877,PRO_107
PRO_125,205.173783061822,PRO_125
RCTB_0,205.086150334767,RCTB_0
RCTB_NumAromaticHeterocycles,205.066922178766,RCTB_NumAromaticHeterocycles
CAT_Chi2n,204.364590461605,CAT_Chi2n
PRO_59,202.193495123799,PRO_59
RCTB_122,202.18529493596,RCTB_122
RCTB_133,201.841768056422,RCTB_133
CAT_Chi1n,201.532574214685,CAT_Chi1n
RCTB_180,201.290770502392,RCTB_180
PRO_61,200.980381703429,PRO_61
PRO_85,200.366383959164,PRO_85
CAT_NOCount,200.297887194744,CAT_NOCount
RCTB_187,199.053015888992,RCTB_187
CAT_MolLogP,198.724665612158,CAT_MolLogP
CAT_94,197.175794950992,CAT_94
RCTB_27,196.217670723983,RCTB_27
RCTB_208,196.156891532531,RCTB_208
PRO_231,196.058251433739,PRO_231
PRO_64,194.934918727055,PRO_64
RCTA_EState_VSA8,194.924769875164,RCTA_EState_VSA8
RCTB_NumAliphaticRings,193.128311928743,RCTB_NumAliphaticRings
CAT_NumAromaticCarbocycles,192.448936024263,CAT_NumAromaticCarbocycles
RCTB_136,189.040789985786,RCTB_136
PRO_114,188.359246803769,PRO_114
CAT_NumHAcceptors,187.147869646202,CAT_NumHAcceptors
RCTB_107,186.133763957768,RCTB_107
