,IncNodePurity,Features
RCTB_FpDensityMorgan3,2238.01435064924,RCTB_FpDensityMorgan3
RCTB_PEOE_VSA7,2226.75306555988,RCTB_PEOE_VSA7
RCTB_BCUT2D_LOGPHI,2170.18062159199,RCTB_BCUT2D_LOGPHI
RCTB_MinAbsPartialCharge,2167.92987684392,RCTB_MinAbsPartialCharge
RCTB_MolLogP,2142.14441633855,RCTB_MolLogP
RCTB_VSA_EState1,2129.64114246122,RCTB_VSA_EState1
RCTB_Kappa1,2119.29949203082,RCTB_Kappa1
RCTB_SlogP_VSA5,2117.92536256043,RCTB_SlogP_VSA5
PRO_qed,2104.57287158356,PRO_qed
PRO_MinAbsEStateIndex,2095.07970294897,PRO_MinAbsEStateIndex
RCTB_VSA_EState6,2069.93685139932,RCTB_VSA_EState6
PRO_PEOE_VSA9,2031.22027020403,PRO_PEOE_VSA9
RCTA_VSA_EState4,2018.48349869772,RCTA_VSA_EState4
RCTB_SMR_VSA10,2005.83581242417,RCTB_SMR_VSA10
PRO_MaxEStateIndex,1991.28939105456,PRO_MaxEStateIndex
RCTB_Chi3v,1962.28716260701,RCTB_Chi3v
RCTB_Chi2v,1954.45915556664,RCTB_Chi2v
RCTB_Chi4v,1921.38831085317,RCTB_Chi4v
PRO_PEOE_VSA6,1918.15312996947,PRO_PEOE_VSA6
PRO_Kappa3,1913.85616018887,PRO_Kappa3
PRO_MaxAbsEStateIndex,1886.24669560762,PRO_MaxAbsEStateIndex
RCTB_HeavyAtomMolWt,1877.37113109561,RCTB_HeavyAtomMolWt
RCTA_BCUT2D_MWLOW,1869.28849999341,RCTA_BCUT2D_MWLOW
PRO_Chi4v,1859.20429222945,PRO_Chi4v
RCTB_PEOE_VSA3,1858.68090870675,RCTB_PEOE_VSA3
RCTB_PEOE_VSA6,1857.91056118549,RCTB_PEOE_VSA6
RCTB_EState_VSA9,1842.4452331156,RCTB_EState_VSA9
RCTB_SMR_VSA1,1820.4905889728,RCTB_SMR_VSA1
PRO_EState_VSA9,1807.49983668332,PRO_EState_VSA9
RCTB_FpDensityMorgan2,1797.35135433967,RCTB_FpDensityMorgan2
RCTB_BertzCT,1794.95816608461,RCTB_BertzCT
RCTB_MolWt,1790.78090478108,RCTB_MolWt
PRO_VSA_EState1,1777.25325197525,PRO_VSA_EState1
RCTB_PEOE_VSA8,1773.33009400062,RCTB_PEOE_VSA8
PRO_BCUT2D_MWHI,1756.86277060106,PRO_BCUT2D_MWHI
RCTA_Chi1n,1751.41320448879,RCTA_Chi1n
RCTB_ExactMolWt,1750.34550865304,RCTB_ExactMolWt
RCTA_MinEStateIndex,1733.20211267502,RCTA_MinEStateIndex
RCTB_PEOE_VSA9,1715.43547606146,RCTB_PEOE_VSA9
RCTB_SlogP_VSA4,1705.69550555899,RCTB_SlogP_VSA4
PRO_BCUT2D_MWLOW,1698.45440438043,PRO_BCUT2D_MWLOW
RCTB_BCUT2D_MWHI,1694.68451356509,RCTB_BCUT2D_MWHI
PRO_MolLogP,1668.34849198135,PRO_MolLogP
PRO_Chi4n,1668.28069916768,PRO_Chi4n
PRO_Kappa1,1650.56653600459,PRO_Kappa1
PRO_PEOE_VSA8,1648.92944072784,PRO_PEOE_VSA8
PRO_SlogP_VSA5,1632.81426867209,PRO_SlogP_VSA5
RCTB_FpDensityMorgan1,1627.65950371501,RCTB_FpDensityMorgan1
PRO_Chi3v,1613.68977194017,PRO_Chi3v
RCTB_Chi0n,1610.43831303213,RCTB_Chi0n
PRO_Kappa2,1604.81387404841,PRO_Kappa2
RCTB_HallKierAlpha,1595.96265545835,RCTB_HallKierAlpha
PRO_SMR_VSA5,1595.55137280382,PRO_SMR_VSA5
RCTB_Chi3n,1559.76461327927,RCTB_Chi3n
RCTB_Chi1v,1554.18481807798,RCTB_Chi1v
PRO_SMR_VSA1,1542.82063689772,PRO_SMR_VSA1
PRO_FractionCSP3,1536.38779509593,PRO_FractionCSP3
PRO_VSA_EState7,1530.94967438578,PRO_VSA_EState7
CAT_Kappa2,1515.74597354794,CAT_Kappa2
PRO_Chi0n,1509.41963023101,PRO_Chi0n
PRO_BCUT2D_MRHI,1506.42355423276,PRO_BCUT2D_MRHI
RCTA_VSA_EState8,1505.60328862042,RCTA_VSA_EState8
PRO_SlogP_VSA3,1498.94469121309,PRO_SlogP_VSA3
RCTB_VSA_EState8,1496.59221884176,RCTB_VSA_EState8
PRO_Chi1n,1494.44737201798,PRO_Chi1n
RCTB_Chi1n,1489.05205124156,RCTB_Chi1n
RCTB_VSA_EState10,1475.42526127196,RCTB_VSA_EState10
PRO_Chi2v,1450.3817766728,PRO_Chi2v
PRO_VSA_EState3,1440.82470027803,PRO_VSA_EState3
RCTB_Chi0,1431.23922155564,RCTB_Chi0
PRO_Chi3n,1413.06177847902,PRO_Chi3n
RCTB_LabuteASA,1403.05648702064,RCTB_LabuteASA
RCTB_MolMR,1383.68360024444,RCTB_MolMR
RCTB_EState_VSA1,1369.48335523765,RCTB_EState_VSA1
RCTB_BCUT2D_MRHI,1362.06258789608,RCTB_BCUT2D_MRHI
RCTB_SMR_VSA7,1357.1185863183,RCTB_SMR_VSA7
PRO_VSA_EState5,1354.30623825649,PRO_VSA_EState5
RCTB_Chi4n,1349.45436029861,RCTB_Chi4n
PRO_SMR_VSA7,1329.54478925702,PRO_SMR_VSA7
RCTB_Chi2n,1320.51259823337,RCTB_Chi2n
CAT_Kappa1,1300.97191837002,CAT_Kappa1
RCTB_SlogP_VSA2,1295.00911800887,RCTB_SlogP_VSA2
RCTB_FractionCSP3,1290.58215667032,RCTB_FractionCSP3
RCTB_VSA_EState7,1284.34065810809,RCTB_VSA_EState7
PRO_Chi1v,1278.11304258155,PRO_Chi1v
RCTB_VSA_EState2,1246.84388445284,RCTB_VSA_EState2
RCTB_VSA_EState3,1239.91748641204,RCTB_VSA_EState3
PRO_MolWt,1238.70583914498,PRO_MolWt
RCTB_EState_VSA8,1234.69648451349,RCTB_EState_VSA8
PRO_Chi2n,1234.0423389978,PRO_Chi2n
CAT_MaxEStateIndex,1225.80552925975,CAT_MaxEStateIndex
PRO_HallKierAlpha,1212.40139778125,PRO_HallKierAlpha
RCTB_Chi0v,1208.02999685908,RCTB_Chi0v
RCTA_MinPartialCharge,1206.74448661387,RCTA_MinPartialCharge
RCTB_NumValenceElectrons,1204.10457918281,RCTB_NumValenceElectrons
PRO_BCUT2D_LOGPLOW,1186.79514897073,PRO_BCUT2D_LOGPLOW
CAT_Chi4v,1186.33069570581,CAT_Chi4v
PRO_Chi0,1182.86023472888,PRO_Chi0
RCTB_Chi1,1175.6647502903,RCTB_Chi1
PRO_BertzCT,1153.72000773708,PRO_BertzCT
RCTA_VSA_EState9,1125.680676048,RCTA_VSA_EState9
RCTA_Chi2n,1104.44609672597,RCTA_Chi2n
PRO_HeavyAtomMolWt,1091.46863309622,PRO_HeavyAtomMolWt
PRO_SMR_VSA10,1089.1104712888,PRO_SMR_VSA10
RCTA_EState_VSA9,1087.79127756103,RCTA_EState_VSA9
PRO_LabuteASA,1082.27578700755,PRO_LabuteASA
RCTA_HallKierAlpha,1081.06891657114,RCTA_HallKierAlpha
PRO_SlogP_VSA1,1074.61115459803,PRO_SlogP_VSA1
PRO_PEOE_VSA10,1070.92520757658,PRO_PEOE_VSA10
PRO_BCUT2D_MRLOW,1069.65211164438,PRO_BCUT2D_MRLOW
RCTA_MinAbsPartialCharge,1068.98540012612,RCTA_MinAbsPartialCharge
PRO_SlogP_VSA6,1050.93224353617,PRO_SlogP_VSA6
PRO_Chi1,1048.18668648658,PRO_Chi1
RCTB_SMR_VSA6,1046.94036214178,RCTB_SMR_VSA6
PRO_MolMR,1038.55752231357,PRO_MolMR
PRO_SlogP_VSA7,1037.64901199595,PRO_SlogP_VSA7
RCTB_SlogP_VSA3,1022.36524558346,RCTB_SlogP_VSA3
PRO_ExactMolWt,1017.72943319055,PRO_ExactMolWt
RCTA_MaxPartialCharge,1017.64531124414,RCTA_MaxPartialCharge
CAT_Chi4n,1012.29629570234,CAT_Chi4n
CAT_Chi3v,1011.55638382584,CAT_Chi3v
RCTA_Chi1,997.525128907262,RCTA_Chi1
PRO_EState_VSA1,984.043405507446,PRO_EState_VSA1
CAT_PEOE_VSA8,980.783970750302,CAT_PEOE_VSA8
RCTA_PEOE_VSA9,979.30835302639,RCTA_PEOE_VSA9
RCTB_SlogP_VSA6,956.056055344651,RCTB_SlogP_VSA6
RCTB_TPSA,952.602705894648,RCTB_TPSA
PRO_SMR_VSA6,935.256956465658,PRO_SMR_VSA6
PRO_TPSA,930.817538743127,PRO_TPSA
CAT_qed,921.926295754152,CAT_qed
RCTB_247,919.807167222819,RCTB_247
CAT_Chi3n,916.080823336134,CAT_Chi3n
RCTB_PEOE_VSA10,913.630824101537,RCTB_PEOE_VSA10
RCTB_SMR_VSA5,910.953698102235,RCTB_SMR_VSA5
PRO_VSA_EState2,889.184149072316,PRO_VSA_EState2
RCTA_Chi2v,887.186283665466,RCTA_Chi2v
RCTB_VSA_EState9,884.308876825932,RCTB_VSA_EState9
PRO_Chi0v,877.950751258239,PRO_Chi0v
RCTA_BCUT2D_CHGLO,875.931183391336,RCTA_BCUT2D_CHGLO
RCTA_MaxAbsPartialCharge,864.349445365782,RCTA_MaxAbsPartialCharge
PRO_NumRotatableBonds,858.588612814948,PRO_NumRotatableBonds
RCTA_FpDensityMorgan1,858.325647595687,RCTA_FpDensityMorgan1
PRO_NumHeteroatoms,854.51190369873,PRO_NumHeteroatoms
RCTB_180,846.441003275197,RCTB_180
PRO_PEOE_VSA1,828.115074410491,PRO_PEOE_VSA1
RCTB_EState_VSA10,827.329319295204,RCTB_EState_VSA10
RCTB_NumRotatableBonds,821.812420089009,RCTB_NumRotatableBonds
RCTA_BCUT2D_CHGHI,819.419560774125,RCTA_BCUT2D_CHGHI
CAT_SlogP_VSA3,804.895003363013,CAT_SlogP_VSA3
RCTA_Chi3v,803.299886156142,RCTA_Chi3v
RCTB_SlogP_VSA1,764.031128977618,RCTB_SlogP_VSA1
CAT_MaxAbsEStateIndex,761.118586439273,CAT_MaxAbsEStateIndex
RCTB_HeavyAtomCount,759.454890861825,RCTB_HeavyAtomCount
PRO_SlogP_VSA4,754.235801676906,PRO_SlogP_VSA4
RCTA_BalabanJ,754.093707614269,RCTA_BalabanJ
PRO_NumValenceElectrons,751.973230768076,PRO_NumValenceElectrons
RCTA_Kappa1,748.167647385586,RCTA_Kappa1
RCTA_Chi4v,732.141856582317,RCTA_Chi4v
RCTB_NumHeteroatoms,726.225270603723,RCTB_NumHeteroatoms
RCTA_FpDensityMorgan3,718.210537812109,RCTA_FpDensityMorgan3
RCTB_SlogP_VSA12,715.834469514218,RCTB_SlogP_VSA12
PRO_EState_VSA10,713.896177622835,PRO_EState_VSA10
RCTB_SMR_VSA9,711.242813739136,RCTB_SMR_VSA9
PRO_SMR_VSA4,709.235757964575,PRO_SMR_VSA4
RCTB_SlogP_VSA10,709.204652791195,RCTB_SlogP_VSA10
RCTA_Kappa3,702.243970080843,RCTA_Kappa3
CAT_SMR_VSA10,697.830042617588,CAT_SMR_VSA10
RCTA_MolMR,696.848152092531,RCTA_MolMR
RCTB_PEOE_VSA1,693.498038193094,RCTB_PEOE_VSA1
RCTB_fr_halogen,690.547848547182,RCTB_fr_halogen
RCTB_PEOE_VSA5,687.262231043867,RCTB_PEOE_VSA5
RCTA_Chi4n,686.774722218338,RCTA_Chi4n
RCTA_MaxAbsEStateIndex,678.019556407515,RCTA_MaxAbsEStateIndex
RCTA_FpDensityMorgan2,665.829643351754,RCTA_FpDensityMorgan2
RCTA_NumRotatableBonds,644.610940270218,RCTA_NumRotatableBonds
RCTA_Chi3n,640.996348881455,RCTA_Chi3n
RCTA_MaxEStateIndex,634.035651937176,RCTA_MaxEStateIndex
RCTA_qed,632.983939733732,RCTA_qed
CAT_VSA_EState7,625.071832634342,CAT_VSA_EState7
RCTA_BCUT2D_LOGPHI,619.232722599991,RCTA_BCUT2D_LOGPHI
CAT_SMR_VSA1,616.589137314112,CAT_SMR_VSA1
RCTB_EState_VSA6,616.503908768149,RCTB_EState_VSA6
PRO_NumSaturatedHeterocycles,612.831212036912,PRO_NumSaturatedHeterocycles
RCTA_SMR_VSA1,609.830028541607,RCTA_SMR_VSA1
RCTA_LabuteASA,601.445715249323,RCTA_LabuteASA
PRO_EState_VSA8,601.233465555295,PRO_EState_VSA8
CAT_PEOE_VSA11,597.277192782974,CAT_PEOE_VSA11
PRO_SlogP_VSA10,584.856586103481,PRO_SlogP_VSA10
RCTA_Kappa2,579.634588418701,RCTA_Kappa2
RCTA_MolWt,578.615484311448,RCTA_MolWt
PRO_NumSaturatedRings,573.937983601679,PRO_NumSaturatedRings
RCTA_Chi0v,567.474723398571,RCTA_Chi0v
RCTB_PEOE_VSA2,564.046828583491,RCTB_PEOE_VSA2
RCTA_EState_VSA1,558.407073732925,RCTA_EState_VSA1
SOL.C1CCOC1,548.350724068052,SOL.C1CCOC1
RCTA_BertzCT,544.083733837233,RCTA_BertzCT
RCTB_163,543.779371248617,RCTB_163
CAT_FractionCSP3,542.856124661332,CAT_FractionCSP3
RCTB_PEOE_VSA14,537.02884278784,RCTB_PEOE_VSA14
RCTA_MinAbsEStateIndex,529.547810652313,RCTA_MinAbsEStateIndex
PRO_fr_allylic_oxid,523.972708367249,PRO_fr_allylic_oxid
RCTA_BCUT2D_MRHI,523.159533431343,RCTA_BCUT2D_MRHI
PRO_HeavyAtomCount,515.842209346186,PRO_HeavyAtomCount
RCTB_SMR_VSA3,511.313743151527,RCTB_SMR_VSA3
CAT_Chi1v,499.371715416808,CAT_Chi1v
RCTA_HeavyAtomMolWt,497.437160393734,RCTA_HeavyAtomMolWt
RCTB_157,487.950479838675,RCTB_157
PRO_NumHAcceptors,477.226146606355,PRO_NumHAcceptors
CAT_VSA_EState3,470.989489775984,CAT_VSA_EState3
RCTA_BCUT2D_LOGPLOW,469.420040228284,RCTA_BCUT2D_LOGPLOW
SOL.CC1.CC.CC.C1,467.719919913027,SOL.CC1.CC.CC.C1
CAT_NumAliphaticRings,467.250614658739,CAT_NumAliphaticRings
PRO_NumAliphaticHeterocycles,461.621843976299,PRO_NumAliphaticHeterocycles
RCTA_PEOE_VSA6,459.935812085811,RCTA_PEOE_VSA6
RCTA_FractionCSP3,459.176415809719,RCTA_FractionCSP3
CAT_SlogP_VSA2,454.600886294185,CAT_SlogP_VSA2
RCTA_Chi1v,448.517000270592,RCTA_Chi1v
RCTA_PEOE_VSA8,448.287991022496,RCTA_PEOE_VSA8
RCTB_95,436.535756941269,RCTB_95
CAT_MolWt,436.440069797933,CAT_MolWt
RCTA_ExactMolWt,436.293248864778,RCTA_ExactMolWt
CAT_Chi2v,424.905611793691,CAT_Chi2v
RCTA_BCUT2D_MWHI,424.156136182634,RCTA_BCUT2D_MWHI
PRO_NumAliphaticRings,420.504456728711,PRO_NumAliphaticRings
PRO_15,417.907093535568,PRO_15
RCTA_SMR_VSA6,416.3084354119,RCTA_SMR_VSA6
PRO_210,415.542515055885,PRO_210
RCTB_200,413.58009305444,RCTB_200
RCTA_SMR_VSA10,411.673084473902,RCTA_SMR_VSA10
CAT_FpDensityMorgan2,404.997651098232,CAT_FpDensityMorgan2
RCTA_NumValenceElectrons,404.164760777898,RCTA_NumValenceElectrons
RCTB_fr_NH0,404.139196617296,RCTB_fr_NH0
CAT_HallKierAlpha,403.688656596675,CAT_HallKierAlpha
PRO_SMR_VSA9,402.69810825563,PRO_SMR_VSA9
RCTB_149,401.049585554633,RCTB_149
RCTB_218,399.427526253065,RCTB_218
CAT_HeavyAtomMolWt,399.263339924409,CAT_HeavyAtomMolWt
CAT_SMR_VSA5,393.59774968352,CAT_SMR_VSA5
RCTA_SMR_VSA7,392.390190621751,RCTA_SMR_VSA7
CAT_LabuteASA,391.862304744708,CAT_LabuteASA
RCTB_NOCount,378.860419819482,RCTB_NOCount
PRO_NOCount,378.50431307181,PRO_NOCount
RCTB_135,376.7837447692,RCTB_135
PRO_28,376.268002781996,PRO_28
CAT_SlogP_VSA1,375.12281946445,CAT_SlogP_VSA1
PRO_NumAromaticCarbocycles,373.368662017698,PRO_NumAromaticCarbocycles
PRO_207,370.230851916326,PRO_207
CAT_BalabanJ,369.951562252475,CAT_BalabanJ
RCTA_VSA_EState6,368.407936604799,RCTA_VSA_EState6
CAT_NumRotatableBonds,368.342638502969,CAT_NumRotatableBonds
CAT_ExactMolWt,366.307193832421,CAT_ExactMolWt
RCTA_SlogP_VSA6,363.693328096916,RCTA_SlogP_VSA6
PRO_SlogP_VSA8,363.221845050156,PRO_SlogP_VSA8
CAT_Chi0v,361.690508862038,CAT_Chi0v
CAT_SlogP_VSA12,352.987884471125,CAT_SlogP_VSA12
CAT_SlogP_VSA6,350.902976090101,CAT_SlogP_VSA6
PRO_182,346.810859061527,PRO_182
CAT_MolLogP,344.158333966432,CAT_MolLogP
RCTB_13,339.719706856992,RCTB_13
RCTB_186,339.196575686201,RCTB_186
CAT_FpDensityMorgan1,334.308227433299,CAT_FpDensityMorgan1
RCTB_fr_alkyl_halide,332.706135937878,RCTB_fr_alkyl_halide
RCTA_EState_VSA8,329.449588118491,RCTA_EState_VSA8
RCTA_SlogP_VSA2,328.492685935201,RCTA_SlogP_VSA2
CAT_SlogP_VSA5,326.566205912255,CAT_SlogP_VSA5
RCTA_BCUT2D_MRLOW,324.682868761417,RCTA_BCUT2D_MRLOW
CAT_VSA_EState8,324.072852852203,CAT_VSA_EState8
RCTB_31,323.278316559299,RCTB_31
CAT_VSA_EState9,321.011372293975,CAT_VSA_EState9
PRO_64,320.093405043278,PRO_64
RCTA_NumHeteroatoms,320.028084304049,RCTA_NumHeteroatoms
RCTA_PEOE_VSA7,319.673665869484,RCTA_PEOE_VSA7
RCTB_RingCount,319.660663386162,RCTB_RingCount
RCTB_SlogP_VSA8,318.617491755893,RCTB_SlogP_VSA8
RCTB_NumHAcceptors,318.327115100826,RCTB_NumHAcceptors
CAT_FpDensityMorgan3,317.904207132025,CAT_FpDensityMorgan3
CAT_PEOE_VSA1,315.988195610587,CAT_PEOE_VSA1
RCTA_HeavyAtomCount,315.596012476912,RCTA_HeavyAtomCount
RCTB_177,315.170539169789,RCTB_177
RCTB_172,311.981800082809,RCTB_172
PRO_11,310.195327207129,PRO_11
PRO_fr_benzene,307.197353085909,PRO_fr_benzene
PRO_89,307.151588719117,PRO_89
PRO_42,305.754654589251,PRO_42
CAT_PEOE_VSA9,304.26867941462,CAT_PEOE_VSA9
PRO_44,303.403761046901,PRO_44
RCTB_167,299.213685918529,RCTB_167
CAT_EState_VSA2,298.91508791677,CAT_EState_VSA2
RCTB_219,298.64541705244,RCTB_219
PRO_fr_halogen,297.374386589406,PRO_fr_halogen
CAT_RingCount,295.51957684721,CAT_RingCount
RCTA_233,295.505665003757,RCTA_233
PRO_231,295.389314548393,PRO_231
RCTB_179,293.953161608658,RCTB_179
RCTB_49,293.27481200156,RCTB_49
PRO_192,290.823427703951,PRO_192
RCTB_64,289.079713516531,RCTB_64
RCTB_133,286.635092725659,RCTB_133
CAT_BertzCT,285.767200945003,CAT_BertzCT
RCTB_25,284.353299432119,RCTB_25
CAT_VSA_EState1,283.875418071591,CAT_VSA_EState1
RCTB_128,282.893542151655,RCTB_128
CAT_NumAliphaticCarbocycles,282.099647650394,CAT_NumAliphaticCarbocycles
CAT_VSA_EState6,280.746233832635,CAT_VSA_EState6
RCTB_111,277.676902088396,RCTB_111
RCTB_SlogP_VSA11,277.433570489056,RCTB_SlogP_VSA11
RCTB_161,277.253996761066,RCTB_161
RCTB_206,275.321094135596,RCTB_206
RCTB_50,273.208485214008,RCTB_50
CAT_NumHeteroatoms,272.180562051481,CAT_NumHeteroatoms
RCTB_199,270.530566191567,RCTB_199
RCTB_0,266.188417351434,RCTB_0
RCTB_15,263.562443392635,RCTB_15
CAT_PEOE_VSA7,263.284960823362,CAT_PEOE_VSA7
PRO_PEOE_VSA2,263.157503115317,PRO_PEOE_VSA2
PRO_206,259.85303099053,PRO_206
RCTB_67,256.991988961065,RCTB_67
PRO_157,256.321491109283,PRO_157
PRO_NHOHCount,253.958014864444,PRO_NHOHCount
PRO_105,252.158589415278,PRO_105
RCTB_42,250.648198052268,RCTB_42
CAT_45,248.069030523405,CAT_45
PRO_219,248.00351323492,PRO_219
RCTB_73,247.594701302575,RCTB_73
RCTB_48,247.00780164834,RCTB_48
PRO_93,240.65950656396,PRO_93
RCTB_107,240.257093389173,RCTB_107
RCTA_TPSA,238.111588598862,RCTA_TPSA
RCTB_fr_ether,235.550120453668,RCTB_fr_ether
CAT_EState_VSA1,235.098916208922,CAT_EState_VSA1
CAT_SMR_VSA7,231.629956990508,CAT_SMR_VSA7
PRO_85,231.540300970962,PRO_85
PRO_80,231.313534882298,PRO_80
RCTB_216,231.165559223434,RCTB_216
PRO_111,230.85079838953,PRO_111
RCTB_fr_allylic_oxid,230.066018532449,RCTB_fr_allylic_oxid
RCTB_PEOE_VSA4,229.540119472887,RCTB_PEOE_VSA4
RCTB_147,229.374043818634,RCTB_147
PRO_107,228.527976878645,PRO_107
RCTB_182,227.686601259514,RCTB_182
RCTA_SlogP_VSA4,227.404801229762,RCTA_SlogP_VSA4
CAT_HeavyAtomCount,223.120634612579,CAT_HeavyAtomCount
RCTA_fr_alkyl_halide,222.866342926626,RCTA_fr_alkyl_halide
PRO_136,222.467593564113,PRO_136
PRO_214,222.351826746365,PRO_214
CAT_MinPartialCharge,221.982537533045,CAT_MinPartialCharge
RCTA_PEOE_VSA14,220.677954588697,RCTA_PEOE_VSA14
RCTB_27,219.394497561996,RCTB_27
RCTB_96,217.563516877448,RCTB_96
PRO_181,217.434902104358,PRO_181
PRO_27,216.774322204103,PRO_27
CAT_Chi1,216.683054114957,CAT_Chi1
PRO_fr_NH0,213.822610130799,PRO_fr_NH0
CAT_95,212.43785894747,CAT_95
RCTA_232,209.458526124152,RCTA_232
PRO_167,209.304780961963,PRO_167
RCTA_46,209.190907199553,RCTA_46
SOL.C1COCCO1,208.617440200823,SOL.C1COCCO1
RCTB_fr_methoxy,207.995097153952,RCTB_fr_methoxy
PRO_128,207.348010583776,PRO_128
PRO_116,207.217454698328,PRO_116
PRO_61,206.594066829817,PRO_61
CAT_Chi1n,206.591471973045,CAT_Chi1n
CAT_PEOE_VSA14,204.835665400932,CAT_PEOE_VSA14
RCTB_NumHDonors,203.542619790207,RCTB_NumHDonors
PRO_180,203.036019418295,PRO_180
PRO_RingCount,202.66867611709,PRO_RingCount
RCTB_86,199.217259178599,RCTB_86
PRO_141,198.825610203328,PRO_141
CAT_Chi2n,198.560585830815,CAT_Chi2n
RCTB_113,197.498405672956,RCTB_113
RCTB_105,197.393210156179,RCTB_105
CAT_MolMR,196.643338416623,CAT_MolMR
RCTB_11,195.883992168722,RCTB_11
RCTB_203,193.561365042027,RCTB_203
RCTB_66,193.3608378926,RCTB_66
PRO_112,193.302708783461,PRO_112
PRO_175,192.195782684608,PRO_175
RCTB_fr_aniline,192.194718374425,RCTB_fr_aniline
RCTB_36,192.036324190941,RCTB_36
CAT_TPSA,189.927645772503,CAT_TPSA
PRO_8,189.814515807237,PRO_8
PRO_161,189.318139539267,PRO_161
PRO_237,188.897638889619,PRO_237
RCTB_38,188.749260204179,RCTB_38
CAT_94,187.208569763314,CAT_94
CAT_NOCount,187.172785283035,CAT_NOCount
RCTB_235,186.920314748733,RCTB_235
PRO_PEOE_VSA3,185.383350185618,PRO_PEOE_VSA3
PRO_172,184.920285505631,PRO_172
PRO_139,184.207602188889,PRO_139
CAT_NumValenceElectrons,183.984018609137,CAT_NumValenceElectrons
RCTB_187,183.971110490986,RCTB_187
RCTB_162,183.638558832956,RCTB_162
RCTB_231,183.187904323128,RCTB_231
PRO_225,183.173936932715,PRO_225
RCTB_80,182.214007275522,RCTB_80
PRO_43,182.175508988816,PRO_43
PRO_39,181.633734464558,PRO_39
CAT_EState_VSA9,181.453311509253,CAT_EState_VSA9
RCTA_147,181.252912180206,RCTA_147
RCTB_fr_ester,180.543197437135,RCTB_fr_ester
CAT_MinAbsPartialCharge,180.099538450643,CAT_MinAbsPartialCharge
PRO_fr_ether,179.899238524627,PRO_fr_ether
PRO_59,178.944450951391,PRO_59
CAT_fr_allylic_oxid,178.751593520371,CAT_fr_allylic_oxid
PRO_158,177.56844157804,PRO_158
RCTB_fr_benzene,177.312007281676,RCTB_fr_benzene
