,IncNodePurity,Features
RCTB_31,173.562656025325,RCTB_31
PRO_NumAromaticRings,173.080431508115,PRO_NumAromaticRings
RCTB_249,172.859748207167,RCTB_249
PRO_fr_ether,172.614585699092,PRO_fr_ether
RCTB_NumAromaticRings,172.333793737766,RCTB_NumAromaticRings
RCTB_40,171.426435984652,RCTB_40
PRO_67,171.276685598442,PRO_67
PRO_182,169.55734286314,PRO_182
PRO_249,169.255761773027,PRO_249
PRO_59,169.024269550872,PRO_59
RCTB_179,168.937047740278,RCTB_179
RCTB_250,168.891513166123,RCTB_250
RCTB_214,168.81709051551,RCTB_214
PRO_137,168.751548339528,PRO_137
RCTB_fr_bicyclic,168.331688395936,RCTB_fr_bicyclic
RCTB_38,168.286858202263,RCTB_38
PRO_203,167.509755690862,PRO_203
PRO_214,166.217576864759,PRO_214
PRO_fr_NH0,165.131104817088,PRO_fr_NH0
PRO_17,164.755636832422,PRO_17
PRO_133,164.181198998628,PRO_133
PRO_185,163.805240635677,PRO_185
CAT_VSA_EState5,163.711364809538,CAT_VSA_EState5
CAT_SlogP_VSA12,162.974420873449,CAT_SlogP_VSA12
RCTB_NumAliphaticCarbocycles,162.236029402295,RCTB_NumAliphaticCarbocycles
RCTA_SlogP_VSA1,161.3245361161,RCTA_SlogP_VSA1
RCTA_141,160.871943155126,RCTA_141
RCTB_241,160.316841680016,RCTB_241
RCTB_210,160.246133946886,RCTB_210
RCTB_15,159.453170229184,RCTB_15
PRO_115,159.290189165476,PRO_115
CAT_NumHAcceptors,159.080322773975,CAT_NumHAcceptors
PRO_NumAliphaticCarbocycles,158.825890179088,PRO_NumAliphaticCarbocycles
CAT_EState_VSA9,157.343040025844,CAT_EState_VSA9
CAT_NumAromaticRings,157.021909761763,CAT_NumAromaticRings
CAT_VSA_EState9,156.72100487411,CAT_VSA_EState9
PRO_66,156.017092041474,PRO_66
RCTA_fr_halogen,155.982567993615,RCTA_fr_halogen
PRO_241,154.526205772687,PRO_241
RCTB_63,154.522085787448,RCTB_63
RCTB_224,153.959234031604,RCTB_224
PRO_180,153.405508959524,PRO_180
CAT_PEOE_VSA6,153.053401006199,CAT_PEOE_VSA6
CAT_EState_VSA8,152.541639560147,CAT_EState_VSA8
PRO_167,151.352258812704,PRO_167
PRO_162,151.067063019759,PRO_162
PRO_94,150.943730463873,PRO_94
CAT_MinAbsPartialCharge,150.827651205246,CAT_MinAbsPartialCharge
RCTB_114,150.148512440195,RCTB_114
PRO_193,150.058101414699,PRO_193
RCTA_SlogP_VSA3,149.423687049525,RCTA_SlogP_VSA3
CAT_VSA_EState6,149.224277522515,CAT_VSA_EState6
PRO_73,149.117783788882,PRO_73
PRO_224,148.959017019346,PRO_224
RCTB_162,148.513271320285,RCTB_162
PRO_21,146.552223365809,PRO_21
RCTB_144,146.28117274897,RCTB_144
PRO_218,145.966722754411,PRO_218
RCTA_SlogP_VSA4,145.870876550099,RCTA_SlogP_VSA4
CAT_45,145.62834927698,CAT_45
CAT_fr_allylic_oxid,145.615631017083,CAT_fr_allylic_oxid
PRO_116,145.488431307974,PRO_116
CAT_SMR_VSA6,143.408507363374,CAT_SMR_VSA6
PRO_192,143.187222699545,PRO_192
PRO_NumSaturatedCarbocycles,142.475665419119,PRO_NumSaturatedCarbocycles
RCTA_PEOE_VSA1,142.131492158529,RCTA_PEOE_VSA1
PRO_69,141.448246664735,PRO_69
CAT_NumAliphaticRings,141.156536854424,CAT_NumAliphaticRings
RCTA_101,139.357933023273,RCTA_101
PRO_24,138.782333418618,PRO_24
PRO_112,138.7628189597,PRO_112
PRO_175,137.957229225928,PRO_175
PRO_61,137.339227442061,PRO_61
RCTB_135,136.609206038737,RCTB_135
PRO_fr_bicyclic,136.026797182629,PRO_fr_bicyclic
RCTB_27,134.556668127809,RCTB_27
RCTB_158,133.893319732975,RCTB_158
PRO_NHOHCount,133.312083101704,PRO_NHOHCount
PRO_fr_methoxy,133.167900232641,PRO_fr_methoxy
PRO_251,133.156214633244,PRO_251
PRO_114,133.116526198086,PRO_114
RCTB_42,132.197775272075,RCTB_42
CAT_EState_VSA2,132.124760499461,CAT_EState_VSA2
RCTB_145,131.939236888489,RCTB_145
PRO_45,131.712585081177,PRO_45
PRO_227,131.578336163589,PRO_227
RCTB_SlogP_VSA11,131.044348668905,RCTB_SlogP_VSA11
PRO_42,130.071218354579,PRO_42
PRO_NumAromaticHeterocycles,129.64920056573,PRO_NumAromaticHeterocycles
RCTA_NumHAcceptors,128.315614589358,RCTA_NumHAcceptors
RCTB_39,126.978778972232,RCTB_39
CAT_VSA_EState2,126.767834250376,CAT_VSA_EState2
PRO_160,126.403832631817,PRO_160
PRO_85,126.374867086708,PRO_85
PRO_202,125.833515133566,PRO_202
RCTB_164,125.67001835975,RCTB_164
RCTA_NOCount,123.92636159399,RCTA_NOCount
RCTB_28,123.276455917607,RCTB_28
RCTB_fr_ester,123.027087161059,RCTB_fr_ester
RCTB_26,122.051890407528,RCTB_26
PRO_1,121.720252362104,PRO_1
RCTB_116,121.455405179934,RCTB_116
PRO_13,121.139148003398,PRO_13
PRO_168,120.978016870345,PRO_168
CAT_64,120.870627395412,CAT_64
CAT_SlogP_VSA8,119.747425630039,CAT_SlogP_VSA8
RCTB_166,119.149369488247,RCTB_166
RCTB_196,119.016458522067,RCTB_196
CAT_MinPartialCharge,118.647079214464,CAT_MinPartialCharge
PRO_75,118.371955684533,PRO_75
CAT_TPSA,118.149910218085,CAT_TPSA
CAT_133,117.905985516535,CAT_133
RCTB_102,116.963538471531,RCTB_102
PRO_78,115.29747466922,PRO_78
PRO_235,115.006371169738,PRO_235
CAT_NumHeteroatoms,114.576466018505,CAT_NumHeteroatoms
RCTB_192,114.456083810075,RCTB_192
PRO_4,114.447355385431,PRO_4
SOL.C1COCCO1,114.085773352064,SOL.C1COCCO1
CAT_NHOHCount,114.076991810192,CAT_NHOHCount
PRO_120,113.996794773172,PRO_120
RCTB_PEOE_VSA13,113.681521393215,RCTB_PEOE_VSA13
PRO_63,113.152728687738,PRO_63
RCTB_142,113.088483570693,RCTB_142
RCTB_183,113.04550199341,RCTB_183
RCTA_46,112.600970921572,RCTA_46
PRO_222,111.977525808689,PRO_222
RCTB_1,111.287282337968,RCTB_1
PRO_26,110.891363935979,PRO_26
CAT_74,110.467956236941,CAT_74
RCTB_245,110.252744782205,RCTB_245
RCTB_125,109.303724809788,RCTB_125
CAT_EState_VSA10,109.144780309304,CAT_EState_VSA10
PRO_248,108.839011003267,PRO_248
RCTB_45,108.773900869233,RCTB_45
RCTA_29,108.608226200983,RCTA_29
RCTB_NumAliphaticHeterocycles,108.516706233432,RCTB_NumAliphaticHeterocycles
PRO_7,108.396956533893,PRO_7
RCTB_254,107.234298453029,RCTB_254
PRO_138,105.718961035556,PRO_138
RCTB_119,105.479561486081,RCTB_119
PRO_183,104.869681061583,PRO_183
PRO_PEOE_VSA12,104.617641951323,PRO_PEOE_VSA12
RCTB_122,103.580152391234,RCTB_122
CAT_95,102.989818704785,CAT_95
RCTA_233,102.903207900347,RCTA_233
RCTB_fr_amide,101.874483057597,RCTB_fr_amide
RCTA_80,101.722149705456,RCTA_80
PRO_25,101.290908795566,PRO_25
PRO_10,100.995623709812,PRO_10
RCTA_247,99.9939347478321,RCTA_247
RCTA_SMR_VSA2,99.6866056926417,RCTA_SMR_VSA2
PRO_129,99.4205069501822,PRO_129
RCTB_134,97.9183584606163,RCTB_134
RCTB_222,97.6655441518622,RCTB_222
RCTB_178,97.029536952799,RCTB_178
RCTA_NumSaturatedRings,96.5417052984463,RCTA_NumSaturatedRings
PRO_43,96.2685646979212,PRO_43
PRO_245,95.819061695836,PRO_245
PRO_226,94.5689086854538,PRO_226
PRO_225,91.0004605485077,PRO_225
CAT_fr_ether,90.8703279933912,CAT_fr_ether
CAT_88,90.3794816948282,CAT_88
RCTB_fr_para_hydroxylation,90.1861525224131,RCTB_fr_para_hydroxylation
PRO_96,90.0757886459202,PRO_96
PRO_37,90.0564929735507,PRO_37
RCTA_NumAromaticCarbocycles,89.3355346230251,RCTA_NumAromaticCarbocycles
CAT_fr_Al_OH_noTert,88.9314536453057,CAT_fr_Al_OH_noTert
CAT_MaxPartialCharge,88.686456876184,CAT_MaxPartialCharge
RCTB_4,88.0266311153029,RCTB_4
PRO_0,87.910390999483,PRO_0
RCTA_RingCount,87.0927054832722,RCTA_RingCount
PRO_fr_C_O,86.9613218084854,PRO_fr_C_O
PRO_fr_ester,86.1002084154234,PRO_fr_ester
CAT_70,86.0485396214362,CAT_70
CAT_67,85.6467399226929,CAT_67
PRO_110,85.3103619018778,PRO_110
RCTB_79,85.2760955163708,RCTB_79
RCTB_77,85.1698207120329,RCTB_77
PRO_79,84.9868005437993,PRO_79
PRO_200,84.9136198949323,PRO_200
PRO_54,84.8165931292019,PRO_54
RCTB_174,84.5341065841605,RCTB_174
PRO_56,83.3095056766773,PRO_56
PRO_fr_C_O_noCOO,83.2524507424594,PRO_fr_C_O_noCOO
PRO_130,82.9582755487921,PRO_130
RCTA_167,82.8383793589422,RCTA_167
PRO_fr_aniline,82.8157131915597,PRO_fr_aniline
PRO_104,82.4187545576363,PRO_104
PRO_113,82.0453683878909,PRO_113
CAT_81,81.8775197029856,CAT_81
PRO_233,81.5091115905264,PRO_233
CAT_MaxAbsPartialCharge,81.0742852277282,CAT_MaxAbsPartialCharge
PRO_187,79.5376793647746,PRO_187
CAT_fr_Al_OH,79.1752031882495,CAT_fr_Al_OH
PRO_102,79.1139422213427,PRO_102
CAT_NumHDonors,78.733611669817,CAT_NumHDonors
RCTA_147,78.2004700033171,RCTA_147
PRO_135,78.1458749659448,PRO_135
RCTB_69,77.1744548721907,RCTB_69
RCTA_94,76.7249195187123,RCTA_94
RCTA_180,76.5153793388308,RCTA_180
PRO_88,76.2816532206793,PRO_88
RCTA_SMR_VSA4,75.9475122433137,RCTA_SMR_VSA4
RCTA_181,75.2350942145658,RCTA_181
RCTA_169,75.1712207509851,RCTA_169
PRO_252,75.1442649629605,PRO_252
RCTA_NumAliphaticRings,74.8136874580519,RCTA_NumAliphaticRings
PRO_244,74.7260622858019,PRO_244
RCTA_172,74.2544761920619,RCTA_172
RCTB_54,73.8892089571385,RCTB_54
PRO_77,72.7320112690655,PRO_77
RCTA_NumAromaticRings,72.4194654631067,RCTA_NumAromaticRings
RCTA_232,71.0247835279006,RCTA_232
CAT_200,70.6919274145909,CAT_200
PRO_164,70.3199795515448,PRO_164
RCTB_129,70.2957441271381,RCTB_129
RCTA_221,69.9323743318096,RCTA_221
RCTA_93,69.9140264315861,RCTA_93
PRO_134,69.8763580338886,PRO_134
PRO_3,68.4869847722752,PRO_3
RCTA_189,68.0151681054355,RCTA_189
CAT_33,67.0130631777914,CAT_33
CAT_12,66.9247993031905,CAT_12
PRO_204,66.8456027751447,PRO_204
RCTA_117,66.6871469167053,RCTA_117
CAT_114,66.47565121717,CAT_114
CAT_138,65.87216559869,CAT_138
PRO_190,65.768046230109,PRO_190
PRO_fr_para_hydroxylation,65.7668289546916,PRO_fr_para_hydroxylation
CAT_fr_ketone,65.4273797900421,CAT_fr_ketone
CAT_SMR_VSA2,65.3501191641542,CAT_SMR_VSA2
CAT_PEOE_VSA13,64.9257347355143,CAT_PEOE_VSA13
RCTA_200,64.6688805878451,RCTA_200
CAT_100,63.8414063675176,CAT_100
CAT_PEOE_VSA14,62.7492568632304,CAT_PEOE_VSA14
CAT_fr_C_O,62.7108895805665,CAT_fr_C_O
RCTA_fr_allylic_oxid,62.2084317694317,RCTA_fr_allylic_oxid
PRO_184,62.0551003132483,PRO_184
PRO_246,61.9523135686959,PRO_246
RCTB_139,61.7866919622097,RCTB_139
CAT_NumAliphaticCarbocycles,61.2458005189543,CAT_NumAliphaticCarbocycles
RCTA_38,59.8863144976385,RCTA_38
PRO_196,59.1931515781801,PRO_196
CAT_PEOE_VSA2,59.1742177080816,CAT_PEOE_VSA2
PRO_121,59.0904030787763,PRO_121
PRO_84,58.6315995165576,PRO_84
CAT_249,58.5866031436313,CAT_249
CAT_237,58.1383465091865,CAT_237
PRO_30,58.0155187984299,PRO_30
RCTA_178,57.7256188182494,RCTA_178
RCTA_157,57.5498484301777,RCTA_157
CAT_39,57.5384288788105,CAT_39
RCTB_140,57.2634247362646,RCTB_140
PRO_81,57.193834605784,PRO_81
RCTA_64,56.6966508580977,RCTA_64
CAT_220,55.1079472378827,CAT_220
PRO_49,54.1241522339538,PRO_49
CAT_203,53.8556210178613,CAT_203
CAT_fr_C_O_noCOO,53.5895307547389,CAT_fr_C_O_noCOO
RCTB_NumSaturatedHeterocycles,53.4077642455572,RCTB_NumSaturatedHeterocycles
RCTB_100,53.2339673887325,RCTB_100
RCTA_1,52.789384743162,RCTA_1
CAT_96,52.1844590628861,CAT_96
CAT_94,51.8832292081433,CAT_94
PRO_229,51.5389007129808,PRO_229
CAT_123,51.1733610779735,CAT_123
PRO_236,50.9003030015335,PRO_236
RCTB_58,50.3013021786112,RCTB_58
PRO_254,49.8040787082272,PRO_254
RCTA_39,49.6621963627026,RCTA_39
CAT_158,49.2591067723669,CAT_158
RCTA_145,48.7909614476593,RCTA_145
RCTB_37,48.740919183087,RCTB_37
CAT_179,48.667346310535,CAT_179
CAT_fr_halogen,48.5745663447639,CAT_fr_halogen
CAT_80,47.7850029472034,CAT_80
CAT_fr_benzene,47.270729275024,CAT_fr_benzene
CAT_214,47.2437770027463,CAT_214
CAT_13,47.2419229340342,CAT_13
CAT_28,46.9833111412533,CAT_28
PRO_48,46.6930829378004,PRO_48
PRO_118,46.6472828518029,PRO_118
RCTA_185,46.4659293131703,RCTA_185
RCTA_150,45.520347520412,RCTA_150
PRO_fr_amide,45.2300780773787,PRO_fr_amide
RCTA_133,44.9463309794741,RCTA_133
PRO_47,44.7717002591697,PRO_47
RCTA_158,44.7576529924534,RCTA_158
RCTA_15,44.6497159747436,RCTA_15
RCTA_128,43.2805978128149,RCTA_128
RCTA_135,43.1191882717586,RCTA_135
RCTB_81,41.9281507032194,RCTB_81
PRO_147,41.9222411085844,PRO_147
CAT_73,41.4166340250003,CAT_73
RCTA_81,40.1160282869521,RCTA_81
PRO_173,39.9801176404623,PRO_173
RCTA_26,39.3761307669219,RCTA_26
CAT_119,39.2395688493082,CAT_119
RCTA_191,38.9863829875161,RCTA_191
RCTA_119,38.6288403319939,RCTA_119
RCTA_92,38.2170430032623,RCTA_92
RCTA_122,37.9015160310561,RCTA_122
CAT_225,37.7632922255156,CAT_225
RCTA_79,37.5674639558188,RCTA_79
CAT_228,37.0605988712663,CAT_228
RCTB_146,36.9781639774325,RCTB_146
RCTA_NumSaturatedHeterocycles,36.2640182139955,RCTA_NumSaturatedHeterocycles
CAT_175,35.3875542899126,CAT_175
PRO_83,35.0946661551004,PRO_83
CAT_137,34.1037367779164,CAT_137
RCTA_86,34.0425242779173,RCTA_86
CAT_183,33.9075903600577,CAT_183
CAT_NumAromaticCarbocycles,33.8232364964715,CAT_NumAromaticCarbocycles
PRO_92,33.7255588535939,PRO_92
CAT_182,33.2954202385786,CAT_182
RCTA_207,33.0529905671461,RCTA_207
RCTA_fr_benzene,32.6673056668536,RCTA_fr_benzene
RCTA_199,32.6073973458486,RCTA_199
RCTA_NumAliphaticHeterocycles,32.472468548246,RCTA_NumAliphaticHeterocycles
RCTA_182,32.4609282054436,RCTA_182
RCTA_136,32.295528337979,RCTA_136
RCTA_216,32.2278122347162,RCTA_216
CAT_104,32.2166101042914,CAT_104
RCTA_159,31.0448347204728,RCTA_159
RCTB_53,30.6342148837361,RCTB_53
RCTA_107,29.23584074025,RCTA_107
PRO_57,28.9951790696696,PRO_57
RCTA_63,28.7716468594195,RCTA_63
CAT_57,28.3597999613989,CAT_57
RCTA_183,28.2182363436536,RCTA_183
CAT_fr_methoxy,27.5616773608494,CAT_fr_methoxy
RCTA_98,26.6332819824004,RCTA_98
RCTA_73,26.0432365878126,RCTA_73
CAT_fr_NH0,25.21378426551,CAT_fr_NH0
CAT_122,24.2612871837549,CAT_122
PRO_250,24.2068302792964,PRO_250
CAT_136,23.9379788524207,CAT_136
CAT_125,23.7169279873225,CAT_125
RCTA_100,22.9323868299546,RCTA_100
PRO_90,22.5272941531327,PRO_90
RCTA_83,22.0533247535322,RCTA_83
PRO_100,21.6686722325267,PRO_100
CAT_113,21.6022183466221,CAT_113
PRO_144,21.3503359024402,PRO_144
CAT_230,21.1184986049854,CAT_230
PRO_36,20.9614674238448,PRO_36
RCTA_7,20.0825126668621,RCTA_7
CAT_211,19.4054535959979,CAT_211
RCTA_184,18.4590686495661,RCTA_184
PRO_41,18.259083515403,PRO_41
CAT_51,17.9207103338181,CAT_51
RCTA_175,17.1168324897065,RCTA_175
RCTB_173,16.8478229586259,RCTB_173
RCTA_76,16.4750878214063,RCTA_76
RCTA_82,16.2066044411403,RCTA_82
CAT_160,16.1062438015201,CAT_160
RCTA_111,16.0544336548213,RCTA_111
RCTA_214,15.2430600215645,RCTA_214
CAT_NumAromaticHeterocycles,11.6726039168784,CAT_NumAromaticHeterocycles
RCTA_138,11.3406638889774,RCTA_138
CAT_141,9.91902197709698,CAT_141
CAT_59,8.68820114371243,CAT_59
CAT_fr_pyridine,7.41599875561213,CAT_fr_pyridine
RCTA_250,6.91398305562384,RCTA_250
RCTA_36,6.77815974044427,RCTA_36
CAT_SMR_VSA3,6.38696219598137,CAT_SMR_VSA3
CAT_fr_Ar_N,6.26267424242424,CAT_fr_Ar_N
RCTA_226,4.68864025392183,RCTA_226
RCTA_144,3.66392270966581,RCTA_144
PRO_Ipc,2.14044274891775,PRO_Ipc
RCTA_Ipc,1.29663174603175,RCTA_Ipc
CAT_Ipc,0.395321637426901,CAT_Ipc
RCTB_Ipc,0,RCTB_Ipc
